time_s,q_rad,q_deg,qd_rad,qd_deg,qdot_rad_s,qd_dot_rad_s,e_rad,edot_rad_s,tau_cmd_Nm,tq_cmd_permille,pos_counts
5.789224,1.702067,97.521240,1.173476,67.235235,0.000000,0.342427,-0.528591,0.342427,-7.757644,-1000.000000,88766
5.797283,1.702067,97.521240,1.175188,67.333333,0.000000,0.342427,-0.526878,0.342427,-7.731962,-1000.000000,88766
5.805234,1.702067,97.521240,1.176900,67.431431,0.000000,0.342427,-0.525166,0.342427,-7.706280,-1000.000000,88766
5.813225,1.702067,97.521240,1.178613,67.529530,0.000000,0.342427,-0.523454,0.342427,-7.680598,-1000.000000,88766
5.821232,1.702067,97.521240,1.180325,67.627628,0.000000,0.342427,-0.521742,0.342427,-7.654916,-1000.000000,88766
5.829226,1.702067,97.521240,1.182037,67.725726,0.000000,0.342427,-0.520030,0.342427,-7.629234,-1000.000000,88766
5.838225,1.702067,97.521240,1.183749,67.823824,0.000000,0.342427,-0.518318,0.342427,-7.603552,-1000.000000,88766
5.846223,1.702067,97.521240,1.185461,67.921922,0.000000,0.342427,-0.516606,0.342427,-7.577870,-1000.000000,88766
5.855251,1.702067,97.521240,1.187173,68.020020,0.000000,0.342427,-0.514893,0.342427,-7.552188,-1000.000000,88766
5.864234,1.702067,97.521240,1.188885,68.118118,0.000000,0.342427,-0.513181,0.342427,-7.526506,-1000.000000,88766
5.873229,1.702067,97.521240,1.190598,68.216216,0.000000,0.342427,-0.511469,0.342427,-7.500824,-1000.000000,88766
5.881237,1.702067,97.521240,1.192310,68.314314,0.000000,0.342427,-0.509757,0.342427,-7.475142,-1000.000000,88766
5.889225,1.702067,97.521240,1.194022,68.412412,0.000000,0.342427,-0.508045,0.342427,-7.449460,-1000.000000,88766
5.897221,1.702067,97.521240,1.195734,68.510511,0.000000,0.342427,-0.506333,0.342427,-7.423778,-1000.000000,88766
5.905227,1.702067,97.521240,1.197446,68.608609,0.000000,0.342427,-0.504621,0.342427,-7.398096,-1000.000000,88766
5.913236,1.702067,97.521240,1.199158,68.706707,0.000000,0.342427,-0.502908,0.342427,-7.372414,-1000.000000,88766
5.921231,1.702067,97.521240,1.200870,68.804805,0.000000,0.342427,-0.501196,0.342427,-7.346732,-1000.000000,88766
5.929231,1.702067,97.521240,1.202583,68.902903,0.000000,0.342427,-0.499484,0.342427,-7.321050,-1000.000000,88766
5.938240,1.702067,97.521240,1.204295,69.001001,0.000000,0.342427,-0.497772,0.342427,-7.295368,-1000.000000,88766
5.946236,1.702067,97.521240,1.206007,69.099099,0.000000,0.342427,-0.496060,0.342427,-7.269686,-1000.000000,88766
5.954244,1.702067,97.521240,1.207719,69.197197,0.000000,0.342427,-0.494348,0.342427,-7.244004,-1000.000000,88766
5.964236,1.702067,97.521240,1.209431,69.295295,0.000000,0.342427,-0.492636,0.342427,-7.218322,-1000.000000,88766
5.974243,1.702067,97.521240,1.211143,69.393393,0.000000,0.342427,-0.490924,0.342427,-7.192640,-1000.000000,88766
5.983283,1.702067,97.521240,1.212855,69.491491,0.000000,0.342427,-0.489211,0.342427,-7.166958,-1000.000000,88766
5.992225,1.702067,97.521240,1.214567,69.589590,0.000000,0.342427,-0.487499,0.342427,-7.141276,-1000.000000,88766
6.000283,1.702067,97.521240,1.216280,69.687688,0.000000,0.342427,-0.485787,0.342427,-7.115594,-1000.000000,88766
6.008239,1.702067,97.521240,1.217992,69.785786,0.000000,0.342427,-0.484075,0.342427,-7.089912,-1000.000000,88766
6.016248,1.702067,97.521240,1.219704,69.883884,0.000000,0.342427,-0.482363,0.342427,-7.064229,-1000.000000,88766
6.024238,1.702067,97.521240,1.221416,69.981982,0.000000,0.342427,-0.480651,0.342427,-7.038547,-1000.000000,88766
6.032220,1.702067,97.521240,1.223128,70.080080,0.000000,0.342427,-0.478939,0.342427,-7.012865,-1000.000000,88766
6.040249,1.702067,97.521240,1.224840,70.178178,0.000000,0.342427,-0.477226,0.342427,-6.987183,-1000.000000,88766
6.048245,1.702067,97.521240,1.226552,70.276276,0.000000,0.342427,-0.475514,0.342427,-6.961501,-1000.000000,88766
6.056244,1.702067,97.521240,1.228265,70.374374,0.000000,0.342427,-0.473802,0.342427,-6.935819,-1000.000000,88766
6.064223,1.702067,97.521240,1.229977,70.472472,0.000000,0.342427,-0.472090,0.342427,-6.910137,-1000.000000,88766
6.072231,1.702067,97.521240,1.231689,70.570571,0.000000,0.342427,-0.470378,0.342427,-6.884455,-1000.000000,88766
6.080238,1.702067,97.521240,1.233401,70.668669,0.000000,0.342427,-0.468666,0.342427,-6.858773,-1000.000000,88766
6.088236,1.702067,97.521240,1.235113,70.766767,0.000000,0.342427,-0.466954,0.342427,-6.833091,-1000.000000,88766
6.096230,1.702067,97.521240,1.236825,70.864865,0.000000,0.342427,-0.465242,0.342427,-6.807409,-1000.000000,88766
6.104242,1.702067,97.521240,1.238537,70.962963,0.000000,0.342427,-0.463529,0.342427,-6.781727,-1000.000000,88766
6.114244,1.702067,97.521240,1.240249,71.061061,0.000000,0.342427,-0.461817,0.342427,-6.756045,-1000.000000,88766
6.123240,1.702067,97.521240,1.241962,71.159159,0.000000,0.342427,-0.460105,0.342427,-6.730363,-1000.000000,88766
6.132230,1.702067,97.521240,1.243674,71.257257,0.000000,0.342427,-0.458393,0.342427,-6.704681,-1000.000000,88766
6.140253,1.702067,97.521240,1.245386,71.355355,0.000000,0.342427,-0.456681,0.342427,-6.678999,-1000.000000,88766
6.148233,1.702067,97.521240,1.247098,71.453453,0.000000,0.342427,-0.454969,0.342427,-6.653317,-1000.000000,88766
6.156232,1.702067,97.521240,1.248810,71.551552,0.000000,0.342427,-0.453257,0.342427,-6.627635,-1000.000000,88766
6.164228,1.702067,97.521240,1.250522,71.649650,0.000000,0.342427,-0.451544,0.342427,-6.601953,-1000.000000,88766
6.172240,1.702067,97.521240,1.252234,71.747748,0.000000,0.342427,-0.449832,0.342427,-6.576271,-1000.000000,88766
6.180258,1.702067,97.521240,1.253947,71.845846,0.000000,0.342427,-0.448120,0.342427,-6.550589,-1000.000000,88766
6.188244,1.702067,97.521240,1.255659,71.943944,0.000000,0.342427,-0.446408,0.342427,-6.524907,-1000.000000,88766
6.196244,1.702067,97.521240,1.257371,72.042042,0.000000,0.342427,-0.444696,0.342427,-6.499225,-1000.000000,88766
6.204270,1.702067,97.521240,1.259083,72.140140,0.000000,0.342427,-0.442984,0.342427,-6.473543,-1000.000000,88766
6.213244,1.702067,97.521240,1.260795,72.238238,0.000000,0.342427,-0.441272,0.342427,-6.447861,-1000.000000,88766
6.221270,1.702067,97.521240,1.262507,72.336336,0.000000,0.342427,-0.439559,0.342427,-6.422179,-1000.000000,88766
6.230251,1.702067,97.521240,1.264219,72.434434,0.000000,0.342427,-0.437847,0.342427,-6.396497,-1000.000000,88766
6.238461,1.702067,97.521240,1.265932,72.532533,0.000000,0.342427,-0.436135,0.342427,-6.370815,-1000.000000,88766
6.247277,1.702067,97.521240,1.267644,72.630631,0.000000,0.342427,-0.434423,0.342427,-6.345133,-1000.000000,88766
6.256247,1.702067,97.521240,1.269356,72.728729,0.000000,0.342427,-0.432711,0.342427,-6.319451,-1000.000000,88766
6.264247,1.702067,97.521240,1.271068,72.826827,0.000000,0.342427,-0.430999,0.342427,-6.293769,-1000.000000,88766
6.272241,1.702067,97.521240,1.272780,72.924925,0.000000,0.342427,-0.429287,0.342427,-6.268087,-1000.000000,88766
6.280265,1.702067,97.521240,1.274492,73.023023,0.000000,0.342427,-0.427575,0.342427,-6.242405,-1000.000000,88766
6.288254,1.702067,97.521240,1.276204,73.121121,0.000000,0.342427,-0.425862,0.342427,-6.216723,-1000.000000,88766
6.297247,1.702067,97.521240,1.277916,73.219219,0.000000,0.342427,-0.424150,0.342427,-6.191041,-1000.000000,88766
6.305246,1.702067,97.521240,1.279629,73.317317,0.000000,0.342427,-0.422438,0.342427,-6.165359,-1000.000000,88766
6.313234,1.702067,97.521240,1.281341,73.415415,0.000000,0.342427,-0.420726,0.342427,-6.139677,-1000.000000,88766
6.323278,1.702067,97.521240,1.283053,73.513514,0.000000,0.342427,-0.419014,0.342427,-6.113995,-1000.000000,88766
6.332253,1.702067,97.521240,1.284765,73.611612,0.000000,0.342427,-0.417302,0.342427,-6.088313,-1000.000000,88766
6.340249,1.702067,97.521240,1.286477,73.709710,0.000000,0.342427,-0.415590,0.342427,-6.062631,-1000.000000,88766
6.349282,1.702067,97.521240,1.288189,73.807808,0.000000,0.342427,-0.413877,0.342427,-6.036949,-1000.000000,88766
6.357269,1.702067,97.521240,1.289901,73.905906,0.000000,0.342427,-0.412165,0.342427,-6.011267,-1000.000000,88766
6.365253,1.702067,97.521240,1.291614,74.004004,0.000000,0.342427,-0.410453,0.342427,-5.985585,-1000.000000,88766
6.375265,1.702067,97.521240,1.293326,74.102102,0.000000,0.342427,-0.408741,0.342427,-5.959903,-1000.000000,88766
6.387346,1.702067,97.521240,1.295038,74.200200,0.000000,0.342427,-0.407029,0.342427,-5.934221,-1000.000000,88766
6.397856,1.702067,97.521240,1.296750,74.298298,0.000000,0.342427,-0.405317,0.342427,-5.908539,-1000.000000,88766
6.412347,1.702067,97.521240,1.298462,74.396396,0.000000,0.342427,-0.403605,0.342427,-5.882856,-1000.000000,88766
6.421324,1.702067,97.521240,1.300174,74.494494,0.000000,0.342427,-0.401893,0.342427,-5.857174,-1000.000000,88766
6.431308,1.702067,97.521240,1.301886,74.592593,0.000000,0.342427,-0.400180,0.342427,-5.831492,-1000.000000,88766
6.439504,1.702067,97.521240,1.303598,74.690691,0.000000,0.342427,-0.398468,0.342427,-5.805810,-1000.000000,88766
6.448237,1.702067,97.521240,1.305311,74.788789,0.000000,0.342427,-0.396756,0.342427,-5.780128,-1000.000000,88766
6.456307,1.702067,97.521240,1.307023,74.886887,0.000000,0.342427,-0.395044,0.342427,-5.754446,-1000.000000,88766
6.465356,1.702067,97.521240,1.308735,74.984985,0.000000,0.342427,-0.393332,0.342427,-5.728764,-1000.000000,88766
6.474435,1.702067,97.521240,1.310447,75.083083,0.000000,0.342427,-0.391620,0.342427,-5.703082,-1000.000000,88766
6.483442,1.702067,97.521240,1.312159,75.181181,0.000000,0.342427,-0.389908,0.342427,-5.677400,-1000.000000,88766
6.494427,1.702067,97.521240,1.313871,75.279279,0.000000,0.342427,-0.388195,0.342427,-5.651718,-1000.000000,88766
6.503328,1.702067,97.521240,1.315583,75.377377,0.000000,0.342427,-0.386483,0.342427,-5.626036,-1000.000000,88766
6.511328,1.702067,97.521240,1.317296,75.475475,0.000000,0.342427,-0.384771,0.342427,-5.600354,-1000.000000,88766
6.519291,1.702067,97.521240,1.319008,75.573574,0.000000,0.342427,-0.383059,0.342427,-5.574672,-1000.000000,88766
6.527391,1.702067,97.521240,1.320720,75.671672,0.000000,0.342427,-0.381347,0.342427,-5.548990,-1000.000000,88766
6.536268,1.702067,97.521240,1.322432,75.769770,0.000000,0.342427,-0.379635,0.342427,-5.523308,-1000.000000,88766
6.545253,1.702067,97.521240,1.324144,75.867868,0.000000,0.342427,-0.377923,0.342427,-5.497626,-1000.000000,88766
6.553249,1.702067,97.521240,1.325856,75.965966,0.000000,0.342427,-0.376211,0.342427,-5.471944,-1000.000000,88766
6.561259,1.702067,97.521240,1.327568,76.064064,0.000000,0.342427,-0.374498,0.342427,-5.446262,-1000.000000,88766
6.570267,1.702067,97.521240,1.329280,76.162162,0.000000,0.342427,-0.372786,0.342427,-5.420580,-1000.000000,88766
6.578775,1.702067,97.521240,1.330993,76.260260,0.000000,0.342427,-0.371074,0.342427,-5.394898,-1000.000000,88766
6.587276,1.702067,97.521240,1.332705,76.358358,0.000000,0.342427,-0.369362,0.342427,-5.369216,-1000.000000,88766
6.595294,1.702067,97.521240,1.334417,76.456456,0.000000,0.342427,-0.367650,0.342427,-5.343534,-1000.000000,88766
6.603267,1.702067,97.521240,1.336129,76.554555,0.000000,0.342427,-0.365938,0.342427,-5.317852,-1000.000000,88766
6.611281,1.702067,97.521240,1.337841,76.652653,0.000000,0.342427,-0.364226,0.342427,-5.292170,-1000.000000,88766
6.620322,1.702067,97.521240,1.339553,76.750751,0.000000,0.342427,-0.362513,0.342427,-5.266488,-1000.000000,88766
6.629282,1.702067,97.521240,1.341265,76.848849,0.000000,0.342427,-0.360801,0.342427,-5.240806,-1000.000000,88766
6.638241,1.702067,97.521240,1.342978,76.946947,0.000000,0.342427,-0.359089,0.342427,-5.215124,-1000.000000,88766
6.646275,1.702067,97.521240,1.344690,77.045045,0.000000,0.342427,-0.357377,0.342427,-5.189442,-1000.000000,88766
6.655275,1.702067,97.521240,1.346402,77.143143,0.000000,0.342427,-0.355665,0.342427,-5.163760,-1000.000000,88766
6.663343,1.702067,97.521240,1.348114,77.241241,0.000000,0.342427,-0.353953,0.342427,-5.138078,-1000.000000,88766
6.672237,1.702067,97.521240,1.349826,77.339339,0.000000,0.342427,-0.352241,0.342427,-5.112396,-1000.000000,88766
6.681267,1.702067,97.521240,1.351538,77.437437,0.000000,0.342427,-0.350528,0.342427,-5.086714,-1000.000000,88766
6.689249,1.702067,97.521240,1.353250,77.535536,0.000000,0.342427,-0.348816,0.342427,-5.061032,-1000.000000,88766
6.698254,1.702067,97.521240,1.354963,77.633634,0.000000,0.342427,-0.347104,0.342427,-5.035350,-1000.000000,88766
6.707314,1.702067,97.521240,1.356675,77.731732,0.000000,0.342427,-0.345392,0.342427,-5.009668,-1000.000000,88766
6.715332,1.702067,97.521240,1.358387,77.829830,0.000000,0.342427,-0.343680,0.342427,-4.983986,-1000.000000,88766
6.723262,1.702067,97.521240,1.360099,77.927928,0.000000,0.342427,-0.341968,0.342427,-4.958304,-1000.000000,88766
6.732258,1.702067,97.521240,1.361811,78.026026,0.000000,0.342427,-0.340256,0.342427,-4.932622,-1000.000000,88766
6.741268,1.702067,97.521240,1.363523,78.124124,0.000000,0.342427,-0.338544,0.342427,-4.906940,-1000.000000,88766
6.749204,1.702067,97.521240,1.365235,78.222222,0.000000,0.342427,-0.336831,0.342427,-4.881258,-1000.000000,88766
6.757322,1.702067,97.521240,1.366947,78.320320,0.000000,0.342427,-0.335119,0.342427,-4.855576,-1000.000000,88766
6.766246,1.702067,97.521240,1.368660,78.418418,0.000000,0.342427,-0.333407,0.342427,-4.829894,-1000.000000,88766
6.775314,1.702067,97.521240,1.370372,78.516517,0.000000,0.342427,-0.331695,0.342427,-4.804212,-1000.000000,88766
6.783275,1.702067,97.521240,1.372084,78.614615,0.000000,0.342427,-0.329983,0.342427,-4.778530,-1000.000000,88766
6.791309,1.702067,97.521240,1.373796,78.712713,0.000000,0.342427,-0.328271,0.342427,-4.752848,-1000.000000,88766
6.801257,1.702067,97.521240,1.375508,78.810811,0.000000,0.342427,-0.326559,0.342427,-4.727165,-1000.000000,88766
6.809285,1.702067,97.521240,1.377220,78.908909,0.000000,0.342427,-0.324846,0.342427,-4.701483,-1000.000000,88766
6.818254,1.702067,97.521240,1.378932,79.007007,0.000000,0.342427,-0.323134,0.342427,-4.675801,-1000.000000,88766
6.827275,1.702067,97.521240,1.380645,79.105105,0.000000,0.342427,-0.321422,0.342427,-4.650119,-1000.000000,88766
6.836259,1.702067,97.521240,1.382357,79.203203,0.000000,0.342427,-0.319710,0.342427,-4.624437,-1000.000000,88766
6.844299,1.702067,97.521240,1.384069,79.301301,0.000000,0.342427,-0.317998,0.342427,-4.598755,-1000.000000,88766
6.854348,1.702067,97.521240,1.385781,79.399399,0.000000,0.342427,-0.316286,0.342427,-4.573073,-1000.000000,88766
6.864348,1.702067,97.521240,1.387493,79.497497,0.000000,0.342427,-0.314574,0.342427,-4.547391,-1000.000000,88766
6.874311,1.702067,97.521240,1.389205,79.595596,0.000000,0.342427,-0.312862,0.342427,-4.521709,-1000.000000,88766
6.882515,1.702067,97.521240,1.390917,79.693694,0.000000,0.342427,-0.311149,0.342427,-4.496027,-1000.000000,88766
6.892294,1.702067,97.521240,1.392629,79.791792,0.000000,0.342427,-0.309437,0.342427,-4.470345,-1000.000000,88766
6.902255,1.702067,97.521240,1.394342,79.889890,0.000000,0.342427,-0.307725,0.342427,-4.444663,-1000.000000,88766
6.910252,1.702067,97.521240,1.396054,79.987988,0.000000,0.342427,-0.306013,0.342427,-4.418981,-1000.000000,88766
6.918248,1.702067,97.521240,1.397766,80.086086,0.000000,0.342427,-0.304301,0.342427,-4.393299,-1000.000000,88766
6.927317,1.702067,97.521240,1.399478,80.184184,0.000000,0.342427,-0.302589,0.342427,-4.367617,-1000.000000,88766
6.936253,1.702067,97.521240,1.401190,80.282282,0.000000,0.342427,-0.300877,0.342427,-4.341935,-1000.000000,88766
6.945263,1.702067,97.521240,1.402902,80.380380,0.000000,0.342427,-0.299164,0.342427,-4.316253,-1000.000000,88766
6.954268,1.702067,97.521240,1.404614,80.478478,0.000000,0.342427,-0.297452,0.342427,-4.290571,-1000.000000,88766
6.964264,1.702067,97.521240,1.406327,80.576577,0.000000,0.342427,-0.295740,0.342427,-4.264889,-1000.000000,88766
6.973254,1.702067,97.521240,1.408039,80.674675,0.000000,0.342427,-0.294028,0.342427,-4.239207,-1000.000000,88766
6.982267,1.702067,97.521240,1.409751,80.772773,0.000000,0.342427,-0.292316,0.342427,-4.213525,-1000.000000,88766
6.991309,1.702067,97.521240,1.411463,80.870871,0.000000,0.342427,-0.290604,0.342427,-4.187843,-1000.000000,88766
7.000272,1.702067,97.521240,1.413175,80.968969,0.000000,0.342427,-0.288892,0.342427,-4.162161,-1000.000000,88766
7.008236,1.702067,97.521240,1.414887,81.067067,0.000000,0.342427,-0.287179,0.342427,-4.136479,-1000.000000,88766
7.016269,1.702067,97.521240,1.416599,81.165165,0.000000,0.342427,-0.285467,0.342427,-4.110797,-1000.000000,88766
7.025272,1.702067,97.521240,1.418312,81.263263,0.000000,0.342427,-0.283755,0.342427,-4.085115,-1000.000000,88766
7.034269,1.702067,97.521240,1.420024,81.361361,0.000000,0.342427,-0.282043,0.342427,-4.059433,-1000.000000,88766
7.044295,1.702067,97.521240,1.421736,81.459459,0.000000,0.342427,-0.280331,0.342427,-4.033751,-1000.000000,88766
7.054291,1.702067,97.521240,1.423448,81.557558,0.000000,0.342427,-0.278619,0.342427,-4.008069,-1000.000000,88766
7.064300,1.702067,97.521240,1.425160,81.655656,0.000000,0.342427,-0.276907,0.342427,-3.982387,-1000.000000,88766
7.073280,1.702067,97.521240,1.426872,81.753754,0.000000,0.342427,-0.275195,0.342427,-3.956705,-1000.000000,88766
7.083288,1.702067,97.521240,1.428584,81.851852,0.000000,0.342427,-0.273482,0.342427,-3.931023,-1000.000000,88766
7.093290,1.702067,97.521240,1.430296,81.949950,0.000000,0.342427,-0.271770,0.342427,-3.905341,-1000.000000,88766
7.102268,1.702067,97.521240,1.432009,82.048048,0.000000,0.342427,-0.270058,0.342427,-3.879659,-1000.000000,88766
7.112296,1.702067,97.521240,1.433721,82.146146,0.000000,0.342427,-0.268346,0.342427,-3.853977,-1000.000000,88766
7.122289,1.702067,97.521240,1.435433,82.244244,0.000000,0.342427,-0.266634,0.342427,-3.828295,-1000.000000,88766
7.132288,1.702067,97.521240,1.437145,82.342342,0.000000,0.342427,-0.264922,0.342427,-3.802613,-1000.000000,88766
7.141289,1.702067,97.521240,1.438857,82.440440,0.000000,0.342427,-0.263210,0.342427,-3.776931,-1000.000000,88766
7.150269,1.702067,97.521240,1.440569,82.538539,0.000000,0.342427,-0.261497,0.342427,-3.751249,-1000.000000,88766
7.160297,1.702067,97.521240,1.442281,82.636637,0.000000,0.342427,-0.259785,0.342427,-3.725567,-1000.000000,88766
7.169270,1.702067,97.521240,1.443994,82.734735,0.000000,0.342427,-0.258073,0.342427,-3.699885,-1000.000000,88766
7.178217,1.702067,97.521240,1.445706,82.832833,0.000000,0.342427,-0.256361,0.342427,-3.674203,-1000.000000,88766
7.186288,1.702067,97.521240,1.447418,82.930931,0.000000,0.342427,-0.254649,0.342427,-3.648521,-1000.000000,88766
7.196285,1.702067,97.521240,1.449130,83.029029,0.000000,0.342427,-0.252937,0.342427,-3.622839,-1000.000000,88766
7.206277,1.702067,97.521240,1.450842,83.127127,0.000000,0.342427,-0.251225,0.342427,-3.597157,-1000.000000,88766
7.216306,1.702067,97.521240,1.452554,83.225225,0.000000,0.342427,-0.249513,0.342427,-3.571474,-1000.000000,88766
7.225266,1.702067,97.521240,1.454266,83.323323,0.000000,0.342427,-0.247800,0.342427,-3.545792,-1000.000000,88766
7.235299,1.702067,97.521240,1.455978,83.421421,0.000000,0.342427,-0.246088,0.342427,-3.520110,-1000.000000,88766
7.244263,1.702067,97.521240,1.457691,83.519520,0.000000,0.342427,-0.244376,0.342427,-3.494428,-1000.000000,88766
7.254272,1.702067,97.521240,1.459403,83.617618,0.000000,0.342427,-0.242664,0.342427,-3.468746,-1000.000000,88766
7.264303,1.702067,97.521240,1.461115,83.715716,0.000000,0.342427,-0.240952,0.342427,-3.443064,-1000.000000,88766
7.274280,1.702067,97.521240,1.462827,83.813814,0.000000,0.342427,-0.239240,0.342427,-3.417382,-1000.000000,88766
7.284290,1.702067,97.521240,1.464539,83.911912,0.000000,0.342427,-0.237528,0.342427,-3.391700,-1000.000000,88766
7.294269,1.702067,97.521240,1.466251,84.010010,0.000000,0.342427,-0.235815,0.342427,-3.366018,-1000.000000,88766
7.303355,1.702067,97.521240,1.467963,84.108108,0.000000,0.342427,-0.234103,0.342427,-3.340336,-1000.000000,88766
7.312282,1.702067,97.521240,1.469676,84.206206,0.000000,0.342427,-0.232391,0.342427,-3.314654,-1000.000000,88766
7.320303,1.702067,97.521240,1.471388,84.304304,0.000000,0.342427,-0.230679,0.342427,-3.288972,-1000.000000,88766
7.328258,1.702067,97.521240,1.473100,84.402402,0.000000,0.342427,-0.228967,0.342427,-3.263290,-1000.000000,88766
7.336292,1.702067,97.521240,1.474812,84.500501,0.000000,0.342427,-0.227255,0.342427,-3.237608,-1000.000000,88766
7.345273,1.702067,97.521240,1.476524,84.598599,0.000000,0.342427,-0.225543,0.342427,-3.211926,-1000.000000,88766
7.354268,1.702067,97.521240,1.478236,84.696697,0.000000,0.342427,-0.223831,0.342427,-3.186244,-1000.000000,88766
7.364289,1.702067,97.521240,1.479948,84.794795,0.000000,0.342427,-0.222118,0.342427,-3.160562,-1000.000000,88766
7.373274,1.702067,97.521240,1.481660,84.892893,0.000000,0.342427,-0.220406,0.342427,-3.134880,-1000.000000,88766
7.382273,1.702067,97.521240,1.483373,84.990991,0.000000,0.342427,-0.218694,0.342427,-3.109198,-1000.000000,88766
7.390303,1.702067,97.521240,1.485085,85.089089,0.000000,0.342427,-0.216982,0.342427,-3.083516,-1000.000000,88766
7.398297,1.702067,97.521240,1.486797,85.187187,0.000000,0.342427,-0.215270,0.342427,-3.057834,-1000.000000,88766
7.406288,1.702067,97.521240,1.488509,85.285285,0.000000,0.342427,-0.213558,0.342427,-3.032152,-1000.000000,88766
7.414264,1.702067,97.521240,1.490221,85.383383,0.000000,0.342427,-0.211846,0.342427,-3.006470,-1000.000000,88766
7.423279,1.702067,97.521240,1.491933,85.481481,0.000000,0.342427,-0.210133,0.342427,-2.980788,-1000.000000,88766
7.431292,1.702067,97.521240,1.493645,85.579580,0.000000,0.342427,-0.208421,0.342427,-2.955106,-1000.000000,88766
7.439278,1.702067,97.521240,1.495358,85.677678,0.000000,0.342427,-0.206709,0.342427,-2.929424,-1000.000000,88766
7.447292,1.702067,97.521240,1.497070,85.775776,0.000000,0.342427,-0.204997,0.342427,-2.903742,-1000.000000,88766
7.455344,1.702067,97.521240,1.498782,85.873874,0.000000,0.342427,-0.203285,0.342427,-2.878060,-1000.000000,88766
7.463262,1.702067,97.521240,1.500494,85.971972,0.000000,0.342427,-0.201573,0.342427,-2.852378,-1000.000000,88766
7.471296,1.702067,97.521240,1.502206,86.070070,0.000000,0.342427,-0.199861,0.342427,-2.826696,-1000.000000,88766
7.479293,1.702067,97.521240,1.503918,86.168168,0.000000,0.342427,-0.198148,0.342427,-2.801014,-1000.000000,88766
7.489273,1.702067,97.521240,1.505630,86.266266,0.000000,0.342427,-0.196436,0.342427,-2.775332,-1000.000000,88766
7.497276,1.702067,97.521240,1.507343,86.364364,0.000000,0.342427,-0.194724,0.342427,-2.749650,-1000.000000,88766
7.505217,1.702067,97.521240,1.509055,86.462462,0.000000,0.342427,-0.193012,0.342427,-2.723968,-1000.000000,88766
7.513307,1.702067,97.521240,1.510767,86.560561,0.000000,0.342427,-0.191300,0.342427,-2.698286,-1000.000000,88766
7.523298,1.702067,97.521240,1.512479,86.658659,0.000000,0.342427,-0.189588,0.342427,-2.672604,-1000.000000,88766
7.533420,1.702067,97.521240,1.514191,86.756757,0.000000,0.342427,-0.187876,0.342427,-2.646922,-1000.000000,88766
7.543376,1.702067,97.521240,1.515903,86.854855,0.000000,0.342427,-0.186164,0.342427,-2.621240,-1000.000000,88766
7.553318,1.702067,97.521240,1.517615,86.952953,0.000000,0.342427,-0.184451,0.342427,-2.595558,-1000.000000,88766
7.563312,1.702067,97.521240,1.519327,87.051051,0.000000,0.342427,-0.182739,0.342427,-2.569876,-1000.000000,88766
7.571304,1.702067,97.521240,1.521040,87.149149,0.000000,0.342427,-0.181027,0.342427,-2.544194,-1000.000000,88766
7.579302,1.702067,97.521240,1.522752,87.247247,0.000000,0.342427,-0.179315,0.342427,-2.518512,-1000.000000,88766
7.589294,1.702067,97.521240,1.524464,87.345345,0.000000,0.342427,-0.177603,0.342427,-2.492830,-1000.000000,88766
7.599319,1.702067,97.521240,1.526176,87.443443,0.000000,0.342427,-0.175891,0.342427,-2.467148,-1000.000000,88766
7.608282,1.702067,97.521240,1.527888,87.541542,0.000000,0.342427,-0.174179,0.342427,-2.441466,-1000.000000,88766
7.616290,1.702067,97.521240,1.529600,87.639640,0.000000,0.342427,-0.172466,0.342427,-2.415784,-1000.000000,88766
7.624374,1.702067,97.521240,1.531312,87.737738,0.000000,0.342427,-0.170754,0.342427,-2.390101,-1000.000000,88766
7.634295,1.702067,97.521240,1.533025,87.835836,0.000000,0.342427,-0.169042,0.342427,-2.364419,-1000.000000,88766
7.643290,1.702067,97.521240,1.534737,87.933934,0.000000,0.342427,-0.167330,0.342427,-2.338737,-1000.000000,88766
7.651328,1.702067,97.521240,1.536449,88.032032,0.000000,0.342427,-0.165618,0.342427,-2.313055,-1000.000000,88766
7.659290,1.702067,97.521240,1.538161,88.130130,0.000000,0.342427,-0.163906,0.342427,-2.287373,-1000.000000,88766
7.667310,1.702067,97.521240,1.539873,88.228228,0.000000,0.342427,-0.162194,0.342427,-2.261691,-1000.000000,88766
7.676219,1.702067,97.521240,1.541585,88.326326,0.000000,0.342427,-0.160482,0.342427,-2.236009,-1000.000000,88766
7.685338,1.702067,97.521240,1.543297,88.424424,0.000000,0.342427,-0.158769,0.342427,-2.210327,-1000.000000,88766
7.693296,1.702067,97.521240,1.545009,88.522523,0.000000,0.342427,-0.157057,0.342427,-2.184645,-1000.000000,88766
7.701306,1.702067,97.521240,1.546722,88.620621,0.000000,0.342427,-0.155345,0.342427,-2.158963,-1000.000000,88766
7.709270,1.702067,97.521240,1.548434,88.718719,0.000000,0.342427,-0.153633,0.342427,-2.133281,-1000.000000,88766
7.718285,1.702067,97.521240,1.550146,88.816817,0.000000,0.342427,-0.151921,0.342427,-2.107599,-1000.000000,88766
7.727282,1.702067,97.521240,1.551858,88.914915,0.000000,0.342427,-0.150209,0.342427,-2.081917,-1000.000000,88766
7.735309,1.702067,97.521240,1.553570,89.013013,0.000000,0.342427,-0.148497,0.342427,-2.056235,-1000.000000,88766
7.743290,1.702067,97.521240,1.555282,89.111111,0.000000,0.342427,-0.146784,0.342427,-2.030553,-1000.000000,88766
