time_s,q_rad,q_dot,q_ddot,tau_joint_Nm,tau_motor_load_Nm,tau_motor_rotor_Nm,tau_motor_friction_Nm,tau_motor_total_Nm
0.6960000000000001,0.09100485506765565,-0.7200148053721072,0.29717346896867625,0.0812179692298854,0.00135363282049809,0.006846876725038301,-0.055304332847978865,0.06350484239351525
0.6980000000000001,0.08956565738176218,-0.7194232591676581,0.3403736592627311,0.0808851764630547,0.001348086274384245,0.007842209109413325,-0.055262592693251136,0.0644528880770487
0.7000000000000001,0.08812654636140749,-0.7188879723735242,0.39800134340885407,0.08083796605929146,0.0013472994343215242,0.009169950952139998,-0.05522481492297332,0.06574206530943484
0.7020000000000001,0.08668830228578359,-0.7182866436633468,0.46517977645733666,0.08098042533674152,0.0013496737556123587,0.010717742049577038,-0.055182367941487426,0.06724978374667683
0.704,0.08525163035368888,-0.7175296940966454,0.5375014659181439,0.08122587111958413,0.0013537645186597355,0.012384033774754034,-0.05512892339357032,0.06886672168698409
0.706,0.08381716068352817,-0.716556959349026,0.6110281717611734,0.08149684968634271,0.001358280828105712,0.014078089077377436,-0.0550602228562091,0.07049659276169225
0.708,0.08238544831331267,-0.7153343819423943,0.6822909064160569,0.08172513671998091,0.001362085611999682,0.015719982483825952,-0.05497384430891097,0.0720559124047366
0.71,0.08095697320066006,-0.7138507034751591,0.7482899347726146,0.08185173725993979,0.0013641956209989965,0.01724060009716104,-0.05486896955338391,0.07347376527154395
0.712,0.07953214022279445,-0.7121141568524523,0.8064947741801376,0.08182688565618562,0.0013637814276030937,0.018581639597110372,-0.05474615294764498,0.07469157397235845
0.714,0.07811127917654631,-0.7101491585163197,0.8548441944481233,0.08161004552539855,0.0013601674254233092,0.019695610240084763,-0.05460709126324599,0.07566286892875407
0.716,0.0766946447783526,-0.7079930006759566,0.8917462178456894,0.08116990970930199,0.0013528318284883665,0.020545832859164684,-0.054454394135823,0.07635305882347605
0.718,0.07528126883630228,-0.7058608393907956,0.928888698949784,0.0807371009248849,0.0013456183487480817,0.021401595623803026,-0.05430328632936949,0.0770505003019206
0.72,0.07387100952822122,-0.703806388678563,0.9703804459176126,0.08039285953465608,0.001339880992244268,0.022357565473941795,-0.05415758257337634,0.0778550290395624
0.722,0.07246451208346222,-0.7017530426433091,1.0121889226721272,0.08005787791319588,0.0013342979652199312,0.023320832778365812,-0.0540118560127148,0.07866698675630054
0.724,0.0710623022460263,-0.6996499948696551,1.0510282292068815,0.07966753321548872,0.0013277922202581454,0.024215690400926554,-0.05386249749317937,0.07940598011436406
0.726,0.06966478624455126,-0.6974669686091166,1.084359436535781,0.07917189392359723,0.0013195315653932872,0.024983641417784395,-0.053707347152069346,0.08001052013524702
0.728,0.06827225079231158,-0.6951889513667296,1.1103905866931782,0.07853571978951868,0.0013089286631586445,0.025583399117410827,-0.05354532457771024,0.08043765235827971
0.73,0.06688486308721854,-0.6928109294876823,1.1280766927337176,0.0777384617814676,0.0012956410296911267,0.025990887000584856,-0.05337605758210318,0.08066258561237917
0.732,0.06550267081182012,-0.6903326227439448,1.1371197387323413,0.0767742620336006,0.0012795710338933434,0.026199238780393146,-0.05319950956720099,0.08067831938148748
0.734,0.06412560213330105,-0.6877532189209032,1.1379686797845565,0.0756519537991557,0.001260865896652595,0.026218798382236185,-0.0530156052949088,0.08049526957379757
0.736,0.06275346570348285,-0.6850661084039866,1.1318194420059715,0.07439506140692517,0.0012399176901154196,0.026077119943817586,-0.05282385481939852,0.08014089245333153
0.738,0.0613848046276856,-0.6824216511669459,1.1334054486277498,0.07329410443021553,0.0012215684071702588,0.026113661536383358,-0.052634982103995163,0.07997021204754878
0.74,0.060019797912179915,-0.6800362525782034,1.142192584440755,0.0723386583619761,0.001205644306032935,0.026316117145514996,-0.052464471053394995,0.07998623250494293
0.742,0.05865921424442148,-0.6778403095991572,1.1524642893834578,0.07141617427363964,0.0011902695712273273,0.02655277722739487,-0.052307384700616584,0.08005043149923878
0.744,0.0573034904422024,-0.6757594442960163,1.1614904522551264,0.07047296043876217,0.0011745493406460361,0.026760740019958113,-0.05215842643298836,0.08009371579359251
0.746,0.05595291722366566,-0.6737353050320892,1.1674540846619728,0.06947328411098037,0.0011578880685163397,0.026898142110611853,-0.05201343202196054,0.08006946220108874
0.748,0.054607639207305096,-0.6717191298472152,1.1694513210178314,0.06839937147174223,0.001139989524529037,0.026944158436250837,-0.05186891333969061,0.07995306130047049
0.75,0.05326765491196537,-0.6696653098371825,1.1674914185434204,0.0672514075819073,0.0011208567930317884,0.02689900228324041,-0.05172159926123868,0.07974145833751087
0.752,0.051932816756841985,-0.6675249525331642,1.1624967572667213,0.06604753633721638,0.0011007922722869397,0.02678392528742526,-0.051567974159619584,0.07945269171933178
0.754,0.05060283106148132,-0.6652394452811479,1.1563028400231143,0.06482386042751413,0.0010803976737919021,0.026641217434132555,-0.051403813967314985,0.07912542907523944
0.756,0.04927725804578058,-0.6627340186213568,1.1516582924549184,0.0636344412996,0.0010605740216599999,0.02653420705816132,-0.05122371935254909,0.0788185004323704
0.758,0.04795438462186532,-0.6600765822171467,1.1648053108073846,0.0627994586706066,0.00104665764451011,0.026837114361002144,-0.051032540276340514,0.07891631228185277
0.76,0.04663456557847067,-0.6576080553457403,1.1929301596845523,0.06226349670865743,0.0010377249451442906,0.027485110879132087,-0.050854806508600546,0.07937764233287692
0.762,0.045319143624290445,-0.6552856458534699,1.2249263664109993,0.06180776152127787,0.0010301293586879646,0.028222303482109426,-0.050687465971460635,0.07993989881225802
0.764,0.044008751431027796,-0.653016849699541,1.2568397328419838,0.061354486473376844,0.0010225747745562807,0.028957587444679307,-0.05052386974300665,0.08050403196224223
0.766,0.04270386441312981,-0.6507335719712821,1.285698918683373,0.060845235355505574,0.0010140872559250929,0.029622503086464913,-0.050359111067518086,0.0809957014099081
0.768,0.041404800727787364,-0.648385198699885,1.3095154414918895,0.06024090233848817,0.0010040150389748028,0.030171235771973136,-0.0501895317707718,0.08136478258171974
0.77,0.0401117212749353,-0.6459316686761438,1.3272836766750036,0.05952171193193069,0.000992028532198845,0.030580615910592083,-0.050012225645510215,0.08158487008830115
0.772,0.0388246296972523,-0.6433365452661937,1.3389808574909159,0.058687218946588154,0.0009781203157764693,0.030850118956590705,-0.049824539331395225,0.0816527786037624
0.774,0.037543372380160915,-0.6405600882272459,1.345567075048658,0.05775630846051996,0.0009626051410086661,0.03100186540912108,-0.04962357069186908,0.08158804124199884
0.776,0.03626763845182758,-0.6375523255233302,1.3489852783079108,0.05676719578892289,0.0009461199298153815,0.031080620812214268,-0.0494056643199176,0.08143240506194725
0.778,0.03499613211022993,-0.6343674794969708,1.3613986952031345,0.05595964172054972,0.0009326606953424954,0.03136662593748022,-0.04917470820013413,0.08147399483295684
0.78,0.03372866117699987,-0.63134031667514,1.385484599667091,0.05538649924378736,0.0009231083207297893,0.031921565176329776,-0.04895497741528431,0.08179965091234387
0.782,0.03246660830487083,-0.6284673292644631,1.4093804663257181,0.05481403801920513,0.0009135673003200855,0.032472125944144545,-0.04874624956754327,0.08213194281200789
0.784,0.031210531352880055,-0.6256771380429462,1.429599676196025,0.05417368742835817,0.0009028947904726362,0.03293797653955642,-0.04854336227560535,0.0823842336056344
0.786,0.029960819288056953,-0.6229192206495651,1.4437111853443607,0.05341763732513635,0.0008902939554189392,0.03326310571033407,-0.04834265311319854,0.08249605277895156
0.788,0.028717692185422996,-0.6201564708150402,1.4503395248864543,0.052518838002640206,0.0008753139667106701,0.03341582265338391,-0.04814142471985423,0.0824325613399488
0.79,0.02748120122799175,-0.6173577575926147,1.4491648009875115,0.05147100016385511,0.0008578500027309185,0.03338875701475227,-0.047937406477382316,0.08218401349486551
0.792,0.026251228706768895,-0.6144904845888388,1.4409226948620901,0.05028859489603729,0.0008381432482672882,0.03319885888962256,-0.04772821316330424,0.08176521530119409
0.794,0.025027488020752185,-0.6115131491943411,1.4274044627742168,0.04900685364870972,0.000816780894145162,0.032887398822317955,-0.04751080061421258,0.0812149803306757
0.796,0.023809523676931475,-0.6083679018146166,1.411456936037189,0.04768176821512503,0.0007946961369187504,0.03251996780629683,-0.04728091811124128,0.08059558205445685
0.798,0.02259593503132886,-0.6050869210809977,1.4056461254766943,0.046560986773718255,0.0007760164462286376,0.03238608673098304,-0.047040887514230516,0.08020299069144218
0.8,0.0213857195737093,-0.6020783025309404,1.4207751844829115,0.04585758271344936,0.000764293045224156,0.03273466025048628,-0.046820579066692625,0.08031953236240306
0.802,0.02018069792597224,-0.5993344229166404,1.4407753666161975,0.04525490543515899,0.0007542484239193165,0.03319546444683719,-0.046619487341654414,0.08056920021241093
0.804,0.01898154843674635,-0.5967416422877215,1.4614069929473328,0.044669573282111956,0.0007444928880351992,0.03367081711750655,-0.04642932164565254,0.0808446316511943
0.806,0.01778876220733797,-0.5942120815548168,1.479600680311697,0.044041221271233014,0.0007340203545205502,0.0340899996743815,-0.046243654999057644,0.0810676750279597
0.808,0.01660264309173107,-0.5916753730517752,1.493457341309491,0.04333250106909655,0.0007222083511516092,0.034409257143770675,-0.046057327518952536,0.08118879301387483
0.81,0.015423307696587302,-0.5890704110978664,1.5022481843053725,0.042529080971629614,0.0007088180161938269,0.034611798166395785,-0.04586584518527402,0.08118646136786363
0.812,0.01425068538124595,-0.5863371025599929,1.5064147134288053,0.0416396458874655,0.000693994098124425,0.03470779499739968,-0.045664774923369685,0.08106656401889378
0.8140000000000001,0.013084518257723964,-0.5834081174148941,1.5075687285739037,0.04069589732480795,0.0006782649554134659,0.034734383506342746,-0.04544913617560862,0.08086178463736483
0.8160000000000001,0.011924361190715948,-0.580200639311357,1.5084923253993452,0.03975255338168447,0.0006625425563614079,0.03475566317720091,-0.04521278851074348,0.08063099424430581
0.8180000000000001,0.010769062868473223,-0.5766842021161025,1.5189295149817654,0.03900159266983211,0.0006500265444972018,0.034996136025179876,-0.04495342881486565,0.08059959138454273
0.8200000000000001,0.009617211358029249,-0.5732968855825151,1.5536368882453298,0.03873402676547833,0.0006455671127579722,0.0357957939051724,-0.04470335046125648,0.08114471147918685
0.8220000000000001,0.008471133482926834,-0.5700949250805939,1.5914293216114013,0.038532320328731134,0.0006422053388121855,0.036666531569926684,-0.04446673909605688,0.08177547600479576
0.8240000000000001,0.007331606951602636,-0.5669748197091192,1.627446137350927,0.03830087799743746,0.0006383479666239577,0.03749635900456536,-0.044235974084477304,0.08237068105566663
0.8260000000000001,0.006199213007134125,-0.5638630038039641,1.6580545662296355,0.0379682541233452,0.0006328042353890867,0.03820157720593081,-0.04400562405641588,0.08284000549773576
0.8280000000000001,0.005074336427239583,-0.5607071913870336,1.680849747508328,0.03748715275891021,0.0006247858793151701,0.038726778182591876,-0.04377181603874639,0.08312338010065344
0.8300000000000001,0.003957165524278119,-0.5574677206152122,1.6946547289425293,0.036834427647539886,0.0006139071274589981,0.03904484495483588,-0.04353160016086735,0.08319035224316224
0.8320000000000001,0.0028476921452496476,-0.5541088982293028,1.6995204667827775,0.03601108221718225,0.0006001847036197042,0.0391569515546752,-0.043282310654994036,0.08303944691328893
0.834,0.0017457116717949053,-0.5505903440029692,1.6967258257744984,0.035042269577103304,0.0005840378262850551,0.03909256302584445,-0.04302092325229766,0.08269752410442716
0.836,0.0006508230201954442,-0.5468583351916831,1.6887775791579855,0.03397729251771822,0.000566288208628637,0.03890943542379999,-0.042743408660793764,0.08221913229322239
0.838,-0.00043784081691049974,-0.5428766592647435,1.6824177555895323,0.03294892561629527,0.0005491487602715878,0.03876290508878283,-0.04244702386437556,0.08175907771342997
0.84,-0.0015225285452580486,-0.5391152955870516,1.7008686270718174,0.03241510687868097,0.0005402517813113494,0.039188013167734674,-0.04216675110031683,0.08189501604936285
0.842,-0.002600840927116325,-0.5356392044039824,1.7220221435214924,0.03194008679000941,0.0005323347798334902,0.03967539018673519,-0.04190748814876203,0.08211521311533071
0.844,-0.0036720405620946275,-0.5323381640531444,1.7412695524966555,0.03143322431632584,0.0005238870719387641,0.04011885048952295,-0.04166106293373165,0.08230380049519337
0.846,-0.004735603459510226,-0.5291297390296767,1.7553359122302465,0.030830110924774917,0.0005138351820795819,0.04044293941778488,-0.04142134870207914,0.0823781233019436
0.848,-0.005791219038388356,-0.5259498779286483,1.7622800916300125,0.030092570582392147,0.0005015428430398691,0.04060293331115549,-0.04118357229859825,0.08228804845279361
0.85,-0.006838790127462208,-0.5227435113874601,1.7614947702783548,0.029208659758007707,0.0004868109959667951,0.0405848395072133,-0.04094361704301029,0.08201526754619037
0.852,-0.007878432965172948,-0.5194551500282438,1.7537064384325953,0.02819266742711827,0.00046987779045197113,0.040405396341487,-0.040697321211238306,0.08157259534317728
0.854,-0.008910477199669696,-0.5160194824002643,1.740975397024707,0.027085115079551,0.00045141858465918335,0.04011207314744925,-0.04043977239276565,0.08100326412487409
0.856,-0.00993546588880954,-0.512351972922318,1.7266957576615045,0.025952756729792546,0.00043254594549654244,0.039783070256521065,-0.040164597395254735,0.08038021359727235
0.858,-0.01095415550015754,-0.5083394598251337,1.7155954426246094,0.024888578929845567,0.00041480964883075944,0.039527318998071,-0.039863246685340366,0.07980537533224213
0.86,-0.011968356752530645,-0.5043023435979275,1.724575891940173,0.024225730023031446,0.0004037621670505241,0.03973422855030159,-0.03955974440905126,0.07969773512640338
0.862,-0.012975393777285387,-0.5004829327332545,1.726747630683457,0.023434017102003893,0.0003905669517000649,0.03978426541094685,-0.03927233007764237,0.07944716244028929
0.864,-0.013974851163336677,-0.4968425228569213,1.719514339572651,0.022462377987105927,0.00037437296645176544,0.03961761038375388,-0.03899813511345585,0.0789901184636615
0.866,-0.014966503933264857,-0.4933565161920065,1.701469909734918,0.021283158769416936,0.0003547193128236156,0.039201866720292515,-0.03873534189779012,0.07829192793090625
0.868,-0.015950317543315686,-0.49000603174234886,1.6723984427062195,0.019892113820424665,0.00033153523034041107,0.0385320601199513,-0.03848255618655982,0.07734615153685154
0.87,-0.016926447883400322,-0.4867695154760382,1.6332742504313362,0.018308405803838083,0.0003051400967306347,0.037630638729937986,-0.03823817581207004,0.07617395463873866
0.872,-0.017895241277095374,-0.4836143505089063,1.5862618552639915,0.01657460568940993,0.00027624342815683216,0.036547473145282366,-0.03799975623854739,0.07482347281198659
0.874,-0.018857234481642823,-0.4804884672880191,1.5347159899666725,0.014756692768651863,0.00024594487947753106,0.03535985640883214,-0.03776337330748801,0.07336917459579767
0.876,-0.019813154687950106,-0.4773119537751644,1.4831815977108,0.012944054672375253,0.00021573424453958753,0.034172504011256835,-0.03752298316027787,0.07191122141607428
0.878,-0.02076391952059006,-0.47396866563034357,1.4373938320766335,0.011249487390004077,0.00018749145650006794,0.03311755389104564,-0.03726977870965572,0.07057482405720142
0.88,-0.021711597502267685,-0.47067150292858617,1.4159704045293129,0.010039907786119767,0.00016733179643532944,0.03262395812035537,-0.037019874610883644,0.06981116452767434
0.882,-0.022653618180075368,-0.4677270317981761,1.3922023532035617,0.008788609183977503,0.0001464768197329584,0.03207634221781006,-0.03679654126271928,0.0690193603002623
0.884,-0.023589680073785903,-0.4650750776321467,1.3642054266794457,0.007458533645319006,0.0001243088940886501,0.03143129303069443,-0.03659526550214326,0.06815086742692633
0.886,-0.024519647288252528,-0.46266510040974146,1.3311302802896439,0.006032977120529984,0.00010054961867549972,0.030669241657873398,-0.036412249302354344,0.06718204057890324
0.888,-0.025443549513408898,-0.4604488996184202,1.2931624761194858,0.0045155894630730595,7.525982438455099e-05,0.029794463449792953,-0.036243860169646855,0.06611358344382436
0.89,-0.02636158202426908,-0.4583733191758699,1.251522483006939,0.002930374445432097,4.883957409053495e-05,0.028835078008479873,-0.03608607892062944,0.06496999650319984
0.892,-0.02727410568092757,-0.4563729523520129,1.2084656765425255,0.001321689776491157,2.2028162941519282e-05,0.027843049187539787,-0.03593394542536991,0.06379902277585121
0.894,-0.02818164692855927,-0.45436284669101423,1.1672823390694447,-0.0002457528796985728,-4.0958813283095466e-06,0.026894185092160006,-0.03578100248833141,0.0626710916991631
0.896,-0.029084897797419518,-0.4522312089332913,1.1322976596835694,-0.0016868878837915102,-2.8114798063191838e-05,0.02608813807910944,-0.035618737507665914,0.061678760788712164
0.898,-0.029984715902844062,-0.44983210993752093,1.108871734233258,-0.0028962955996451704,-4.827159332741951e-05,0.025548404756734262,-0.03543602079551835,0.060936153958925196
0.9,-0.030882156769697775,-0.4471038342730122,1.1042655042807255,-0.003731083562354475,-6.218472603924125e-05,0.025442277218627917,-0.03522811596646839,0.06060820845905707
0.902,-0.03177452177540301,-0.44448443344979865,1.088821839774539,-0.004776226629061155,-7.960377715101925e-05,0.025086455188405382,-0.03502839039940487,0.06003524181065924
0.904,-0.03266178738749976,-0.44199809046103716,1.0623936628395896,-0.006034617209020321,-0.00010057695348367202,0.024477549991824145,-0.034838704439647636,0.05921567747798811
0.906,-0.03354403483439383,-0.43966771736284044,1.0254886510123065,-0.007496270366721156,-0.0001249378394453526,0.02362725851932354,-0.034660824452023266,0.058163145131901454
0.908,-0.03442145010535689,-0.43751033989054927,0.9792692372404339,-0.009138323808783134,-0.00015230539681305224,0.022562363226019597,-0.03449606943779104,0.05690612726699758
0.91,-0.035294323950526396,-0.4355324820749948,0.9255526098832227,-0.010925037870061619,-0.00018208396450102696,0.021324732131709455,-0.03434495674243659,0.055487604909645015
0.912,-0.036163051880905656,-0.43372555085876463,0.8668107127113274,-0.012807795498995276,-0.00021346325831658793,0.019971318820868982,-0.034206847188395215,0.05396470275094761
0.914,-0.0370281341683638,-0.43206122071247277,0.8061702449067312,-0.01472510224219089,-0.0002454183707031815,0.018574162442651088,-0.03407958993400992,0.052408334005957825
0.916,-0.03789017584563579,-0.4304868182510231,0.7474126610629916,-0.016602586228223613,-0.0002767097704703935,0.01722038771089133,-0.03395916720932068,0.05090284514974161
0.918,-0.0387498867063224,-0.42892070684987904,0.6949741711849668,-0.018352998150631895,-0.00030588330251053156,0.016012204904101636,-0.033839338770328194,0.0495456603719193
0.92,-0.03960781707454482,-0.4272089295046214,0.6509967412980835,-0.019934382577329563,-0.0003322397096221594,0.014998964919507845,-0.03370831959536276,0.04837504480524844
0.922,-0.040462237585291216,-0.42567643502221375,0.5947888217950172,-0.021754999441181873,-0.0003625833240196979,0.013703934454157199,-0.033590982655251976,0.046932333785389475
0.924,-0.041313517926730214,-0.4243767896098197,0.5286609637296991,-0.02376940580282618,-0.00039615676338043633,0.012180348604332267,-0.03349144447614577,0.0452756363170976
0.926,-0.04216207646976203,-0.4233461999626422,0.4552279852284329,-0.025926174522400182,-0.0004321029087066697,0.010488452779663095,-0.033412493701497126,0.04346884357245355
0.928,-0.04300838026801843,-0.4226013684793577,0.3774089714899347,-0.028167894250329464,-0.0004694649041721577,0.008695502703128096,-0.03335542354396014,0.041581461342916085
0.93,-0.043852945057862816,-0.42213734847756407,0.2984272747852188,-0.030431169417731933,-0.0005071861569621988,0.0068757644110514415,-0.033319865127351925,0.03968844338144117
0.932,-0.04469633525839013,-0.42192539940921503,0.22181051445780398,-0.03264662022640003,-0.0005441103371066672,0.005110514253107804,-0.03330362207067106,0.03787002598667219
0.934,-0.045539163971426905,-0.4219108420760661,0.15139057692350022,-0.03473888263833849,-0.0005789813773056415,0.0034880388923174454,-0.03330250641983432,0.036211563934846126
0.936,-0.04638209298153125,-0.4220109138451097,0.09130361567052248,-0.036626608364797336,-0.0006104434727466222,0.002103635305048838,-0.033310175692722224,0.03480336752502444
0.9380000000000001,-0.04722583275599287,-0.4221126238640235,0.04599005125944444,-0.038222464854756354,-0.0006370410809126059,0.0010596107810176,-0.03331797035383678,0.033740540053941774
0.9400000000000001,-0.04807134414393277,-0.42210018163025004,0.02244567734707914,-0.03938873038783476,-0.000656478839797246,0.0005171484060767034,-0.03331701683817912,0.033177686404458576
0.9420000000000001,-0.048917160264897966,-0.42220665751262415,0.0038307262677541587,-0.04045761717726596,-0.0006742936196210993,8.825993320905582e-05,-0.03332517658103813,0.03273914289462609
0.9440000000000001,-0.049763115864988564,-0.422429485398529,-0.011711414573653656,-0.04146574880354191,-0.0006910958133923651,-0.00026983099177698024,-0.033342252334998726,0.03238132552982938
0.9460000000000001,-0.05060922448082483,-0.42274115018920383,-0.02409614130031912,-0.04241146080094309,-0.0007068576800157181,-0.0005551750955593525,-0.033366134513106625,0.03210410173753155
0.9480000000000001,-0.05145551068885505,-0.4231132972241135,-0.03316985111061754,-0.04329173166192214,-0.0007215288610320357,-0.0007642333695886283,-0.033394649280012935,0.03190888704939227
0.9500000000000001,-0.05230201010535547,-0.42351624590617776,-0.03870994227796842,-0.04410218283501126,-0.000735036380583521,-0.0008918770700843925,-0.03342552164616069,0.031798608195492774
0.9520000000000001,-0.05314876938643032,-0.4239185033269883,-0.04042481415086385,-0.044837078722633206,-0.0007472846453772201,-0.0009313877180359032,-0.0334563384617505,0.031777666098337376
0.9540000000000001,-0.0539958462280118,-0.4242862778920443,-0.037953867153039056,-0.045489326678814376,-0.0007581554446469063,-0.00087445709920602,-0.03348451129118256,0.03185189874732963
0.9560000000000001,-0.05484330936586014,-0.4245829929459729,-0.03086750278313488,-0.046050477006785835,-0.0007675079501130972,-0.0007111872641234277,-0.03350723913301652,0.032028543918779996
0.9580000000000001,-0.05569123857556352,-0.4247688003977542,-0.01866712361511702,-0.04651072295649605,-0.0007751787159416009,-0.0004300905280922962,-0.033521470932994124,0.032316201688960225
0.96,-0.05654118547861657,-0.425014279410852,0.01551850597108384,-0.04653729765732625,-0.0007756216276221041,0.0003575463775737717,-0.0335402723886659,0.03312219713861757
0.962,-0.05739338841105308,-0.42542811101779604,0.07716984344964573,-0.046021884546068474,-0.0007670314091011413,0.0017779931930798376,-0.03357196593126445,0.03458292771524315
0.964,-0.05824675106135036,-0.425826490314103,0.15899335429238803,-0.04510798758118322,-0.0007517997930197204,0.0036632068828966204,-0.03360247345294467,0.03651388054282157
0.966,-0.05910033186351409,-0.4260553376403179,0.2551042510346555,-0.043911345754263115,-0.0007318557625710519,0.005877601943838463,-0.033619997218979555,0.038765743400246966
0.968,-0.05995325407380311,-0.42600062740254424,0.36002288529437365,-0.042539730094908995,-0.0007089955015818166,0.00829492727718237,-0.03361580791116531,0.04120173968676586
0.97,-0.060804705770729495,-0.425585532239105,0.4686747477719244,-0.04109294366248296,-0.000684882394374716,0.01079826618866514,-0.03358402140872549,0.04369740520301591
0.972,-0.06165393985505854,-0.42476756718720843,0.5763904682504091,-0.03966282153692701,-0.0006610470256154502,0.013280036388489427,-0.03352137647786448,0.04614036584073846
0.974,-0.06250027404980874,-0.42353573384961296,0.6789058155953498,-0.03833323080872937,-0.0006388871801454895,0.01564198999131686,-0.0334270146710685,0.04843011748223987
0.976,-0.06334309090025181,-0.4219076645612828,0.7723616977550058,-0.03718007056808151,-0.0006196678428013585,0.017795213516275336,-0.033302262899711145,0.05047780857318512
0.978,-0.06418183777391265,-0.4199267665560575,0.8533041617602279,-0.03627127189331502,-0.000604521198221917,0.019660127886955654,-0.033150418486085374,0.05220602517481911
0.98,-0.06501874567857838,-0.4180580023522374,0.9490283447172203,-0.03506823659769594,-0.0005844706099615989,0.021865613062284756,-0.03300711254075958,0.054288254993082735
0.982,-0.06585604830792188,-0.4165748866329626,1.0908139979377474,-0.03295347296298107,-0.0005492245493830178,0.025132354512485702,-0.03289334070971213,0.05747647067281481
0.984,-0.06669156254721574,-0.41506939746844307,1.2655032392750698,-0.030185700857493173,-0.0005030950142915529,0.02915719463289761,-0.032777817142223414,0.06143191676082947
0.986,-0.06752322729140783,-0.41324371624477724,1.4602141621532674,-0.027018277145954613,-0.00045030461909924355,0.03364333429601128,-0.032637675928972876,0.06583070560588491
0.988,-0.0683492025315008,-0.41088595881502127,1.663446710339052,-0.02367738129506236,-0.00039462302158437267,0.038325812206211764,-0.0324566148750437,0.0703878040596711
0.99,-0.06916786935455213,-0.4078604348090308,1.865082677941711,-0.020362015327887915,-0.0003393669221314653,0.042971504899777024,-0.03222414684475783,0.07485628482240339
0.992,-0.06997782994367412,-0.40409790694330316,2.0563857094129645,-0.017244003775369304,-0.00028740006292282173,0.047379126744874704,-0.03193485333994191,0.07902658002189379
0.994,-0.07077790757803386,-0.39958585033081445,2.230001299547144,-0.014467993625573675,-0.00024113322709289458,0.051379229941566205,-0.03158764394516605,0.08272574065963936
0.996,-0.07156714663285323,-0.3943587117908651,2.3799567934811137,-0.012151454271396245,-0.00020252423785660408,0.05483420452180486,-0.03118502176466352,0.08581670204861178
0.998,-0.07234481257940893,-0.38848816915891515,2.501661386694341,-0.010384677457298555,-0.0001730779576216426,0.05763827834943762,-0.03073235272473369,0.08819755311654967
1.0,-0.0731137612987555,-0.3825674032440096,2.629510072809957,-0.00848900457351958,-0.00014148340955865966,0.060583912077541414,-0.030275294418982412,0.09071772308696516
1.002,-0.07387811472451422,-0.37734715841409694,2.817229490117807,-0.0054040565537102694,-9.00676092285045e-05,0.06490896745231428,-0.029871888699845358,0.09469078854293114
1.004,-0.07463433422689024,-0.37228456115959163,3.0421372100281197,-0.0015760205930069118,-2.626700988344853e-05,0.07009084131904789,-0.029480290242983317,0.09954486455214775
1.006,-0.07537943793904307,-0.3669609347316878,3.2855965647880687,0.002628561294005592,4.38093549000932e-05,0.0757001448527171,-0.029068107217737886,0.10481206142535507
1.008,-0.07611088550045826,-0.36107924703440375,3.5317303011820194,0.006897418014767884,0.00011495696691279807,0.08137106613923373,-0.028612253210777892,0.11009827631692443
1.01,-0.07682657805694729,-0.354444659457403,3.767420580532079,0.010972549509888851,0.0001828758251648142,0.08680137017545911,-0.02809747181615966,0.11508171781678359
1.012,-0.07752485826064764,-0.3469450757088136,3.9823089786976134,0.01465022686614735,0.0002441704477691225,0.09175239886919302,-0.027514853743494997,0.11951142306045714
1.014,-0.0782045102700229,-0.3385316906480442,4.1687964860755535,0.017780992429099973,0.0002963498738183329,0.09604907103918076,-0.026860352405796272,0.12320577331879537
1.016,-0.07886475974986248,-0.32919953911860644,4.3220435076001,0.0202696599132757,0.00033782766522126166,0.0995798824151063,-0.02613329772530498,0.12605100780563255
1.018,-0.07950527387128191,-0.31896804478093377,4.439969862742981,0.022075314508331778,0.0003679219084721963,0.10229690563759829,-0.02533490467445093,0.1279997322205214
1.02,-0.08012980686058811,-0.3083960835066262,4.563941714815719,0.024013901916624544,0.0004002316986104091,0.10515321710935419,-0.02450858632101797,0.13006203512898257
1.022,-0.08074530988047178,-0.2989750627989628,4.7779695597381675,0.027743084820454372,0.00046238474700757286,0.11008441865636738,-0.023771098632472613,0.13431790203584756
1.024,-0.08134581471666807,-0.2900943552377597,5.038774057289757,0.0324108623262294,0.00054018103877049,0.11609335427995601,-0.023074962092682696,0.1397084974114092
1.026,-0.08192727527224841,-0.2811586272041159,5.321067101666859,0.03751987104630805,0.0006253311841051342,0.12259738602240444,-0.022373613354692498,0.14559633056120208
1.028,-0.08248635022922181,-0.2717352764310687,5.6039654554257154,0.04265938114742847,0.0007109896857904745,0.1291153640930085,-0.02163304373739305,0.15145939751619203
1.03,-0.08302040304853481,-0.26152338200014796,5.87099074948231,0.04750529652891167,0.0007917549421485278,0.13526762686807242,-0.020829439782009726,0.15688882159223067
1.032,-0.08352750197007151,-0.25032265433795153,6.110069483112312,0.05182015499566278,0.000863669249927713,0.1407760008909077,-0.01994679533307067,0.16158646547390607
1.034,-0.08400642001265357,-0.23800238521268827,6.313533023951088,0.055453128420855466,0.0009242188070142578,0.14546380087183308,-0.01897450770486319,0.16536252738371054
1.036,-0.08445663497404024,-0.2244703977307612,6.478117607993752,0.058340022894210544,0.000972333714903509,0.14925582968817605,-0.017904960541859583,0.16813312394493915
1.038,-0.08487832943092827,-0.20964199633331698,6.604964339595277,0.060503278852912096,0.0010083879808818683,0.1521783783842752,-0.016731091447718234,0.1699178578128753
