time_s,qd_rad,tau_Nm
2.77,-0.07775815013133755,-0.23476134419963493
2.775,-0.07698668878381933,-0.23243497490748163
2.7800000000000002,-0.07571470116087854,-0.22860327587495077
2.785,-0.07444271353793774,-0.22477414709057109
2.79,-0.07317072591499696,-0.2209466147056418
2.795,-0.07189873829205602,-0.2171190515044178
2.8000000000000003,-0.07062675066911524,-0.21328917690410149
2.805,-0.06935476304617444,-0.2094496752424831
2.81,-0.06808277542323365,-0.20560764383801916
2.815,-0.06681078780029286,-0.2017653965981351
2.82,-0.06553880017735193,-0.1979246047796501
2.825,-0.06426681255441113,-0.19408629698876845
2.83,-0.0625472643131765,-0.1889007888284598
2.835,-0.06078296001011245,-0.18358261973645243
2.84,-0.05901865570704839,-0.1782658947245766
2.845,-0.05725435140398414,-0.17294908215699734
2.85,-0.05549004710092008,-0.16763000774846443
2.855,-0.053725742797856024,-0.16230209916315025
2.86,-0.05196143849479197,-0.15697091049196804
2.865,-0.05019713419172791,-0.15163914972261183
2.87,-0.04843282988866366,-0.14630847468176977
2.875,-0.0466685255855996,-0.14097993120630956
2.88,-0.044520633883711386,-0.13449573391911043
2.8850000000000002,-0.04228750053764001,-0.12775631688540856
2.89,-0.04005436719156863,-0.12101826553722202
2.895,-0.037821233845497,-0.11428019479818982
2.9,-0.03558810049942562,-0.10754010760367153
2.9050000000000002,-0.033354967153354245,-0.10079246575465745
2.91,-0.03112183380728286,-0.09404121662918996
2.915,-0.028888700461211482,-0.08728925439519955
2.92,-0.026655567115139858,-0.0805381016792904
2.9250000000000003,-0.024422433769068476,-0.07378874410015518
2.93,-0.02189010908998219,-0.0661375557571078
2.935,-0.019245587661015317,-0.05814938581324399
2.94,-0.016601066232048444,-0.05016263980613304
2.945,-0.013956544803081278,-0.042176177557565135
2.95,-0.011312023374114405,-0.034188321881702184
2.955,-0.008667501945147534,-0.026194754996790692
2.96,-0.006022980516180661,-0.018197862989324604
2.965,-0.0033784590872137886,-0.010200503090683998
2.97,-0.0007339376582466244,-0.0022039933516707316
2.975,0.0019105837707202485,0.005790788928159826
2.98,0.004769971677112464,0.014432825688867093
2.985,0.007752140427747761,0.02344377039353283
2.99,0.010734309178383057,0.03245294405959593
2.995,0.013716477929018684,0.041461208136645125
3.0,0.016698646679653983,0.05046986482858068
3.005,0.019680815430289277,0.05948204697332771
3.0100000000000002,0.022662984180924575,0.06849661637164392
3.015,0.025645152931559872,0.07751094728173162
3.02,0.0286273216821955,0.08652395576563317
3.025,0.031609490432830796,0.09553489763971641
3.0300000000000002,0.034733625395041906,0.10497219806469299
3.035,0.037976065533566195,0.11476418374854357
3.04,0.041218505672090844,0.12455371208989491
3.045,0.04446094581061513,0.1343413750760799
3.0500000000000003,0.04770338594913943,0.14412810445639965
3.055,0.050945826087663716,0.15391597102352428
3.06,0.05418826622618801,0.1637046564985336
3.065,0.05743070636471266,0.17349195127901262
3.0700000000000003,0.06067314650323695,0.183277038468694
3.075,0.06391558664176124,0.193059335646051
3.08,0.06723966755612704,0.20308469399959014
3.085,0.07066171740150268,0.21340205883072053
3.09,0.07408376724687869,0.2237160295288526
3.095,0.07750581709225432,0.23402694354420905
3.1,0.08092786693762996,0.24433537281325557
3.105,0.0843499167830056,0.2546425060416935
3.11,0.08777196662838123,0.26494843834730275
3.115,0.09119401647375724,0.27525151012733395
3.12,0.09461606631913289,0.28555116112166823
3.125,0.09803811616450853,0.2958469712778498
3.13,0.1014992133429757,0.3062560726276708
