Var1
-0.015959495
-0.020609553
-0.025082236
-0.0293728
-0.033476673
-0.037389464
-0.04110697
-0.044625181
-0.04794029
-0.051048695
-0.053947009
-0.056632065
-0.059100921
-0.061350865
-0.063379417
-0.065184342
-0.066763643
-0.068115571
-0.069238628
-0.070131567
-0.070793396
-0.071223379
-0.071421038
-0.391786153
-0.391518762
-0.391019163
-0.390287912
-0.389325821
-0.388133961
-0.386713652
-0.385066469
-0.383194235
-0.381099019
-0.378783131
-0.37624912
-0.373499767
-0.370538083
-0.367367301
-0.363990874
-0.360412465
-0.356635944
-0.352665378
-0.348505028
-0.344159341
-0.33963294
-0.334930619
-0.330057336
-0.325018202
-0.319818477
-0.314463561
-0.308958983
-0.303310397
-0.297523574
-0.29160439
-0.285558826
-0.279392952
-0.273112927
-0.266724986
-0.260235438
-0.253650657
-0.246977078
-0.240221188
-0.233389522
-0.226488658
-0.219525212
-0.212505832
-0.205437197
-0.198326008
-0.191178987
-0.184002873
-0.17680442
-0.169590391
-0.162367555
-0.155142687
-0.147922561
-0.14071395
-0.133523622
-0.126358336
-0.11922484
-0.112129866
-0.105080131
-0.098082325
-0.091143116
-0.084269139
-0.077466996
-0.070743248
-0.064104413
-0.057556957
-0.05110729
-0.044761762
-0.038526653
-0.032408169
-0.026412434
-0.020545482
-0.014813255
-0.009221586
-0.003776201
0.001517295
0.006653424
0.011626841
0.016432344
0.021064883
0.025519565
0.029791662
0.033876621
0.03777007
0.041467824
0.044965893
0.048260489
0.051348034
0.054225162
0.056888727
0.059335809
0.061563721
0.063570008
0.065352456
0.066909094
0.068238198
0.069338296
0.070208164
0.070846837
0.071253605
0.071428015
0.391769873
0.391479244
0.390956451
0.390202075
0.389216955
0.388002186
0.386559115
0.384889341
0.382994712
0.380877321
0.378539502
0.375983827
0.373213102
0.370230359
0.367038854
0.36364206
0.360043663
0.35624755
0.352257811
0.348078725
0.343714755
0.339170544
0.334450901
0.3295608
0.324505368
0.319289879
0.313919745
0.30840051
0.302737839
0.296937514
0.291005422
0.284947552
0.278769984
0.272478885
0.266080498
0.259581139
0.252987189
0.246305086
0.239541323
0.23270244
0.22579502
0.218825681
0.211801075
0.204727882
0.197612807
0.190462573
0.183283922
0.176083607
0.168868392
0.161645048
0.154420349
0.14720107
0.139993983
0.132805855
0.125643445
0.118513498
0.111422747
0.104377903
0.097385657
0.090452673
0.083585583
0.076790986
0.070075437
0.063445449
0.056907485
0.050467947
0.044133179
0.037909455
0.031802971
0.025819844
0.0199661
0.014247667
0.008670371
0.003239925
-0.002038079
-0.007158175
-0.012115032
-0.016903463
-0.021518434
-0.025955067
-0.030208653
-0.034274655
-0.038148719
-0.041826681
-0.045304569
-0.048578618
-0.051645269
-0.054501178
-0.057143223
-0.059568506
-0.061774361
-0.06375836
-0.065518311
-0.06705227
-0.068358536
-0.069435661
-0.070282449
-0.07089796
-0.071281508
-0.071432667
-0.391751269
-0.391437404
-0.390891422
-0.39011393
-0.389105792
-0.387868128
-0.38640231
-0.384709964
-0.38279296
-0.380653417
-0.378293693
-0.375716384
-0.372924316
-0.369920547
-0.366708353
-0.36329123
-0.359672883
-0.355857221
-0.351848351
-0.347650573
-0.343268367
-0.338706393
-0.333969478
-0.329062611
-0.323990933
-0.318759734
-0.313374439
-0.307840603
-0.302163905
-0.296350136
-0.290405195
-0.28433508
-0.278145881
-0.271843771
-0.265435001
-0.258925895
-0.252322838
-0.245632276
-0.238860707
-0.232014674
-0.225100763
-0.218125597
-0.211095832
-0.204018149
-0.196899255
-0.189745876
-0.182564754
-0.175362644
-0.168146312
-0.160922527
-0.153698066
-0.146479701
-0.139274206
-0.132088345
-0.124928878
-0.117802548
-0.110716086
-0.103676201
-0.096689582
-0.08976289
-0.082902753
-0.076115766
-0.069408481
-0.062787406
-0.056258996
-0.049829652
-0.043505707
-0.037293429
-0.031199008
-0.025228549
-0.019388071
-0.013683491
-0.008120625
-0.002705173
0.002557284
0.007661293
0.012601538
0.017372848
0.021970202
0.026388739
0.030623767
0.034670768
0.038525407
0.042183536
0.045641207
0.048894673
0.051940397
0.054775056
0.057395551
0.059799007
0.061982783
0.063944471
0.065681907
0.067193168
0.068476581
0.069530722
0.070354421
0.070946762
0.071307086
0.071434993
0.39173034
0.391393244
0.390824079
0.390023479
0.388992334
0.387731788
0.386243241
0.38452834
0.382588983
0.380427312
0.378045709
0.375446792
0.372633414
0.369608651
0.366375803
0.362938388
0.359300129
0.355464959
0.351437002
0.347220576
0.342820181
0.338240493
0.333486355
0.328562773
0.323474903
0.318228048
0.312827647
0.307279267
0.301588599
0.295761446
0.289803717
0.283721418
0.277520648
0.27120759
0.264788501
0.258269711
0.251657613
0.244958657
0.238179346
0.231326228
0.224405893
0.217424968
0.210390109
0.203308003
0.196185357
0.1890289
0.181845376
0.174641539
0.167424157
0.16398357
