t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.938,-48.574266,553.7175,479.408822,-48.574266,479.408822,-25.153198,-24.075,-23.421068,577.7925,15.588338,-0.621555,14.966784,2.097869,17.064652,0,-0.213308,-0.225348,-22895,-321
1.94,-47.442814,577.45425,468.241844,-47.442814,468.241844,-25.564087,-21.525,-21.878727,598.97925,15.225236,-0.610603,14.614633,1.546173,16.160806,0,-0.20201,-0.215736,-23269,-287
1.942,-46.264449,600.61975,456.611842,-46.264449,456.611842,-25.910156,-19.425,-20.354293,620.04475,14.847077,-0.598945,14.248133,1.000012,15.248145,0,-0.190602,-0.203988,-23584,-259
1.944,-45.040335,623.19175,444.530316,-45.040335,444.530316,-26.237549,-15.675,-18.802786,638.86675,14.454238,-0.586565,13.867672,0.462427,14.330099,0,-0.179126,-0.187968,-23882,-209
1.946,-43.771682,645.1475,432.009215,-43.771682,432.009215,-26.547363,-16.275,-17.224319,661.4225,14.047105,-0.573453,13.473652,-0.108284,13.365368,0,-0.167067,-0.180492,-24164,-217
1.948,-42.459745,666.465,419.060918,-42.459745,419.060918,-26.794556,-14.85,-15.665189,681.315,13.626081,-0.559598,13.066483,-0.655339,12.411144,0,-0.155139,-0.166608,-24389,-198
1.95,-41.105822,687.1235,405.698231,-41.105822,405.698231,-27.023071,-12.6,-14.082751,699.7235,13.191583,-0.544991,12.646592,-1.198136,11.448456,0,-0.143106,-0.155928,-24597,-168
1.952,-39.711251,707.10275,391.934367,-39.711251,391.934367,-27.238403,-11.55,-12.472848,718.65275,12.744041,-0.529629,12.214412,-1.751759,10.462653,0,-0.130783,-0.145248,-24793,-154
1.954,-38.277411,726.3825,377.782936,-38.277411,377.782936,-27.422974,-9.675,-10.854437,736.0575,12.283896,-0.513506,11.77039,-2.296966,9.473424,0,-0.118418,-0.130296,-24961,-129
1.956,-36.805721,744.944,363.257932,-36.805721,363.257932,-27.585571,-6.375,-9.22015,751.319,11.811605,-0.496624,11.314981,-2.831367,8.483614,0,-0.106045,-0.118548,-25109,-85
1.958,-35.297635,762.769,348.373719,-35.297635,348.373719,-27.706421,-6.3,-7.591214,769.069,11.327633,-0.478984,10.848649,-3.381739,7.46691,0,-0.093336,-0.1068,-25219,-84
1.96,-33.754645,779.83975,333.145014,-33.754645,333.145014,-27.809692,-4.425,-5.944953,784.26475,10.832461,-0.460593,10.371868,-3.918816,6.453052,0,-0.080663,-0.09078,-25313,-59
1.962,-32.178276,796.1395,317.586877,-32.178276,317.586877,-27.880005,-3.3,-4.298271,799.4395,10.326576,-0.441459,9.885117,-4.455856,5.429261,0,-0.067866,-0.082236,-25377,-44
1.964,-30.570087,811.6515,301.714692,-30.570087,301.714692,-27.928345,-1.8,-2.641742,813.4515,9.81048,-0.421595,9.388885,-4.987356,4.401529,0,-0.055019,-0.06942,-25421,-24
1.966,-28.93167,826.361,285.544154,-28.93167,285.544154,-27.953613,-0.825,-0.978057,827.186,9.284683,-0.401016,8.883667,-5.518793,3.364874,0,-0.042061,-0.054468,-25444,-11
1.968,-27.264643,840.25375,269.091255,-27.264643,269.091255,-27.963501,0,0.698858,840.25375,8.749705,-0.379741,8.369964,-6.049038,2.320926,0,-0.029012,-0.040584,-25453,0
1.97,-25.570655,853.3155,252.372264,-25.570655,252.372264,-27.962402,0.075,2.391747,853.2405,8.206074,-0.357792,7.848282,-6.5829,1.265381,0,-0.015817,-0.030972,-25452,1
1.972,-23.851381,865.53325,235.403712,-23.851381,235.403712,-27.962402,0.075,4.111021,865.45825,7.654329,-0.335197,7.319132,-7.118301,0.200831,0,-0.00251,-0.014952,-25452,1
1.974,-22.108522,876.895,218.20238,-22.108522,218.20238,-27.960205,0.15,5.851683,876.745,7.095015,-0.311983,6.783031,-7.652802,-0.869771,0,0.010872,-0.003204,-25450,2
1.976,-20.343801,887.39,200.785278,-20.343801,200.785278,-27.956909,0.15,7.613108,887.24,6.528684,-0.288185,6.240499,-8.187211,-1.946711,0,0.024334,0.008544,-25447,2
1.978,-18.558962,897.00725,183.169628,-18.558962,183.169628,-27.953613,0.225,9.394651,896.78225,5.955898,-0.263837,5.692061,-8.720235,-3.028174,0,0.037852,0.024564,-25444,3
1.98,-16.755772,905.7375,165.372849,-16.755772,165.372849,-27.947021,0.75,11.191249,904.9875,5.377223,-0.238979,5.138244,-9.247867,-4.109623,0,0.05137,0.038448,-25438,10
1.982,-14.936012,913.57225,147.412541,-14.936012,147.412541,-27.930542,1.2,12.99453,912.37225,4.79323,-0.213652,4.579577,-9.77152,-5.191943,0,0.064899,0.0534,-25423,16
1.984,-13.101483,920.5035,129.306462,-13.101483,129.306462,-27.906372,1.725,14.804889,918.7785,4.204497,-0.187902,4.016595,-10.290195,-6.2736,0,0.07842,0.066216,-25401,23
1.986,-11.253998,926.5245,111.072519,-11.253998,111.072519,-27.865723,2.4,16.611725,924.1245,3.611606,-0.161776,3.449831,-10.800545,-7.350715,0,0.091884,0.076896,-25364,32
1.988,-9.395385,931.62925,92.728741,-9.395385,92.728741,-27.816284,3.15,18.420899,928.47925,3.015145,-0.135322,2.879822,-11.304588,-8.424766,0,0.10531,0.091848,-25319,42
1.99,-7.527481,935.81275,74.293267,-7.527481,74.293267,-27.759155,3.15,20.231674,932.66275,2.415701,-0.108593,2.307108,-11.807854,-9.500746,0,0.118759,0.1068,-25267,42
1.992,-5.652134,939.071,55.784328,-5.652134,55.784328,-27.688843,4.05,22.036709,935.021,1.813869,-0.081641,1.732228,-12.296875,-10.564647,0,0.132058,0.118548,-25203,54
1.994,-3.771197,941.40075,37.220226,-3.771197,37.220226,-27.617432,4.95,23.846235,936.45075,1.210244,-0.054522,1.155722,-12.780589,-11.624867,0,0.145311,0.130296,-25138,66
1.996,-1.886531,942.79925,0,-1.886531,0,-27.517456,5.475,25.630925,937.32425,0,-0.027289,-0.027289,-13.253918,-13.281207,0,0.166015,0.145248,-25047,73
1.998,0,943.2655,0,0,0,-27.414185,6.15,27.414185,937.1155,0,0,0,-13.719317,-13.719317,0,0.171491,0.166608,-24953,82
2,1.886531,942.79925,0,1.886531,0,-27.299927,7.8,29.186458,934.99925,0,0.027289,0.027289,-14.168523,-14.141234,0,0.176765,0.175152,-24849,104
2.002,3.771197,941.40075,-37.220226,3.771197,-37.220226,-27.153809,7.875,30.925006,933.52575,-1.210244,0.054522,-1.155722,-14.613387,-15.769109,0,0.197114,0.175152,-24716,105
2.004,5.652134,939.071,-55.784328,5.652134,-55.784328,-26.99231,10.95,32.644444,928.121,-1.813869,0.081641,-1.732228,-15.025802,-16.75803,0,0.209475,0.19758,-24569,146
2.006,7.527481,935.81275,-74.293267,7.527481,-74.293267,-26.796753,10.2,34.324234,925.61275,-2.415701,0.108593,-2.307108,-15.448059,-17.755168,0,0.22194,0.207192,-24391,136
2.008,9.395385,931.62925,-92.728741,9.395385,-92.728741,-26.61438,13.425,36.009765,918.20425,-3.015145,0.135322,-2.879822,-15.837609,-18.717432,0,0.233968,0.222144,-24225,179
2.01,11.253998,926.5245,-111.072519,11.253998,-111.072519,-26.34082,12,37.594818,914.5245,-3.611606,0.161776,-3.449831,-16.226886,-19.676716,0,0.245959,0.231756,-23976,160
2.012,13.101483,920.5035,-129.306462,13.101483,-129.306462,-26.10791,13.425,39.209393,907.0785,-4.204497,0.187902,-4.016595,-16.597598,-20.614192,0,0.257677,0.246708,-23764,179
2.014,14.936012,913.57225,-147.412541,14.936012,-147.412541,-25.810181,14.925,40.746193,898.64725,-4.79323,0.213652,-4.579577,-16.94107,-21.520647,0,0.269008,0.262728,-23493,199
2.016,16.755772,905.7375,-165.372849,16.755772,-165.372849,-25.419067,16.5,42.174839,889.2375,-5.377223,0.238979,-5.138244,-17.249396,-22.38764,0,0.279845,0.265932,-23137,220
2.018,18.558962,897.00725,-183.169628,18.558962,-183.169628,-25.075195,18.225,43.634157,878.78225,-5.955898,0.263837,-5.692061,-17.558453,-23.250514,0,0.290631,0.278748,-22824,243
2.02,20.343801,887.39,-200.785278,20.343801,-200.785278,-24.730225,22.8,45.074026,864.59,-6.528684,0.288185,-6.240499,-17.836329,-24.076829,0,0.30096,0.289428,-22510,304
2.022,22.108522,876.895,-218.20238,22.108522,-218.20238,-24.3479,24.15,46.456422,852.745,-7.095015,0.311983,-6.783031,-18.115546,-24.898577,0,0.311232,0.301176,-22162,322
2.024,23.851381,865.53325,-235.403712,23.851381,-235.403712,-23.93042,23.325,47.781801,842.20825,-7.654329,0.335197,-7.319132,-18.388969,-25.708101,0,0.321351,0.308652,-21782,311
2.026,25.570655,853.3155,-252.372264,25.570655,-252.372264,-23.494263,26.625,49.064918,826.6905,-8.206074,0.357792,-7.848282,-18.616554,-26.464835,0,0.33081,0.321468,-21385,355
2.028,27.264643,840.25375,-269.091255,27.264643,-269.091255,-23.017456,26.025,50.282099,814.22875,-8.749705,0.379741,-8.369964,-18.848212,-27.218176,0,0.340227,0.332148,-20951,347
2.03,28.93167,826.361,-285.544154,28.93167,-285.544154,-22.46814,30.75,51.39981,795.611,-9.284683,0.401016,-8.883667,-19.010851,-27.894519,0,0.348681,0.339624,-20451,410
2.032,30.570087,811.6515,-301.714692,30.570087,-301.714692,-21.988037,29.775,52.558124,781.8765,-9.81048,0.421595,-9.388885,-19.218212,-28.607098,0,0.357589,0.3471,-20014,397
2.034,32.178276,796.1395,-317.586877,32.178276,-317.586877,-21.410156,33.15,53.588432,762.9895,-10.326576,0.441459,-9.885117,-19.35609,-29.241207,0,0.365515,0.356712,-19488,442
2.036,33.754645,779.83975,-333.145014,33.754645,-333.145014,-20.791626,34.2,54.546271,745.63975,-10.832461,0.460593,-10.371868,-19.485728,-29.857595,0,0.37322,0.364188,-18925,456
2.038,35.297635,762.769,-348.373719,35.297635,-348.373719,-20.198364,36.75,55.495999,726.019,-11.327633,0.478984,-10.848649,-19.597387,-30.446037,0,0.380575,0.369528,-18385,490
2.04,36.805721,744.944,-363.257932,36.805721,-363.257932,-19.489746,38.025,56.295467,706.919,-11.811605,0.496624,-11.314981,-19.673344,-30.988325,0,0.387354,0.378072,-17740,507
2.042,38.277411,726.3825,-377.782936,38.277411,-377.782936,-18.784424,39.225,57.061835,687.1575,-12.283896,0.513506,-11.77039,-19.736018,-31.506408,0,0.39383,0.383412,-17098,523
2.044,39.711251,707.10275,-391.934367,39.711251,-391.934367,-17.934082,40.875,57.645333,666.22775,-12.744041,0.529629,-12.214412,-19.74266,-31.957072,0,0.399463,0.396228,-16324,545
2.046,41.105822,687.1235,-405.698231,41.105822,-405.698231,-17.227661,42.525,58.333483,644.5985,-13.191583,0.544991,-12.646592,-19.771817,-32.418408,0,0.40523,0.4005,-15681,567
2.048,42.459745,666.465,-419.060918,42.459745,-419.060918,-15.929077,43.95,58.388822,622.515,-13.626081,0.559598,-13.066483,-19.632132,-32.698616,0,0.408733,0.403704,-14499,586
2.05,43.771682,645.1475,-432.009215,43.771682,-432.009215,-15.026001,42.6,58.797683,602.5475,-14.047105,0.573453,-13.473652,-19.599773,-33.073424,0,0.413418,0.40584,-13677,568
2.052,45.040335,623.19175,-444.530316,45.040335,-444.530316,-14.210815,45.9,59.25115,577.29175,-14.454238,0.586565,-13.867672,-19.542172,-33.409844,0,0.417623,0.418656,-12935,612
2.054,46.264449,600.61975,-456.611842,46.264449,-456.611842,-13.279175,47.4,59.543624,553.21975,-14.847077,0.598945,-14.248133,-19.450687,-33.69882,0,0.421235,0.41652,-12087,632
2.056,47.442814,577.45425,-468.241844,47.442814,-468.241844,-12.478271,49.275,59.921085,528.17925,-15.225236,0.610603,-14.614633,-19.37469,-33.989323,0,0.424867,0.417588,-11358,657
2.058,48.574266,553.7175,-479.408822,48.574266,-479.408822,-11.500488,49.725,60.074754,503.9925,-15.588338,0.621555,-14.966784,-19.246065,-34.212849,0,0.427661,0.428268,-10468,663
2.06,49.657684,529.433,-490.101734,49.657684,-490.101734,-10.599609,51,60.257293,478.433,-15.936027,0.631814,-15.304213,-19.115415,-34.419628,0,0.430245,0.422928,-9648,680
2.062,50.691998,504.62525,-500.310006,50.691998,-500.310006,-9.685547,51.15,60.377545,453.47525,-16.267956,0.641398,-15.626559,-18.972659,-34.599217,0,0.43249,0.433608,-8816,682
2.064,51.676185,479.3185,-510.023544,51.676185,-510.023544,-8.729736,52.5,60.405921,426.8185,-16.583799,0.650323,-15.933476,-18.793988,-34.727465,0,0.434093,0.441084,-7946,700
2.066,52.609272,453.53775,-519.232741,52.609272,-519.232741,-7.736572,53.025,60.345844,400.51275,-16.883243,0.658607,-16.224636,-18.594612,-34.819247,0,0.435241,0.430404,-7042,707
2.068,53.490336,427.30825,-527.928493,53.490336,-527.928493,-6.87854,53.325,60.368876,373.98325,-17.165992,0.66627,-16.499722,-18.41543,-34.915152,0,0.436439,0.442152,-6261,711
2.07,54.318505,400.6565,-536.102199,54.318505,-536.102199,-5.837036,54.6,60.155541,346.0565,-17.431766,0.673329,-16.758437,-18.164614,-34.923051,0,0.436538,0.44322,-5313,728
2.072,55.092962,373.6085,-543.745778,55.092962,-543.745778,-4.918579,55.35,60.011541,318.2585,-17.680303,0.679803,-17.0005,-17.932848,-34.933349,0,0.436667,0.435744,-4477,738
2.074,55.812939,346.191,-550.85167,55.812939,-550.85167,-3.901245,55.425,59.714184,290.766,-17.911356,0.68571,-17.225647,-17.663066,-34.888713,0,0.436109,0.435744,-3551,739
2.076,56.477726,318.43125,-557.41285,56.477726,-557.41285,-2.91687,56.625,59.394596,261.80625,-18.124698,0.691068,-17.43363,-17.377221,-34.810852,0,0.435136,0.43254,-2655,755
2.078,57.086664,290.35625,-563.422828,57.086664,-563.422828,-1.855591,57,58.942255,233.35625,-18.320117,0.695894,-17.624223,-17.06018,-34.684403,0,0.433555,0.440016,-1689,760
2.08,57.639151,261.9945,-568.875663,57.639151,-568.875663,-0.766846,57,58.405997,204.9945,-18.49742,0.700205,-17.797215,-16.721786,-34.519001,0,0.431488,0.435744,-698,760
2.082,58.134642,233.37375,-573.765962,58.134642,-573.765962,0.216431,58.2,57.918211,175.17375,-18.656432,0.704016,-17.952416,-16.385896,-34.338312,0,0.429229,0.430404,197,776
2.084,58.572646,204.522,-578.088888,58.572646,-578.088888,1.460083,58.05,57.112563,146.472,-18.796995,0.70734,-18.089655,-15.974601,-34.064256,0,0.425803,0.431472,1329,774
2.086,58.95273,175.46825,-581.840169,58.95273,-581.840169,2.45105,58.05,56.50168,117.41825,-18.918971,0.710192,-18.208779,-15.611839,-33.820618,0,0.422758,0.42186,2231,774
2.088,59.274519,146.24075,-585.016093,59.274519,-585.016093,3.826538,58.125,55.447981,88.11575,-19.022238,0.712582,-18.309656,-15.131411,-33.441068,0,0.418013,0.418656,3483,775
2.09,59.537693,116.8685,-587.61352,59.537693,-587.61352,4.857056,57.15,54.680637,59.7185,-19.106696,0.71452,-18.392176,-14.732271,-33.124447,0,0.414056,0.418656,4421,762
2.092,59.741993,87.381,-589.629883,59.741993,-589.629883,6.499512,56.4,53.242481,30.981,-19.172259,0.716014,-18.456245,-14.155137,-32.611383,0,0.407642,0.409044,5916,752
2.094,59.887217,57.807,-591.063187,59.887217,-591.063187,7.716797,56.7,52.17042,1.107,-19.218864,0.71707,-18.501794,-13.665912,-32.167706,0,0.402096,0.40584,7024,756
2.096,59.973221,28.176,-591.912014,59.973221,-591.912014,8.831909,55.65,51.141312,-27.474,-19.246464,0.717694,-18.528771,-13.196959,-31.72573,0,0.396572,0.398364,8039,742
2.098,59.999921,-1.483,-592.175526,59.999921,-592.175526,9.982178,54.75,50.017743,-56.233,-19.255033,0.717887,-18.537146,-12.702034,-31.23918,0,0.39049,0.393024,9086,730
2.1,59.967289,-31.14075,-591.853461,59.967289,-591.853461,11.074219,53.4,48.89307,-84.54075,-19.24456,0.717651,-18.52691,-12.20997,-30.73688,0,0.384211,0.38982,10080,712
2.102,59.875358,-60.7675,-590.946139,59.875358,-590.946139,12.251953,52.275,47.623405,-113.0425,-19.215058,0.716984,-18.498074,-11.678593,-30.176667,0,0.377208,0.381276,11152,697
2.104,59.724219,-90.33425,-589.454456,59.724219,-589.454456,13.302246,51.975,46.421973,-142.30925,-19.166555,0.715884,-18.450671,-11.159738,-29.610409,0,0.37013,0.377004,12108,693
2.106,59.514021,-119.8115,-587.379888,59.514021,-587.379888,14.354736,50.55,45.159285,-170.3615,-19.099099,0.714346,-18.384753,-10.633325,-29.018078,0,0.362726,0.369528,13066,674
2.108,59.244973,-149.1705,-584.724485,59.244973,-584.724485,15.341309,49.35,43.903664,-198.5205,-19.012756,0.712363,-18.300393,-10.108018,-28.408411,0,0.355105,0.358848,13964,658
2.11,58.917339,-178.382,-581.490875,58.917339,-581.490875,16.412476,47.775,42.504863,-226.157,-18.907613,0.709928,-18.197685,-9.548874,-27.746559,0,0.346832,0.35244,14939,637
2.112,58.531445,-207.41675,-577.682254,58.531445,-577.682254,17.207886,46.5,41.323559,-253.91675,-18.783773,0.707029,-18.076744,-9.045809,-27.122553,0,0.339032,0.359916,15663,620
2.114,58.087672,-236.2465,-573.302388,58.087672,-573.302388,18.004395,45.225,40.083277,-281.4715,-18.641358,0.703657,-17.937702,-8.528736,-26.466438,0,0.33083,0.337488,16388,603
2.116,57.586459,-264.84275,-568.355609,57.586459,-568.355609,18.901978,43.2,38.684481,-308.04275,-18.48051,0.699796,-17.780714,-7.977029,-25.757743,0,0.321972,0.33108,17205,576
2.118,57.028301,-293.17725,-562.846808,57.028301,-562.846808,19.63147,42.45,37.396831,-335.62725,-18.301387,0.695435,-17.605953,-7.447347,-25.0533,0,0.313166,0.343896,17869,566
2.12,56.41375,-321.22175,-556.781433,56.41375,-556.781433,20.355469,41.1,36.058281,-362.32175,-18.104167,0.690556,-17.413611,-6.910553,-24.324164,0,0.304052,0.310788,18528,548
2.122,55.743414,-348.94875,-550.165481,55.743414,-550.165481,21.127808,39.075,34.615606,-388.02375,-17.889044,0.685144,-17.203901,-6.353428,-23.557328,0,0.294467,0.301176,19231,521
2.124,55.017955,-376.3305,-543.005495,55.017955,-543.005495,21.805664,38.025,33.212291,-414.3555,-17.656232,0.679181,-16.977051,-5.80221,-22.779261,0,0.284741,0.294768,19848,507
2.126,54.238092,-403.33975,-535.308555,54.238092,-535.308555,22.471436,35.7,31.766656,-439.03975,-17.40596,0.67265,-16.733311,-5.251416,-21.984726,0,0.274809,0.284088,20454,476
2.128,53.404596,-429.9505,-527.082272,53.404596,-527.082272,23.074585,33.675,30.330011,-463.6255,-17.138477,0.665531,-16.472945,-4.703662,-21.176607,0,0.264708,0.275544,21003,449
2.13,52.51829,-456.1365,-518.33478,52.51829,-518.33478,23.672241,31.2,28.846049,-487.3365,-16.854045,0.657807,-16.196238,-4.149627,-20.345865,0,0.254323,0.260592,21547,416
2.132,51.58005,-481.871,-509.07473,51.58005,-509.07473,24.23584,31.35,27.34421,-513.221,-16.552948,0.649459,-15.903488,-3.575739,-19.479227,0,0.24349,0.259524,22060,418
2.134,50.590806,-507.12875,-499.311279,50.590806,-499.311279,24.720337,29.1,25.870469,-536.22875,-16.235482,0.640469,-15.595013,-3.02929,-18.624303,0,0.232804,0.243504,22501,388
2.136,49.551535,-531.8855,-489.054081,49.551535,-489.054081,25.259766,24.975,24.291769,-556.8605,-15.901961,0.630819,-15.271143,-2.471951,-17.743093,0,0.221789,0.232824,22992,333
2.138,48.463264,-556.11625,-478.313278,48.463264,-478.313278,25.758545,25.275,22.704719,-581.39125,-15.552716,0.620491,-14.932225,-1.885205,-16.81743,0,0.210218,0.226416,23446,337
2.14,47.32707,-579.79675,-467.099493,47.32707,-467.099493,26.219971,22.275,21.107099,-602.07175,-15.188091,0.609469,-14.578622,-1.322572,-15.901194,0,0.198765,0.207192,23866,297
2.142,46.144077,-602.90425,-455.423814,46.144077,-455.423814,26.630859,20.025,19.513218,-622.92925,-14.808448,0.597739,-14.210709,-0.759682,-14.97039,0,0.18713,0.195444,24240,267
2.144,44.915453,-625.4155,-443.297786,44.915453,-443.297786,27.034058,19.95,17.881395,-645.3655,-14.414161,0.585287,-13.828874,-0.175837,-14.004711,0,0.175059,0.1869,24607,266
2.146,43.642415,-647.30825,-430.733401,43.642415,-430.733401,27.362549,16.5,16.279866,-663.80825,-14.005621,0.572101,-13.43352,0.372197,-13.061323,0,0.163267,0.177288,24906,220
2.148,42.32622,-668.56075,-417.743082,42.32622,-417.743082,27.689941,13.575,14.636279,-682.13575,-13.583231,0.558171,-13.02506,0.930437,-12.094622,0,0.151183,0.162336,25204,181
2.15,40.968172,-689.15225,-404.339676,40.968172,-404.339676,27.963501,13.875,13.004671,-703.02725,-13.147409,0.543489,-12.603919,1.503441,-11.100478,0,0.138756,0.150588,25453,185
2.152,39.569611,-709.0625,-390.536436,39.569611,-390.536436,28.234863,10.275,11.334748,-719.3375,-12.698586,0.528051,-12.170535,2.054493,-10.116042,0,0.126451,0.139908,25700,137
2.154,38.131922,-728.27125,-376.347012,38.131922,-376.347012,28.435913,9.6,9.696009,-737.87125,-12.237206,0.511852,-11.725354,2.612904,-9.11245,0,0.113906,0.12816,25883,128
2.156,36.656526,-746.76,-361.785435,36.656526,-361.785435,28.629272,9.075,8.027254,-755.835,-11.763726,0.494894,-11.268832,3.175194,-8.093638,0,0.10117,0.115344,26059,121
2.158,35.144882,-764.5105,-346.866104,35.144882,-346.866104,28.774292,7.2,6.37059,-771.7105,-11.278612,0.477179,-10.801433,3.719739,-7.081694,0,0.088521,0.104664,26191,96
2.16,33.598484,-781.50475,-331.603773,33.598484,-331.603773,28.906128,5.55,4.692356,-787.05475,-10.782346,0.458713,-10.323633,4.266223,-6.05741,0,0.075718,0.088644,26311,74
2.162,32.018863,-797.72625,-316.013534,32.018863,-316.013534,28.997314,3.675,3.021549,-801.40125,-10.275418,0.439505,-9.835912,4.803797,-5.032116,0,0.062901,0.076896,26394,49
2.164,30.407579,-813.159,-300.110802,30.407579,-300.110802,29.062134,2.7,1.345445,-815.859,-9.758328,0.419569,-9.33876,5.343534,-3.995226,0,0.04994,0.066216,26453,36
2.166,28.766227,-827.78725,-283.911305,28.766227,-283.911305,29.100586,1.125,-0.334359,-828.91225,-9.23159,0.398919,-8.832671,5.874434,-2.958236,0,0.036978,0.052332,26488,15
2.168,27.09643,-841.5975,-267.431059,27.09643,-267.431059,29.117065,0.3,-2.020635,-841.8975,-8.695722,0.377576,-8.318146,6.406554,-1.911592,0,0.023895,0.036312,26503,4
2.17,25.399837,-854.5755,-250.686364,25.399837,-250.686364,29.119263,0,-3.719426,-854.5755,-8.151256,0.355562,-7.795694,6.939806,-0.855888,0,0.010699,0.02136,26505,0
2.172,23.678128,-866.708,-233.693775,23.678128,-233.693775,29.117065,-0.225,-5.438937,-866.483,-7.598729,0.332903,-7.265826,7.473103,0.207277,0,-0.002591,0.008544,26503,-3
2.174,21.933005,-877.98375,-216.470097,21.933005,-216.470097,29.111572,-0.15,-7.178567,-877.83375,-7.038688,0.309629,-6.729059,8.00778,1.278722,0,-0.015984,-0.001068,26498,-2
2.176,20.166193,-888.39125,-199.032362,20.166193,-199.032362,29.107178,-0.375,-8.940985,-888.01625,-6.471687,0.285774,-6.185913,8.540267,2.354354,0,-0.029429,-0.013884,26494,-5
2.178,18.37944,-897.92025,-181.397812,18.37944,-181.397812,29.096191,-0.9,-10.716751,-897.02025,-5.898286,0.261373,-5.636913,9.068022,3.431109,0,-0.042889,-0.033108,26484,-12
2.18,16.574512,-906.5615,-163.583885,16.574512,-163.583885,29.077515,-1.35,-12.503003,-905.2115,-5.319053,0.236467,-5.082587,9.592847,4.51026,0,-0.056378,-0.041652,26467,-18
2.182,14.753194,-914.30625,-145.608198,14.753194,-145.608198,29.054443,-1.725,-14.301249,-912.58125,-4.73456,0.211096,-4.523464,10.115077,5.591613,0,-0.069895,-0.055536,26446,-23
2.184,12.917287,-921.14675,-127.488525,12.917287,-127.488525,29.020386,-2.625,-16.103099,-918.52175,-4.145385,0.185306,-3.960079,10.628273,6.668193,0,-0.083352,-0.070488,26415,-35
2.186,11.068607,-927.07625,-109.242785,11.068607,-109.242785,28.974243,-2.7,-17.905636,-924.37625,-3.552111,0.159144,-3.392967,11.141048,7.748081,0,-0.096851,-0.083304,26373,-36
2.188,9.208982,-932.089,-90.889019,9.208982,-90.889019,28.922607,-3,-19.713625,-929.089,-2.955325,0.132661,-2.822664,11.64728,8.824616,0,-0.110308,-0.097188,26326,-40
2.19,7.340251,-936.18025,-72.445377,7.340251,-72.445377,28.861084,-4.125,-21.520833,-932.05525,-2.355616,0.105907,-2.249709,12.141114,9.891405,0,-0.123643,-0.11214,26270,-55
2.192,5.464261,-939.34575,-53.930097,5.464261,-53.930097,28.789673,-4.575,-23.325412,-934.77075,-1.753578,0.078936,-1.674642,12.632509,10.957868,0,-0.136973,-0.123888,26205,-61
2.194,3.582868,-941.5825,-35.361488,3.582868,-35.361488,28.702881,-4.875,-25.120013,-936.7075,-1.149805,0.051803,-1.098003,13.115856,12.017853,0,-0.150223,-0.134568,26126,-65
2.196,1.697931,-942.888,-16.757912,1.697931,-16.757912,28.616089,-5.25,-26.918158,-937.638,-0.544896,0.024562,-0.520334,13.593105,13.072771,0,-0.16341,-0.146316,26047,-70
2.198,-0.188684,-943.261,1.862236,-0.188684,1.862236,28.488647,-6.45,-28.677331,-936.811,0.060552,-0.00273,0.057822,14.047882,14.105705,0,-0.176321,-0.162336,25931,-86
2.2,-2.075113,-942.70125,20.480542,-2.075113,20.480542,28.362305,-7.5,-30.437418,-935.20125,0.66594,-0.030016,0.635924,14.497434,15.133358,0,-0.189167,-0.175152,25816,-100
2.202,-3.959489,-941.2095,39.078596,-3.959489,39.078596,28.187622,-10.2,-32.147111,-931.0095,1.27067,-0.05724,1.21343,14.915766,16.129197,0,-0.201615,-0.189036,25657,-136
2.204,-5.839951,-938.787,57.638006,-5.839951,57.638006,28.015137,-9.9,-33.855088,-928.887,1.874143,-0.084345,1.789798,15.348096,17.137894,0,-0.214224,-0.201852,25500,-132
2.206,-7.714637,-935.436,76.140422,-7.714637,76.140422,27.818481,-13.425,-35.533118,-922.011,2.475763,-0.111277,2.364486,15.7394,18.103886,0,-0.226299,-0.214668,25321,-179
2.208,-9.581695,-931.16025,94.567545,-9.581695,94.567545,27.576782,-13.05,-37.158477,-918.11025,3.074935,-0.137981,2.936954,16.137685,19.074639,0,-0.238433,-0.227484,25101,-174
2.21,-11.439278,-925.9635,112.901154,-11.439278,112.901154,27.308716,-14.625,-38.747994,-911.3385,3.671066,-0.164404,3.506662,16.506544,20.013206,0,-0.250165,-0.242436,24857,-195
2.212,-13.285549,-919.851,131.123121,-13.285549,131.123121,26.953857,-16.8,-40.239406,-903.051,4.263567,-0.190495,4.073072,16.839137,20.912209,0,-0.261403,-0.248844,24534,-224
2.214,-15.118682,-912.82925,149.215425,-15.118682,149.215425,26.641846,-20.775,-41.760528,-892.05425,4.851852,-0.216205,4.635647,17.160594,21.796241,0,-0.272453,-0.263796,24250,-277
2.216,-16.936866,-904.90475,167.160178,-16.936866,167.160178,26.239746,-19.65,-43.176612,-885.25475,5.435339,-0.241486,5.193852,17.483855,22.677707,0,-0.283471,-0.271272,23884,-262
2.218,-18.738301,-896.08525,184.939632,-18.738301,184.939632,25.809082,-23.775,-44.547383,-872.31025,6.013451,-0.266295,5.747156,17.752352,23.499508,0,-0.293744,-0.280884,23492,-317
