t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.622000,-20.875409,-884.333250,206.032044,-20.875409,206.032044,-6.591797,-12.825000,-14.283612,-871.508250,6.699287,-0.295384,6.403903,-9.823716,-3.419813,-0.160200,-0.202948,-0.203988,-6000,-171
0.624000,-22.633754,-873.577000,223.386214,-22.633754,223.386214,-6.820312,-12.150000,-15.813441,-861.427000,7.263571,-0.319010,6.944560,-10.153844,-3.209284,-0.160200,-0.200316,-0.203988,-6208,-162
0.626000,-24.369717,-861.957250,240.519488,-24.369717,240.519488,-7.013672,-10.500000,-17.356045,-851.457250,7.820672,-0.342042,7.478630,-10.488095,-3.009465,-0.160200,-0.197818,-0.201852,-6384,-140
0.628000,-26.081583,-849.485000,257.414922,-26.081583,257.414922,-7.219116,-10.575000,-18.862467,-838.910000,8.370040,-0.364446,8.005594,-10.794879,-2.789285,-0.160200,-0.195066,-0.198648,-6571,-141
0.630000,-27.767657,-836.172500,274.055810,-27.767657,274.055810,-7.422363,-10.050000,-20.345294,-826.122500,8.911131,-0.386195,8.524936,-11.093809,-2.568873,-0.160200,-0.192311,-0.199716,-6756,-134
0.632000,-29.426273,-822.033500,290.425697,-29.426273,290.425697,-7.605835,-9.975000,-21.820438,-812.058500,9.443410,-0.407263,9.036147,-11.381815,-2.345668,-0.160200,-0.189521,-0.191172,-6923,-133
0.634000,-31.055791,-807.081500,306.508394,-31.055791,306.508394,-7.792603,-9.150000,-23.263188,-797.931500,9.966351,-0.427630,9.538721,-11.660901,-2.122180,-0.160200,-0.186727,-0.189036,-7093,-122
0.636000,-32.654599,-791.331500,322.287999,-32.654599,322.287999,-7.951904,-9.300000,-24.702695,-782.031500,10.479437,-0.447277,10.032160,-11.926760,-1.894600,-0.160200,-0.183883,-0.187968,-7238,-124
0.638000,-34.221117,-774.798750,337.748907,-34.221117,337.748907,-8.127686,-10.500000,-26.093431,-764.298750,10.982160,-0.466189,10.515971,-12.167056,-1.651085,-0.160200,-0.180839,-0.184764,-7398,-140
0.640000,-35.753794,-757.500000,352.875831,-35.753794,352.875831,-8.306763,-8.775000,-27.447031,-748.725000,11.474023,-0.484355,10.989668,-12.412703,-1.423035,-0.160200,-0.177988,-0.176220,-7561,-117
0.642000,-37.251117,-739.452250,367.653811,-37.251117,367.653811,-8.491333,-9.600000,-28.759784,-729.852250,11.954540,-0.501768,11.452772,-12.624624,-1.171852,-0.160200,-0.174848,-0.180492,-7729,-128
0.644000,-38.711603,-720.673000,382.068234,-38.711603,382.068234,-8.658325,-9.675000,-30.053278,-710.998000,12.423236,-0.518423,11.904813,-12.831632,-0.926819,-0.160200,-0.171785,-0.175152,-7881,-129
0.646000,-40.133809,-701.181500,396.104847,-40.133809,396.104847,-8.826416,-8.325000,-31.307393,-692.856500,12.879647,-0.534317,12.345330,-13.033307,-0.687977,-0.160200,-0.168800,-0.169812,-8034,-111
0.648000,-41.516329,-680.996500,409.749770,-41.516329,409.749770,-8.995605,-8.100000,-32.520724,-672.896500,13.323322,-0.549452,12.773869,-13.211609,-0.437740,-0.160200,-0.165672,-0.170880,-8188,-108
0.650000,-42.857795,-660.137750,422.989509,-42.857795,422.989509,-9.168091,-8.100000,-33.689704,-652.037750,13.753822,-0.563833,13.189989,-13.372026,-0.182037,-0.160200,-0.162475,-0.164472,-8345,-108
0.652000,-44.156880,-638.626500,435.810972,-44.156880,435.810972,-9.317505,-7.800000,-34.839375,-630.826500,14.170722,-0.577464,13.593257,-13.524927,0.068331,-0.160200,-0.159346,-0.160200,-8481,-104
0.654000,-45.412301,-616.484000,448.201482,-45.412301,448.201482,-9.460327,-7.575000,-35.951974,-608.909000,14.573608,-0.590355,13.983253,-13.663192,0.320061,-0.160200,-0.156199,-0.156996,-8611,-101
0.656000,-46.622816,-593.731750,460.148784,-46.622816,460.148784,-9.586670,-7.275000,-37.036146,-586.456750,14.962084,-0.602517,14.359567,-13.790281,0.569286,-0.160200,-0.153084,-0.150588,-8726,-97
0.658000,-47.787228,-570.392000,471.641066,-47.787228,471.641066,-9.699829,-6.000000,-38.087399,-564.392000,15.335764,-0.613962,14.721802,-13.911457,0.810345,-0.160200,-0.150071,-0.152724,-8829,-80
0.660000,-48.904384,-546.488500,482.666963,-48.904384,482.666963,-9.828369,-6.750000,-39.076015,-539.738500,15.694279,-0.624704,15.069575,-13.998162,1.071413,-0.160200,-0.146807,-0.150588,-8946,-90
0.662000,-49.973182,-522.044750,493.215571,-49.973182,493.215571,-9.955811,-6.450000,-40.017371,-515.594750,16.037275,-0.634759,15.402516,-14.076054,1.326462,-0.160200,-0.143619,-0.147384,-9062,-86
0.664000,-50.992563,-497.084500,503.276461,-50.992563,503.276461,-10.073364,-5.475000,-40.919199,-491.609500,16.364413,-0.644144,15.720269,-14.144703,1.575566,-0.160200,-0.140505,-0.143112,-9169,-73
0.666000,-51.961520,-471.632750,512.839683,-51.961520,512.839683,-10.200806,-5.550000,-41.760714,-466.082750,16.675368,-0.652875,16.022493,-14.186801,1.835692,-0.160200,-0.137254,-0.138840,-9285,-74
0.668000,-52.879094,-445.714750,521.895780,-52.879094,521.895780,-10.308472,-5.925000,-42.570622,-439.789750,16.969834,-0.660971,16.308863,-14.215275,2.093589,-0.160200,-0.134030,-0.137772,-9383,-79
0.670000,-53.744379,-419.356000,530.435797,-53.744379,530.435797,-10.411743,-5.625000,-43.332636,-413.731000,17.247519,-0.668450,16.579069,-14.232845,2.346224,-0.160200,-0.130872,-0.133500,-9477,-75
0.672000,-54.556518,-392.582500,538.451290,-54.556518,538.451290,-10.510620,-5.025000,-44.045898,-387.557500,17.508149,-0.675331,16.832817,-14.236851,2.595966,-0.160200,-0.127750,-0.129228,-9567,-67
0.674000,-55.314709,-365.420750,545.934333,-55.314709,545.934333,-10.599609,-4.875000,-44.715100,-360.545750,17.751465,-0.681633,17.069832,-14.223470,2.846362,-0.160200,-0.124620,-0.129228,-9648,-65
0.676000,-56.018201,-337.897750,552.877525,-56.018201,552.877525,-10.675415,-4.125000,-45.342786,-333.772750,17.977229,-0.687374,17.289855,-14.200887,3.088968,-0.160200,-0.121588,-0.126024,-9717,-55
0.678000,-56.666300,-310.040500,559.274000,-56.666300,559.274000,-10.752319,-4.725000,-45.913981,-305.315500,18.185215,-0.692571,17.492644,-14.151756,3.340888,-0.160200,-0.118439,-0.118548,-9787,-63
0.680000,-57.258363,-281.876750,565.117435,-57.258363,565.117435,-10.823730,-3.750000,-46.434633,-278.126750,18.375218,-0.697241,17.677978,-14.098249,3.579729,-0.160200,-0.115453,-0.116412,-9852,-50
0.682000,-57.793807,-253.434250,570.402050,-57.793807,570.402050,-10.890747,-3.450000,-46.903060,-249.984250,18.547052,-0.701400,17.845652,-14.024412,3.821240,-0.160200,-0.112434,-0.113208,-9913,-46
0.684000,-58.272100,-224.741000,575.122619,-58.272100,575.122619,-10.956665,-3.600000,-47.315435,-221.141000,18.700545,-0.705063,17.995481,-13.931007,4.064474,-0.160200,-0.109394,-0.111072,-9973,-48
0.686000,-58.692771,-195.825750,579.274475,-58.692771,579.274475,-11.020386,-3.150000,-47.672385,-192.675750,18.835545,-0.708245,18.127300,-13.825732,4.301568,-0.160200,-0.106430,-0.106800,-10031,-42
0.688000,-59.055403,-166.716750,582.853512,-59.055403,582.853512,-11.073120,-2.925000,-47.982283,-163.791750,18.951920,-0.710957,18.240963,-13.705214,4.535749,-0.160200,-0.103503,-0.107868,-10079,-39
0.690000,-59.359638,-137.443000,585.856191,-59.359638,585.856191,-11.125854,-2.850000,-48.233784,-134.593000,19.049555,-0.713210,18.336344,-13.567211,4.769133,-0.160200,-0.100586,-0.102528,-10127,-38
0.692000,-59.605175,-108.033250,588.279543,-59.605175,588.279543,-11.173096,-2.475000,-48.432079,-105.558250,19.128352,-0.715014,18.413338,-13.416424,4.996913,-0.160200,-0.097739,-0.096120,-10170,-33
0.694000,-59.791771,-78.516750,590.121171,-59.791771,590.121171,-11.213745,-2.175000,-48.578026,-76.341750,19.188234,-0.716376,18.471857,-13.250663,5.221194,-0.160200,-0.094935,-0.099324,-10207,-29
0.696000,-59.919242,-48.922500,591.379254,-59.919242,591.379254,-11.253296,-2.175000,-48.665946,-46.747500,19.229141,-0.717303,18.511839,-13.067074,5.444765,-0.160200,-0.092140,-0.096120,-10243,-29
0.698000,-59.987461,-19.279750,592.052549,-59.987461,592.052549,-11.289551,-1.650000,-48.697910,-17.629750,19.251034,-0.717797,18.533237,-12.872162,5.661075,-0.160200,-0.089437,-0.093984,-10276,-22
0.700000,-59.996361,10.382000,592.140388,-59.996361,592.140388,-11.317017,-1.500000,-48.679344,11.882000,19.253890,-0.717861,18.536029,-12.661271,5.874758,0.160200,0.233634,-0.089712,-10301,-20
0.702000,-59.945933,40.033500,591.642687,-59.945933,591.642687,-11.336792,3.300000,-48.609141,36.733500,19.237707,-0.717496,18.520211,-12.469395,6.050816,0.160200,0.235835,0.232824,-10319,44
0.704000,-59.836227,69.645250,590.559936,-59.836227,590.559936,-11.218140,9.900000,-48.618087,59.745250,19.202500,-0.716700,18.485801,-12.311085,6.174716,0.160200,0.237384,0.233892,-10211,132
0.706000,-59.667352,99.188000,588.893206,-59.667352,588.893206,-10.979736,12.975000,-48.687616,86.213000,19.148306,-0.715469,18.432837,-12.144508,6.288329,0.160200,0.238804,0.241368,-9994,173
0.708000,-59.439475,128.633000,586.644146,-59.439475,586.644146,-10.710571,14.400000,-48.728904,114.233000,19.075176,-0.713798,18.361377,-11.959700,6.401677,0.160200,0.240221,0.238164,-9749,192
0.710000,-59.152820,157.950750,583.814980,-59.152820,583.814980,-10.435913,13.800000,-48.716907,144.150750,18.983183,-0.711681,18.271502,-11.747694,6.523808,0.160200,0.241748,0.241368,-9499,184
0.712000,-58.807672,187.112000,580.408504,-58.807672,580.408504,-10.157959,15.375000,-48.649713,171.737000,18.872419,-0.709107,18.163312,-11.537515,6.625797,0.160200,0.243022,0.241368,-9246,205
0.714000,-58.404372,216.088500,576.428088,-58.404372,576.428088,-9.894287,15.825000,-48.510085,200.263500,18.742993,-0.706068,18.036925,-11.301808,6.735117,0.160200,0.244389,0.245640,-9006,211
0.716000,-57.943318,244.851250,571.877668,-57.943318,571.877668,-9.659180,13.950000,-48.284138,230.901250,18.595033,-0.702550,17.892482,-11.028763,6.863719,0.160200,0.245996,0.242436,-8792,186
0.718000,-57.424967,273.372000,566.761744,-57.424967,566.761744,-9.361450,14.850000,-48.063517,258.522000,18.428684,-0.698541,17.730143,-10.778175,6.951968,0.160200,0.247100,0.244572,-8521,198
0.720000,-56.849830,301.622500,561.085374,-56.849830,561.085374,-9.048340,16.725000,-47.801490,284.897500,18.244113,-0.694026,17.550087,-10.525441,7.024646,0.160200,0.248008,0.246708,-8236,223
0.722000,-56.218477,329.574500,554.854171,-56.218477,554.854171,-8.769287,14.550000,-47.449190,315.024500,18.041501,-0.688989,17.352512,-10.222883,7.129629,0.160200,0.249320,0.244572,-7982,194
0.724000,-55.531532,357.200500,548.074297,-55.531532,548.074297,-8.495728,14.850000,-47.035804,342.350500,17.821048,-0.683414,17.137634,-9.923887,7.213747,0.160200,0.250372,0.244572,-7733,198
0.726000,-54.789675,384.473250,540.752457,-54.789675,540.752457,-8.227661,16.650000,-46.562014,367.823250,17.582973,-0.677282,16.905691,-9.622016,7.283675,0.160200,0.251246,0.248844,-7489,222
0.728000,-53.993639,411.366250,532.895891,-53.993639,532.895891,-7.955200,16.275000,-46.038439,395.091250,17.327511,-0.670576,16.656934,-9.294578,7.362356,0.160200,0.252229,0.250980,-7241,217
0.730000,-53.144210,437.852250,524.512368,-53.144210,524.512368,-7.649780,16.425000,-45.494430,421.427250,17.054914,-0.663278,16.391636,-8.968297,7.423339,0.160200,0.252992,0.252048,-6963,219
0.732000,-52.242230,463.905250,515.610177,-52.242230,515.610177,-7.381714,15.225000,-44.860516,448.680250,16.765453,-0.655369,16.110083,-8.612077,7.498007,0.160200,0.253925,0.256320,-6719,203
0.734000,-51.288589,489.499500,506.198122,-51.288589,506.198122,-7.091675,17.400000,-44.196914,472.099500,16.459413,-0.646831,15.812582,-8.274849,7.537733,0.160200,0.254422,0.256320,-6455,232
0.736000,-50.284232,514.609750,496.285511,-50.284232,496.285511,-6.832397,15.600000,-43.451835,499.009750,16.137097,-0.637644,15.499452,-7.891918,7.607534,0.160200,0.255294,0.252048,-6219,208
0.738000,-49.230150,539.211000,485.882144,-49.230150,485.882144,-6.519287,16.575000,-42.710863,522.636000,15.798823,-0.627792,15.171031,-7.532990,7.638041,0.160200,0.255676,0.260592,-5934,221
0.740000,-48.127388,563.279000,474.998310,-48.127388,474.998310,-6.192993,16.350000,-41.934395,546.929000,15.444927,-0.617258,14.827669,-7.160114,7.667555,0.160200,0.256044,0.253116,-5637,218
0.742000,-46.977034,586.790500,463.644772,-46.977034,463.644772,-5.895264,14.475000,-41.081770,572.315500,15.075758,-0.606025,14.469733,-6.759666,7.710067,0.160200,0.256576,0.253116,-5366,193
0.744000,-45.780226,609.721250,451.832755,-45.780226,451.832755,-5.598633,17.250000,-40.181593,592.471250,14.691682,-0.594080,14.097602,-6.383287,7.714315,0.160200,0.256629,0.255252,-5096,230
0.746000,-44.538149,632.049000,439.573941,-44.538149,439.573941,-5.284424,16.650000,-39.253725,615.399000,14.293077,-0.581409,13.711669,-5.980306,7.731363,0.160200,0.256842,0.253116,-4810,222
0.748000,-43.252030,653.752250,426.880452,-43.252030,426.880452,-5.019653,18.075000,-38.232377,635.677250,13.880339,-0.568000,13.312339,-5.571348,7.740990,0.160200,0.256962,0.256320,-4569,241
0.750000,-41.923140,674.808750,413.764839,-41.923140,413.764839,-4.751587,15.000000,-37.171553,659.808750,13.453875,-0.553846,12.900029,-5.125156,7.774874,0.160200,0.257386,0.257388,-4325,200
0.752000,-40.552795,695.197750,400.240073,-40.552795,400.240073,-4.447266,15.300000,-36.105529,679.897750,13.014107,-0.538937,12.475170,-4.705824,7.769346,0.160200,0.257317,0.258456,-4048,204
0.754000,-39.142349,714.899500,386.319527,-39.142349,386.319527,-4.174805,18.450000,-34.967544,696.449500,12.561470,-0.523271,12.038199,-4.292347,7.745852,0.160200,0.257023,0.256320,-3800,246
0.756000,-37.693197,733.894500,372.016967,-37.693197,372.016967,-3.883667,16.575000,-33.809530,717.319500,12.096411,-0.506844,11.589567,-3.843479,7.746088,0.160200,0.257026,0.254184,-3535,221
0.758000,-36.206771,752.163500,357.346536,-36.206771,357.346536,-3.600220,15.900000,-32.606551,736.263500,11.619391,-0.489659,11.129733,-3.396286,7.733446,0.160200,0.256868,0.256320,-3277,212
0.760000,-34.684543,769.688750,342.322740,-34.684543,342.322740,-3.317871,18.225000,-31.366672,751.463750,11.130881,-0.471718,10.659164,-2.965569,7.693595,0.160200,0.256370,0.258456,-3020,243
0.762000,-33.128016,786.453000,326.960436,-33.128016,326.960436,-2.993774,17.850000,-30.134242,768.603000,10.631364,-0.453028,10.178337,-2.523265,7.655072,0.160200,0.255888,0.255252,-2725,238
0.764000,-31.538731,802.439500,311.274816,-31.538731,311.274816,-2.722412,18.375000,-28.816319,784.064500,10.121335,-0.433600,9.687735,-2.070292,7.617443,0.160200,0.255418,0.257388,-2478,245
0.766000,-29.918258,817.632750,295.281390,-29.918258,295.281390,-2.397217,18.075000,-27.521041,799.557750,9.601296,-0.413448,9.187849,-1.623026,7.564823,0.160200,0.254760,0.255252,-2182,241
0.768000,-28.268200,832.017250,278.995973,-28.268200,278.995973,-2.113770,17.250000,-26.154430,814.767250,9.071764,-0.392588,8.679176,-1.159065,7.520111,0.160200,0.254201,0.254184,-1924,230
0.770000,-26.590189,845.578750,262.434670,-26.590189,262.434670,-1.812744,16.050000,-24.777445,829.528750,8.533261,-0.371041,8.162220,-0.695517,7.466703,0.160200,0.253534,0.257388,-1650,214
0.772000,-24.885885,858.304250,245.613856,-24.885885,245.613856,-1.549072,15.300000,-23.336813,843.004250,7.986319,-0.348830,7.637489,-0.224283,7.413206,0.160200,0.252865,0.253116,-1410,204
0.774000,-23.156972,870.181250,228.550165,-23.156972,228.550165,-1.237061,16.950000,-21.919911,853.231250,7.431481,-0.325984,7.105497,0.218058,7.323555,0.160200,0.251744,0.253116,-1126,226
0.776000,-21.405160,881.197750,211.260472,-21.405160,211.260472,-0.898682,15.075000,-20.506478,866.122750,6.869293,-0.302532,6.566761,0.678094,7.244855,0.160200,0.250761,0.252048,-818,201
0.778000,-19.632181,891.342750,193.761872,-19.632181,193.761872,-0.589966,17.400000,-19.042215,873.942750,6.300313,-0.278509,6.021804,1.116031,7.137835,0.160200,0.249423,0.249912,-537,232
0.780000,-17.839789,900.606250,176.071670,-17.839789,176.071670,-0.305420,18.075000,-17.534369,882.531250,5.725103,-0.253953,5.471150,1.570743,7.041893,0.160200,0.248224,0.247776,-278,241
0.782000,-16.029756,908.979500,158.207358,-16.029756,158.207358,0.000000,17.550000,-16.029756,891.429500,5.144231,-0.228902,4.915329,2.026772,6.942101,0.160200,0.246976,0.247776,0,234
0.784000,-14.203871,916.453500,140.186602,-14.203871,140.186602,0.308716,15.300000,-14.512587,901.153500,4.558273,-0.203401,4.354872,2.491852,6.846724,0.160200,0.245784,0.247776,281,204
0.786000,-12.363942,923.021250,122.027222,-12.363942,122.027222,0.580078,15.825000,-12.944020,907.196250,3.967807,-0.177494,3.790313,2.944688,6.735001,0.160200,0.244388,0.244572,528,211
0.788000,-10.511786,928.676750,103.747174,-10.511786,103.747174,0.852539,14.400000,-11.364325,914.276750,3.373417,-0.151231,3.222187,3.407682,6.629869,0.160200,0.243073,0.242436,776,192
0.790000,-8.649235,933.413500,85.364535,-8.649235,85.364535,1.112915,13.800000,-9.762150,919.613500,2.775692,-0.124661,2.651031,3.864388,6.515420,0.160200,0.241643,0.243504,1013,184
0.792000,-6.778132,937.227250,66.897484,-6.778132,66.897484,1.393066,16.500000,-8.171198,920.727250,2.175222,-0.097836,2.077386,4.288674,6.366060,0.160200,0.239776,0.241368,1268,220
0.794000,-4.900326,940.114500,48.364280,-4.900326,48.364280,1.677612,13.275000,-6.577938,926.839500,1.572601,-0.070811,1.501790,4.748460,6.250250,0.160200,0.238328,0.242436,1527,177
0.796000,-3.017674,942.072000,29.783250,-3.017674,29.783250,1.918213,15.450000,-4.935887,926.622000,0.968425,-0.043639,0.924786,5.176830,6.101616,0.160200,0.236470,0.241368,1746,206
0.798000,-1.132038,943.097750,11.172770,-1.132038,11.172770,2.187378,15.600000,-3.319416,927.497750,0.363291,-0.016377,0.346914,5.606135,5.953049,0.160200,0.234613,0.234960,1991,208
0.800000,0.754717,943.191000,-7.448759,0.754717,-7.448759,2.435669,13.650000,-1.680952,929.541000,-0.242202,0.010919,-0.231283,6.049348,5.818065,0.160200,0.232926,0.232824,2217,182
0.802000,2.640726,942.351500,-26.062922,2.640726,-26.062922,2.674072,13.350000,-0.033346,929.001500,-0.847456,0.038192,-0.809263,6.476924,5.667660,0.160200,0.231046,0.231756,2434,178
0.804000,4.524123,940.580250,-44.651312,4.524123,-44.651312,2.941040,14.550000,1.583083,926.030250,-1.451871,0.065386,-1.386485,6.879361,5.492876,0.160200,0.228861,0.234960,2677,194
0.806000,6.403047,937.879250,-63.195549,6.403047,-63.195549,3.180542,13.350000,3.222505,924.529250,-2.054851,0.092445,-1.962405,7.298082,5.335676,0.160200,0.226896,0.228552,2895,178
0.808000,8.275640,934.250250,-81.677295,8.275640,-81.677295,3.439819,12.225000,4.835821,922.025250,-2.655799,0.119315,-2.536484,7.702965,5.166481,0.160200,0.224781,0.227484,3131,163
0.810000,10.140048,929.697500,-100.078273,10.140048,-100.078273,3.674927,12.150000,6.465121,917.547500,-3.254120,0.145940,-3.108181,8.098255,4.990074,0.160200,0.222576,0.224280,3345,162
0.812000,11.994430,924.225750,-118.380289,11.994430,-118.380289,3.919922,12.150000,8.074508,912.075750,-3.849224,0.172269,-3.676956,8.481391,4.804436,0.160200,0.220255,0.216804,3568,162
0.814000,13.836951,917.839750,-136.565243,13.836951,-136.565243,4.181396,13.200000,9.655555,904.639750,-4.440522,0.198250,-4.242271,8.843395,4.601124,0.160200,0.217714,0.216804,3806,176
0.816000,15.665789,910.546250,-154.615154,15.665789,-154.615154,4.402222,12.000000,11.263567,898.546250,-5.027428,0.223836,-4.803592,9.221831,4.418240,0.160200,0.215428,0.216804,4007,160
0.818000,17.479136,902.352500,-172.512173,17.479136,-172.512173,4.630737,14.025000,12.848399,888.327500,-5.609363,0.248981,-5.360382,9.565399,4.205016,0.160200,0.212763,0.215736,4215,187
0.820000,19.275199,893.266250,-190.238603,19.275199,-190.238603,4.862549,13.575000,14.412650,879.691250,-6.185751,0.273640,-5.912112,9.914626,4.002515,0.160200,0.210231,0.211464,4426,181
0.822000,21.052201,883.296750,-207.776914,21.052201,-207.776914,5.086670,12.525000,15.965531,870.771750,-6.756023,0.297772,-6.458250,10.258900,3.800650,0.160200,0.207708,0.212532,4630,167
0.824000,22.808386,872.453750,-225.109763,22.808386,-225.109763,5.281128,12.975000,17.527258,859.478750,-7.319613,0.321341,-6.998272,10.588919,3.590647,0.160200,0.205083,0.206124,4807,173
0.826000,24.542016,860.748000,-242.220011,24.542016,-242.220011,5.506348,12.600000,19.035668,848.148000,-7.875966,0.344311,-7.531655,10.904716,3.373061,0.160200,0.202363,0.203988,5012,168
0.828000,26.251378,848.191500,-259.090739,26.251378,-259.090739,5.699707,10.350000,20.551671,837.841500,-8.424530,0.366651,-8.057879,11.229652,3.171773,0.160200,0.199847,0.200784,5188,138
0.830000,27.934782,834.795750,-275.705263,27.934782,-275.705263,5.902954,12.150000,22.031828,822.645750,-8.964764,0.388333,-8.576431,11.511070,2.934639,0.160200,0.196883,0.199716,5373,162
0.832000,29.590561,820.574500,-292.047155,29.590561,-292.047155,6.084229,10.350000,23.506332,810.224500,-9.496133,0.409332,-9.086801,11.810378,2.723577,0.160200,0.194245,0.196512,5538,138
0.834000,31.217080,805.542250,-308.100254,31.217080,-308.100254,6.261108,9.900000,24.955972,795.642250,-10.018111,0.429627,-9.588484,12.088089,2.499605,0.160200,0.191445,0.193308,5699,132
0.836000,32.812730,789.713000,-323.848686,32.812730,-323.848686,6.434692,10.500000,26.378038,779.213000,-10.530184,0.449201,-10.080982,12.345687,2.264705,0.160200,0.188509,0.192240,5857,140
0.838000,34.375932,773.103000,-339.276878,34.375932,-339.276878,6.607178,9.000000,27.768754,764.103000,-11.031843,0.468039,-10.563804,12.604288,2.040484,0.160200,0.185706,0.189036,6014,120
0.840000,35.905142,755.728750,-354.369575,35.905142,-354.369575,6.807129,10.125000,29.098013,745.603750,-11.522593,0.486131,-11.036463,12.823138,1.786676,0.160200,0.182533,0.189036,6196,135
0.842000,37.398847,737.607000,-369.111851,37.398847,-369.111851,6.962036,10.125000,30.436811,727.482000,-12.001949,0.503468,-11.498482,13.047121,1.548639,0.160200,0.179558,0.181560,6337,135
0.844000,38.855570,718.755750,-383.489129,38.855570,-383.489129,7.121338,9.300000,31.734232,709.455750,-12.469437,0.520046,-11.949391,13.260938,1.311547,0.160200,0.176594,0.179424,6482,124
0.846000,40.273870,699.193750,-397.487191,40.273870,-397.487191,7.269653,8.475000,33.004217,690.718750,-12.924595,0.535865,-12.388730,13.462610,1.073880,0.160200,0.173624,0.177288,6617,113
0.848000,41.652345,678.940500,-411.092196,41.652345,-411.092196,7.408081,7.725000,34.244264,671.215500,-13.366972,0.550924,-12.816048,13.651096,0.835048,0.160200,0.170638,0.174084,6743,103
0.850000,42.989632,658.015750,-424.290690,42.989632,-424.290690,7.560791,8.475000,35.428841,649.540750,-13.796131,0.565229,-13.230901,13.809899,0.578997,0.160200,0.167437,0.168744,6882,113
0.852000,44.284408,636.440500,-437.069622,44.284408,-437.069622,7.703613,8.025000,36.580795,628.415500,-14.211647,0.578786,-13.632861,13.963997,0.331136,0.160200,0.164339,0.160200,7012,107
0.854000,45.535394,614.235750,-449.416355,45.535394,-449.416355,7.857422,8.250000,37.677972,605.985750,-14.613111,0.591604,-14.021507,14.094649,0.073142,0.160200,0.161114,0.161268,7152,110
0.856000,46.741351,591.423500,-461.318679,46.741351,-461.318679,8.000244,7.425000,38.741107,583.998500,-15.000124,0.603694,-14.396430,14.219477,-0.176953,0.160200,0.157988,0.162336,7282,99
0.858000,47.901088,568.026750,-472.764826,47.901088,-472.764826,8.135376,6.675000,39.765712,561.351750,-15.372304,0.615068,-14.757236,14.329614,-0.427623,0.160200,0.154855,0.160200,7405,89
0.860000,49.013458,544.068250,-483.743477,49.013458,-483.743477,8.273804,6.525000,40.739654,537.543250,-15.729283,0.625740,-15.103543,14.418376,-0.685166,0.160200,0.151635,0.151656,7531,87
0.862000,50.077361,519.571500,-494.243776,50.077361,-494.243776,8.415527,6.375000,41.661834,513.196500,-16.070708,0.635728,-15.434981,14.489830,-0.945151,0.160200,0.148386,0.151656,7660,85
0.864000,51.091744,494.561000,-504.255338,51.091744,-504.255338,8.555054,6.150000,42.536690,488.411000,-16.396242,0.645046,-15.751196,14.545831,-1.205364,0.160200,0.145133,0.149520,7787,82
0.866000,52.055605,469.061500,-513.768265,52.055605,-513.768265,8.690186,7.125000,43.365419,461.936500,-16.705562,0.653713,-16.051849,14.577965,-1.473884,0.160200,0.141776,0.146316,7910,95
0.868000,52.967990,443.098250,-522.773149,52.967990,-522.773149,8.824219,5.625000,44.143771,437.473250,-16.998362,0.661746,-16.336616,14.610952,-1.725664,0.160200,0.138629,0.142044,8032,75
0.870000,53.827998,416.697000,-531.261085,53.827998,-531.261085,8.946167,5.475000,44.881831,411.222000,-17.274354,0.669165,-16.605189,14.620907,-1.984282,0.160200,0.135396,0.132432,8143,73
0.872000,54.634778,389.883250,-539.223681,54.634778,-539.223681,9.061523,5.625000,45.573255,384.258250,-17.533264,0.675987,-16.857276,14.613679,-2.243597,0.160200,0.132155,0.135636,8248,75
0.874000,55.387531,362.684250,-546.653063,55.387531,-546.653063,9.168091,5.775000,46.219440,356.909250,-17.774835,0.682232,-17.092603,14.591918,-2.500685,0.160200,0.128941,0.130296,8345,77
0.876000,56.085515,335.126750,-553.541883,56.085515,-553.541883,9.274658,5.250000,46.810857,329.876750,-17.998831,0.687918,-17.310913,14.558028,-2.752885,0.160200,0.125789,0.132432,8442,70
0.878000,56.728038,307.237500,-559.883330,56.728038,-559.883330,9.368042,4.800000,47.359996,302.437500,-18.205028,0.693061,-17.511967,14.510230,-3.001737,0.160200,0.122678,0.096120,8527,64
0.880000,57.314465,279.044500,-565.671134,57.314465,-565.671134,9.459229,4.500000,47.855236,274.544500,-18.393222,0.697679,-17.695543,14.445154,-3.250389,0.160200,0.119570,0.123888,8610,60
0.882000,57.844216,250.575750,-570.899570,57.844216,-570.899570,9.537231,3.525000,48.306985,247.050750,-18.563229,0.701788,-17.861441,14.371479,-3.489962,0.160200,0.116575,0.120684,8681,47
0.884000,58.316768,221.859250,-575.563469,58.316768,-575.563469,9.611938,3.375000,48.704830,218.484250,-18.714879,0.705403,-18.009476,14.276202,-3.733274,0.160200,0.113534,0.118548,8749,45
0.886000,58.731653,192.923000,-579.658219,58.731653,-579.658219,9.678955,3.225000,49.052698,189.698000,-18.848023,0.708537,-18.139486,14.166308,-3.973178,0.160200,0.110535,0.113208,8810,43
