t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.504000,-59.775770,81.472250,589.963242,-5.619507,-33.508301,-78.367148,-54.156263,159.839398,18.466839,-35.018480,-35.018480,-16.551642,-0.160200,0.098419,0.098419,0.105732,5115,43
1.506000,-59.583270,110.979500,588.063350,-5.677734,-29.113770,-73.441810,-53.905536,184.421310,18.406468,-34.414404,-34.414404,-16.007936,-0.160200,0.089924,0.089924,0.099324,5168,39
1.508000,-59.331852,140.376750,585.581948,-5.728271,-25.268555,-68.624484,-53.603581,209.001234,18.327632,-33.774599,-33.774599,-15.446967,-0.160200,0.081159,0.081159,0.092916,5214,32
1.510000,-59.021763,169.635750,582.521491,-5.767822,-19.775391,-63.739575,-53.253941,233.375325,18.230418,-33.105096,-33.105096,-14.874679,-0.160200,0.072217,0.072217,0.082236,5250,21
1.512000,-58.653309,198.726500,578.885003,-5.800781,-16.479492,-59.013567,-52.852528,257.740067,18.114933,-32.399612,-32.399612,-14.284679,-0.160200,0.062998,0.062998,0.073692,5280,18
1.514000,-58.226857,227.620750,574.676082,-5.826050,-12.634277,-54.375638,-52.400807,281.996388,17.981306,-31.660899,-31.660899,-13.679593,-0.160200,0.053544,0.053544,0.060876,5303,9
1.516000,-57.742826,256.290250,569.898888,-5.839233,-6.591797,-49.597254,-51.903593,305.887504,17.829685,-30.896799,-30.896799,-13.067115,-0.160200,0.043974,0.043974,0.053400,5315,6
1.518000,-57.201696,284.706250,564.558147,-5.844727,-2.746582,-44.912186,-51.356969,329.618436,17.660236,-30.101001,-30.101001,-12.440765,-0.160200,0.034187,0.034187,0.042720,5320,2
1.520000,-56.604001,312.840500,558.659140,-5.844727,0.000000,-40.420968,-50.759274,353.261468,17.473147,-29.271083,-29.271083,-11.797936,-0.160200,0.024143,0.024143,0.035244,5320,0
1.522000,-55.950334,340.665500,552.207699,-5.844727,0.000000,-36.378871,-50.105607,377.044371,17.268624,-28.399647,-28.399647,-11.131023,-0.160200,0.013722,0.013722,0.022428,5320,0
1.524000,-55.241339,368.153750,545.210204,-5.844727,0.000000,-32.740984,-49.396612,400.894734,17.046891,-27.488408,-27.488408,-10.441517,-0.160200,0.002949,0.002949,0.012816,5320,0
1.526000,-54.477719,395.277750,537.673575,-5.842529,1.098633,-29.357022,-48.635190,424.634772,16.808191,-26.542493,-26.542493,-9.734302,-0.160200,-0.008102,-0.008102,0.004272,5318,-2
1.528000,-53.660228,422.011000,529.605264,-5.839233,1.647949,-26.256525,-47.820995,448.267525,16.552784,-25.561608,-25.561608,-9.008824,-0.160200,-0.019437,-0.019437,-0.011748,5315,-3
1.530000,-52.789675,448.326750,521.013250,-5.833740,2.746582,-23.356214,-46.955935,471.682964,16.280949,-24.549006,-24.549006,-8.268057,-0.160200,-0.031012,-0.031012,-0.018156,5310,-5
1.532000,-51.866921,474.199250,511.906029,-5.828247,2.746582,-20.745935,-46.038674,494.945185,15.992979,-23.502635,-23.502635,-7.509656,-0.160200,-0.042862,-0.042862,-0.030972,5305,-8
1.534000,-50.892878,499.603000,502.292607,-5.816162,6.042480,-18.067093,-45.076716,517.670093,15.689187,-22.434437,-22.434437,-6.745250,-0.160200,-0.054805,-0.054805,-0.042720,5294,-11
1.536000,-49.868509,524.512750,492.182489,-5.799683,8.239746,-15.436409,-44.068826,539.949159,15.369900,-21.341954,-21.341954,-5.972054,-0.160200,-0.066887,-0.066887,-0.055536,5279,-16
1.538000,-48.794827,548.903750,481.585675,-5.773315,13.183594,-12.574409,-43.021512,561.478159,15.035459,-20.235038,-20.235038,-5.199579,-0.160200,-0.078957,-0.078957,-0.069420,5255,-27
1.540000,-47.672894,572.751750,470.512641,-5.737061,18.127441,-9.504224,-41.935833,582.255974,14.686223,-19.114451,-19.114451,-4.428228,-0.160200,-0.091009,-0.091009,-0.082236,5222,-33
1.542000,-46.503820,596.033500,458.974338,-5.692017,22.521973,-6.301604,-40.811803,602.335104,14.322562,-17.979283,-17.979283,-3.656721,-0.160200,-0.103064,-0.103064,-0.090780,5181,-36
1.544000,-45.288760,618.726000,446.982176,-5.642578,24.719238,-3.199520,-39.646182,621.925520,13.944862,-16.823608,-16.823608,-2.878746,-0.160200,-0.115220,-0.115220,-0.101460,5136,-40
1.546000,-44.028916,640.806500,434.548013,-5.584351,29.113770,0.031809,-38.444565,640.774691,13.553521,-15.655742,-15.655742,-2.102221,0.000000,0.032847,0.032847,-0.116412,5083,-38
1.548000,-42.725534,662.253500,421.684145,-5.515137,34.606934,3.489321,-37.210397,658.764179,13.148949,-14.480154,-14.480154,-1.331205,0.160200,0.181000,0.181000,0.035244,5020,-19
1.550000,-41.379902,683.045750,408.403291,-5.506348,4.394531,3.579842,-35.873554,679.465908,12.731567,-13.185548,-13.185548,-0.453981,0.160200,0.167293,0.167293,0.179424,5012,37
1.552000,-39.993351,703.162250,394.718586,-5.575562,-34.606934,-0.238835,-34.417789,703.401085,12.301810,-11.751485,-11.751485,0.550325,0.000000,-0.008599,-0.008599,0.165540,5075,83
1.554000,-38.567253,722.583250,380.643561,-5.723877,-74.157715,-7.630723,-32.843376,730.213973,11.860120,-10.184364,-10.184364,1.675756,-0.160200,-0.186384,-0.186384,-0.009612,5210,90
1.556000,-37.103018,741.290000,366.192135,-5.806274,-41.198730,-10.987524,-31.296744,752.277524,11.406952,-8.719529,-8.719529,2.687422,-0.160200,-0.202191,-0.202191,-0.185832,5285,0
1.558000,-35.602093,759.264000,351.378597,-5.762329,21.972656,-7.691506,-29.839764,766.955506,10.942767,-7.446186,-7.446186,3.496580,-0.160200,-0.214834,-0.214834,-0.198648,5245,-102
1.560000,-34.065962,776.486750,336.217596,-5.617310,72.509766,0.328621,-28.448652,776.158129,10.468037,-6.314391,-6.314391,4.153646,0.000000,-0.064901,-0.064901,-0.212532,5113,-168
1.562000,-32.496146,792.941750,320.724125,-5.425049,96.130371,9.908796,-27.071097,783.032954,9.983241,-5.232688,-5.232688,4.750553,0.160200,0.085973,0.085973,-0.065148,4938,-140
1.564000,-30.894195,808.613000,304.913503,-5.283325,70.861816,16.004098,-25.610870,792.608902,9.488866,-4.046125,-4.046125,5.442741,0.160200,0.075157,0.075157,0.082236,4809,-60
1.566000,-29.261694,823.484250,288.801367,-5.237183,23.071289,16.710817,-24.024511,806.773433,8.985406,-2.691420,-2.691420,6.293986,0.160200,0.061856,0.061856,0.074760,4767,0
1.568000,-27.600258,837.541250,272.403647,-5.258057,-10.437012,13.996034,-22.342201,823.545216,8.473359,-1.224223,-1.224223,7.249136,0.160200,0.046932,0.046932,0.061944,4786,21
1.570000,-25.911529,850.770250,255.736559,-5.286621,-14.282227,11.168208,-20.624908,839.602042,7.953232,0.254918,0.254918,8.208150,0.160200,0.031948,0.031948,0.046992,4812,21
1.572000,-24.197177,863.157750,238.816585,-5.311890,-12.634277,8.787960,-18.885287,854.369790,7.425534,1.727148,1.727148,9.152683,0.160200,0.017189,0.017189,0.032040,4835,13
1.574000,-22.458898,874.691750,221.660456,-5.322876,-5.493164,7.359847,-17.136022,867.331903,6.890782,3.174597,3.174597,10.065380,0.160200,0.002928,0.002928,0.017088,4845,3
1.576000,-20.698410,885.360750,204.285136,-5.323975,-0.549316,6.568931,-15.374435,878.791819,6.349495,4.604430,4.604430,10.953925,0.160200,-0.010955,-0.010955,0.001068,4846,-4
1.578000,-18.917455,895.154250,186.707808,-5.318481,2.746582,6.186696,-13.598974,888.967554,5.802196,6.021536,6.021536,11.823732,0.160200,-0.024546,-0.024546,-0.009612,4841,-5
1.580000,-17.117793,904.063000,168.945853,-5.310791,3.845215,5.952548,-11.807002,898.110452,5.249412,7.432142,7.432142,12.681554,0.160200,-0.037949,-0.037949,-0.027768,4834,-7
1.582000,-15.301203,912.077500,151.016834,-5.302002,4.394531,5.796746,-9.999201,906.280754,4.691673,8.836824,8.836824,13.528497,0.160200,-0.051183,-0.051183,-0.040584,4826,-11
1.584000,-13.469483,919.189750,132.938482,-5.285522,8.239746,6.041046,-8.183961,913.148704,4.129511,10.223969,10.223969,14.353480,0.160200,-0.064073,-0.064073,-0.055536,4811,-14
1.586000,-11.624444,925.393250,114.728673,-5.263550,10.986328,6.535574,-6.360894,918.857676,3.563460,11.596350,11.596350,15.159810,0.160200,-0.076672,-0.076672,-0.061944,4791,-22
1.588000,-9.767910,930.681750,96.405414,-5.237183,13.183594,7.200376,-4.530727,923.481374,2.994058,12.954746,12.954746,15.948804,0.160200,-0.089000,-0.089000,-0.079032,4767,-20
1.590000,-7.901717,935.050000,77.986823,-5.209717,13.732910,7.853630,-2.692000,927.196370,2.421842,14.303259,14.303259,16.725100,0.160200,-0.101130,-0.101130,-0.088644,4742,-22
1.592000,-6.027710,938.493750,59.491115,-5.185547,12.084961,8.276763,-0.842163,930.216987,1.847351,15.647408,15.647408,17.494760,0.160200,-0.113156,-0.113156,-0.101460,4720,-17
1.594000,-4.147742,941.009250,40.936579,-5.158081,13.732910,8.822378,1.010339,932.186872,1.271127,16.975080,16.975080,18.246207,0.160200,-0.124897,-0.124897,-0.114276,4695,-29
1.596000,-2.263673,942.594000,22.341562,-5.120728,18.676758,9.807816,2.857055,932.786184,0.693711,18.274790,18.274790,18.968501,0.160200,-0.136183,-0.136183,-0.122820,4661,-31
1.598000,-0.377366,943.247000,3.724453,-5.078979,20.874023,10.914436,4.701613,932.332564,0.115644,19.554618,19.554618,19.670262,0.160200,-0.147148,-0.147148,-0.154860,4623,-44
1.600000,1.509315,942.967250,-14.896339,-5.018555,30.212402,12.844233,6.527870,930.123017,-0.462532,20.791022,20.791022,20.328490,0.160200,-0.157433,-0.157433,-0.147384,4568,-53
1.602000,3.394503,941.754750,-33.502401,-4.942749,37.902832,15.350093,8.337252,926.404657,-1.040273,21.989311,21.989311,20.949038,0.160200,-0.167129,-0.167129,-0.154860,4499,-63
1.604000,5.276334,939.611250,-52.075334,-4.848267,47.241211,18.539205,10.124601,921.072045,-1.617039,23.144044,23.144044,21.527005,0.160200,-0.176159,-0.176159,-0.165540,4413,-82
1.606000,7.152948,936.538750,-70.596771,-4.732910,57.678223,22.453107,11.885858,914.085643,-2.192288,24.251698,24.251698,22.059410,0.160200,-0.184478,-0.184478,-0.174084,4308,-85
1.608000,9.022489,932.539750,-89.048399,-4.619751,56.579590,25.865755,13.642240,906.673995,-2.765479,25.348527,25.348527,22.583048,0.160200,-0.192660,-0.192660,-0.184764,4205,-87
1.610000,10.883107,927.618750,-107.411971,-4.471436,74.157715,30.694951,15.354543,896.923799,-3.336071,26.373766,26.373766,23.037695,0.160200,-0.199764,-0.199764,-0.191172,4070,-116
1.612000,12.732964,921.780750,-125.669328,-4.298950,86.242676,36.249723,17.031914,885.531027,-3.903527,27.345951,27.345951,23.442424,0.160200,-0.206088,-0.206088,-0.198648,3913,-120
1.614000,14.570230,915.031000,-143.802416,-4.133057,82.946777,40.919429,18.703287,874.111571,-4.467309,28.313482,28.313482,23.846173,0.160200,-0.212396,-0.212396,-0.203988,3762,-114
1.616000,16.393088,907.376250,-161.793304,-3.952881,90.087891,45.836275,20.345969,861.539975,-5.026881,29.240875,29.240875,24.213994,0.160200,-0.218144,-0.218144,-0.216804,3598,-132
1.618000,18.199735,898.824500,-179.624202,-3.758423,97.229004,50.975548,21.958158,847.848952,-5.581711,30.127442,30.127442,24.545731,0.160200,-0.223327,-0.223327,-0.216804,3421,-150
1.620000,19.988386,889.384000,-197.277477,-3.577148,90.637207,54.941714,23.565534,834.442286,-6.131268,31.015612,31.015612,24.884344,0.160200,-0.228618,-0.228618,-0.226416,3256,-157
1.622000,21.757271,879.063750,-214.735673,-3.404663,86.242676,58.071810,25.161934,820.991940,-6.675022,31.895356,31.895356,25.220334,0.160200,-0.233868,-0.233868,-0.230688,3099,-159
1.624000,23.504641,867.874500,-231.981527,-3.210205,97.229004,61.987529,26.714846,805.886971,-7.212451,32.715862,32.715862,25.503411,0.160200,-0.238291,-0.238291,-0.233892,2922,-163
1.626000,25.228769,855.827000,-248.997985,-3.000366,104.919434,66.280720,28.229135,789.546280,-7.743033,33.487836,33.487836,25.744804,0.160200,-0.242063,-0.242063,-0.242436,2731,-172
1.628000,26.927949,842.933000,-265.768219,-2.753174,123.596191,72.012267,29.681123,770.920733,-8.266249,34.176438,34.176438,25.910188,0.160200,-0.244647,-0.244647,-0.242436,2506,-168
1.630000,28.600501,829.205500,-282.275647,-2.503784,124.694824,77.280523,31.104285,751.924977,-8.781589,34.838454,34.838454,26.056865,0.160200,-0.246939,-0.246939,-0.244572,2279,-178
1.632000,30.244771,814.658000,-298.503945,-2.273071,115.356445,81.088115,32.517842,733.569885,-9.288545,35.504946,35.504946,26.216402,0.160200,-0.249431,-0.249431,-0.245640,2069,-193
1.634000,31.859133,799.305250,-314.437066,-2.019287,126.892090,85.668512,33.878420,713.636738,-9.786613,36.106910,36.106910,26.320296,0.160200,-0.251055,-0.251055,-0.250980,1838,-189
1.636000,33.441992,783.162000,-330.059253,-1.790771,114.257812,88.527442,35.232763,694.634558,-10.275300,36.720769,36.720769,26.445470,0.160200,-0.253010,-0.253010,-0.253116,1630,-182
1.638000,34.991781,766.244000,-345.355060,-1.531494,129.638672,92.638565,36.523275,673.605435,-10.754114,37.254689,37.254689,26.500575,0.160200,-0.253871,-0.253871,-0.257388,1394,-198
1.640000,36.506968,748.568500,-360.309360,-1.252441,139.526367,97.327346,37.759409,651.241154,-11.222573,37.727343,37.727343,26.504770,0.160200,-0.253937,-0.253937,-0.252048,1140,-213
1.642000,37.986055,730.153000,-374.907367,-0.956909,147.766113,102.371222,38.942964,627.781778,-11.680205,38.144177,38.144177,26.463972,0.160200,-0.253300,-0.253300,-0.254184,871,-219
1.644000,39.427580,711.015250,-389.134644,-0.655884,150.512695,107.185370,40.083464,603.829880,-12.126541,38.522356,38.522356,26.395816,0.160200,-0.252235,-0.252235,-0.254184,597,-202
1.646000,40.830116,691.174250,-402.977123,-0.351562,152.160645,111.682897,41.181678,579.491353,-12.561125,38.864267,38.864267,26.303143,0.160200,-0.250787,-0.250787,-0.250980,320,-182
1.648000,42.192277,670.650000,-416.421115,-0.045044,153.259277,115.840535,42.237321,554.809465,-12.983509,39.170465,39.170465,26.186955,0.160200,-0.248971,-0.248971,-0.253116,41,-225
1.650000,43.512716,649.462750,-429.453327,0.262573,153.808594,119.637341,43.250143,529.825409,-13.393256,39.441494,39.441494,26.048237,0.160200,-0.246804,-0.246804,-0.245640,-239,-191
1.652000,44.790128,627.633000,-442.060872,0.562500,149.963379,122.669945,44.227628,504.963055,-13.789940,39.689977,39.689977,25.900037,0.160200,-0.244488,-0.244488,-0.253116,-512,-192
1.654000,46.023248,605.182500,-454.231283,0.839355,138.427734,124.245724,45.183893,480.936776,-14.173145,39.938238,39.938238,25.765093,0.160200,-0.242380,-0.242380,-0.247776,-764,-174
1.656000,47.210858,582.133750,-465.952524,1.095337,127.990723,124.620224,46.115521,457.513526,-14.542468,40.179825,40.179825,25.637356,0.160200,-0.240384,-0.240384,-0.245640,-997,-200
1.658000,48.351783,558.509250,-477.213005,1.343628,124.145508,124.572752,47.008155,433.936498,-14.897520,40.391504,40.391504,25.493984,0.160200,-0.238144,-0.238144,-0.240300,-1223,-180
1.660000,49.444895,534.332750,-488.001591,1.599609,127.990723,124.914549,47.845286,409.418201,-15.237922,40.548006,40.548006,25.310084,0.160200,-0.235270,-0.235270,-0.234960,-1456,-195
1.662000,50.489114,509.627750,-498.307614,1.862183,131.286621,125.551756,48.626931,384.075994,-15.563313,40.651393,40.651393,25.088080,0.160200,-0.231801,-0.231801,-0.231756,-1695,-193
1.664000,51.483406,484.418500,-508.120883,2.108276,123.046875,125.301268,49.375130,359.117232,-15.873343,40.738121,40.738121,24.864778,0.160200,-0.228312,-0.228312,-0.231756,-1919,-172
1.666000,52.426788,458.730500,-517.431693,2.349976,120.849609,124.856102,50.076812,333.874398,-16.167680,40.787418,40.787418,24.619738,0.160200,-0.224483,-0.224483,-0.241368,-2139,-192
1.668000,53.318328,432.588750,-526.230838,2.605957,127.990723,125.169564,50.712371,307.419186,-16.446005,40.769391,40.769391,24.323386,0.160200,-0.219853,-0.219853,-0.218940,-2372,-182
1.670000,54.157143,406.019250,-534.509617,2.846558,120.300293,124.682637,51.310585,281.336613,-16.708018,40.731796,40.731796,24.023779,0.160200,-0.215172,-0.215172,-0.221076,-2591,-189
1.672000,54.942405,379.048500,-542.259843,3.068481,110.961914,123.310565,51.873924,255.737935,-16.953433,40.678299,40.678299,23.724867,0.160200,-0.210501,-0.210501,-0.215736,-2793,-184
1.674000,55.673337,351.702750,-549.473852,3.293701,112.609863,122.240495,52.379636,229.462255,-17.181983,40.572756,40.572756,23.390773,0.160200,-0.205281,-0.205281,-0.208260,-2998,-167
1.676000,56.349216,324.009250,-556.144510,3.513428,109.863281,121.002773,52.835788,203.006477,-17.393418,40.429470,40.429470,23.036052,0.160200,-0.199738,-0.199738,-0.206124,-3198,-170
1.678000,56.969374,295.995250,-562.265222,3.726562,106.567383,119.559234,53.242812,176.436016,-17.587506,40.249884,40.249884,22.662378,0.160200,-0.193900,-0.193900,-0.199716,-3392,-162
1.680000,57.533197,267.688500,-567.829934,3.923218,98.327637,117.436075,53.609979,150.252425,-17.764034,40.049226,40.049226,22.285191,0.160200,-0.188006,-0.188006,-0.195444,-3571,-149
1.682000,58.040128,239.117250,-572.833145,4.144043,110.412598,116.733727,53.896085,122.383523,-17.922808,39.762561,39.762561,21.839753,0.160200,-0.181046,-0.181046,-0.186900,-3772,-159
1.684000,58.489666,210.309500,-577.269906,4.343994,99.975586,115.057913,54.145672,95.251587,-18.063652,39.463264,39.463264,21.399612,0.160200,-0.174169,-0.174169,-0.181560,-3954,-146
1.686000,58.881366,181.293750,-581.135831,4.523071,89.538574,112.505979,54.358295,68.787771,-18.186410,39.149822,39.149822,20.963412,0.160200,-0.167353,-0.167353,-0.175152,-4117,-135
1.688000,59.214841,152.098750,-584.427095,4.703247,90.087891,110.264170,54.511594,41.834580,-18.290946,38.786423,38.786423,20.495477,0.160200,-0.160042,-0.160042,-0.165540,-4281,-121
1.690000,59.489761,122.753250,-587.140446,4.848267,72.509766,106.488730,54.641494,16.264520,-18.377145,38.430829,38.430829,20.053684,0.160200,-0.153139,-0.153139,-0.160200,-4413,-116
1.692000,59.705854,93.286250,-589.273200,4.994385,73.059082,103.145765,54.711469,-9.859515,-18.444911,38.023730,38.023730,19.578819,0.160200,-0.145719,-0.145719,-0.153792,-4546,-106
1.694000,59.862906,63.727250,-590.823247,5.114136,59.875488,98.818737,54.748770,-35.091487,-18.494169,37.609390,37.609390,19.115222,0.160200,-0.138475,-0.138475,-0.145248,-4655,-83
1.696000,59.960763,34.105250,-591.789055,5.230591,58.227539,94.759617,54.730172,-60.654367,-18.524863,37.150250,37.150250,18.625387,0.160200,-0.130822,-0.130822,-0.136704,-4761,-78
1.698000,59.999327,4.449500,-592.169669,5.342651,56.030273,90.886683,54.656676,-86.437183,-18.536960,36.648944,36.648944,18.111985,0.160200,-0.122800,-0.122800,-0.132432,-4863,-61
1.700000,59.978561,-25.210750,-591.964713,5.445923,51.635742,86.961589,54.532638,-112.172339,-18.530446,36.113187,36.113187,17.582741,0.160200,-0.114530,-0.114530,-0.122820,-4957,-58
1.702000,59.898484,-54.846000,-591.174389,5.540405,47.241211,82.989551,54.358079,-137.835551,-18.505328,35.543414,35.543414,17.038086,0.160200,-0.106020,-0.106020,-0.113208,-5043,-50
1.704000,59.759177,-84.427000,-589.799479,5.616211,37.902832,78.480879,54.142966,-162.907879,-18.461635,34.955642,34.955642,16.494007,0.160200,-0.097519,-0.097519,-0.107868,-5112,-48
1.706000,59.560776,-113.924750,-587.841342,5.694214,39.001465,74.532938,53.866562,-188.457688,-18.399414,34.316747,34.316747,15.917333,0.160200,-0.088508,-0.088508,-0.098256,-5183,-45
1.708000,59.303478,-143.309500,-585.301915,5.754639,30.212402,70.100884,53.548839,-213.410384,-18.318736,33.659428,33.659428,15.340692,0.160200,-0.079498,-0.079498,-0.085440,-5238,-40
1.710000,58.987538,-172.552500,-582.183708,5.809570,27.465820,65.837378,53.177968,-238.389878,-18.219689,32.964537,32.964537,14.744847,0.160200,-0.070188,-0.070188,-0.080100,-5288,-27
1.712000,58.613268,-201.625250,-578.489806,5.849121,19.775391,61.231179,52.764147,-262.856429,-18.102384,32.248613,32.248613,14.146229,0.160200,-0.060835,-0.060835,-0.070488,-5324,-21
1.714000,58.181037,-230.498500,-574.223861,5.879883,15.380859,56.646147,52.301154,-287.144647,-17.966951,31.501474,31.501474,13.534523,0.160200,-0.051277,-0.051277,-0.058740,-5352,-13
1.716000,57.691274,-259.143750,-569.390091,5.895264,7.690430,51.750575,51.796010,-310.894325,-17.813539,30.734307,30.734307,12.920768,0.160200,-0.041687,-0.041687,-0.052332,-5366,-7
1.718000,57.144462,-287.532750,-563.993277,5.904053,4.394531,47.014971,51.240409,-334.547721,-17.642318,29.933595,29.933595,12.291277,0.160200,-0.031851,-0.031851,-0.040584,-5374,-2
1.720000,56.541143,-315.637250,-558.038754,5.905151,0.549316,42.368406,50.635992,-358.005656,-17.453476,29.102214,29.102214,11.648738,0.160200,-0.021812,-0.021812,-0.029904,-5375,0
1.722000,55.881913,-343.430000,-551.532412,5.905151,0.000000,38.131565,49.976762,-381.561565,-17.247221,28.230856,28.230856,10.983635,0.160200,-0.011419,-0.011419,-0.018156,-5375,0
1.724000,55.167423,-370.883000,-544.480683,5.905151,0.000000,34.318408,49.262272,-405.201408,-17.023780,27.319455,27.319455,10.295674,0.160200,-0.000670,-0.000670,-0.010680,-5375,0
1.726000,54.398381,-397.969000,-536.890542,5.904053,-0.549316,30.831636,48.494328,-428.800636,-16.783398,26.371445,26.371445,9.588047,0.160200,0.010387,0.010387,-0.002136,-5374,0
1.728000,53.575547,-424.661750,-528.769493,5.901855,-1.098633,27.638609,47.673692,-452.300359,-16.526335,25.388385,25.388385,8.862050,0.160200,0.021730,0.021730,0.011748,-5372,2
1.730000,52.699734,-450.934500,-520.125568,5.897461,-2.197266,24.655022,46.802273,-475.589522,-16.252873,24.373547,24.373547,8.120675,0.160200,0.033314,0.033314,0.022428,-5368,3
1.732000,51.771809,-476.761250,-510.967313,5.891968,-2.746582,21.914861,45.879841,-498.676111,-15.963307,23.326632,23.326632,7.363325,0.160200,0.045148,0.045148,0.030972,-5363,7
1.734000,50.792689,-502.116500,-501.303785,5.879883,-6.042480,19.119127,44.912806,-521.235627,-15.657950,22.257776,22.257776,6.599826,0.160200,0.057078,0.057078,0.046992,-5352,10
1.736000,49.763343,-526.975500,-491.144540,5.862305,-8.789062,16.328308,43.901038,-543.303808,-15.337132,21.166266,21.166266,5.829135,0.160200,0.069120,0.069120,0.056604,-5336,16
1.738000,48.684787,-551.313500,-480.499624,5.837036,-12.634277,13.432050,42.847751,-564.745550,-15.001195,20.056704,20.056704,5.055509,0.160200,0.081208,0.081208,0.069420,-5313,25
1.740000,47.558089,-575.105750,-469.379563,5.799683,-18.676758,10.221169,41.758406,-585.326919,-14.650500,18.936985,18.936985,4.286486,0.160200,0.093224,0.093224,0.079032,-5279,30
1.742000,46.384364,-598.329500,-457.795354,5.755737,-21.972656,7.001786,40.628627,-605.331286,-14.285418,17.799108,17.799108,3.513691,0.160200,0.105299,0.105299,0.092916,-5239,40
1.744000,45.164771,-620.962000,-445.758450,5.711792,-21.972656,4.104342,39.452979,-625.066342,-13.906335,16.633910,16.633910,2.727574,0.160200,0.117582,0.117582,0.103596,-5199,35
1.746000,43.900516,-642.980250,-433.280756,5.665649,-23.071289,1.386779,38.234867,-644.367029,-13.513652,15.446646,15.446646,1.932994,0.160200,0.129997,0.129997,0.115344,-5157,43
1.748000,42.592850,-664.362500,-420.374610,5.605225,-30.212402,-1.773139,36.987625,-662.589361,-13.107780,14.257868,14.257868,1.150088,-0.160200,-0.178170,-0.178170,0.130296,-5102,56
1.750000,41.243066,-685.088000,-407.052774,5.542603,-31.311035,-4.726929,35.700463,-680.361071,-12.689141,13.049084,13.049084,0.359943,-0.160200,-0.165824,-0.165824,-0.178356,-5045,8
1.752000,39.852498,-705.136000,-393.328421,5.566772,12.084961,-3.045740,34.285726,-702.090260,-12.258170,11.682165,11.682165,-0.576005,-0.160200,-0.151200,-0.151200,-0.164472,-5067,-71
1.754000,38.422522,-724.486500,-379.215124,5.685425,59.326172,3.191451,32.737097,-727.677951,-11.815312,10.154429,10.154429,-1.660883,0.160200,0.186151,0.186151,-0.152724,-5175,-98
1.756000,36.954552,-743.120750,-364.726837,5.854614,84.594727,11.331779,31.099938,-754.452529,-11.361021,8.544172,8.544172,-2.816849,0.160200,0.204213,0.204213,0.184764,-5329,-43
1.758000,35.450039,-761.020250,-349.877888,5.866699,6.042480,10.802849,29.583340,-771.823099,-10.895761,7.182213,7.182213,-3.713548,0.160200,0.218224,0.218224,0.202920,-5340,77
1.760000,33.910471,-778.167000,-334.682960,5.720581,-73.059082,2.416656,28.189890,-780.583656,-10.420002,6.056501,6.056501,-4.363501,0.160200,0.228380,0.228380,0.216804,-5207,129
1.762000,32.337371,-794.544500,-319.157079,5.496460,-112.060547,-9.031064,26.840911,-785.513436,-9.934227,5.028695,5.028695,-4.905532,-0.160200,-0.083551,-0.083551,0.228552,-5003,183
1.764000,30.732293,-810.136250,-303.315597,5.280029,-108.215332,-18.949491,25.452264,-791.186759,-9.438921,3.960218,3.960218,-5.478703,-0.160200,-0.074595,-0.074595,-0.082236,-4806,92
1.766000,29.096826,-824.926750,-287.174181,5.192139,-43.945312,-21.449073,23.904687,-803.477677,-8.934579,2.665289,2.665289,-6.269290,-0.160200,-0.062242,-0.062242,-0.070488,-4726,9
1.768000,27.432586,-838.901750,-270.748790,5.198730,3.295898,-18.974576,22.233856,-819.927174,-8.421702,1.211731,1.211731,-7.209971,-0.160200,-0.047544,-0.047544,-0.061944,-4732,-25
1.770000,25.741219,-852.047000,-254.055668,5.237183,19.226074,-15.154511,20.504036,-836.892489,-7.900794,-0.292012,-0.292012,-8.192806,-0.160200,-0.032187,-0.032187,-0.049128,-4767,-29
1.772000,24.024398,-864.349750,-237.111321,5.271240,17.028809,-11.936179,18.753158,-852.413571,-7.372368,-1.785249,-1.785249,-9.157618,-0.160200,-0.017112,-0.017112,-0.033108,-4798,-20
1.774000,22.283820,-875.797750,-219.932506,5.292114,10.437012,-9.698860,16.991706,-866.098890,-6.836939,-3.253829,-3.253829,-10.090768,-0.160200,-0.002532,-0.002532,-0.019224,-4817,-4
1.776000,20.521207,-886.379750,-202.536209,5.293213,0.549316,-8.674042,15.227994,-877.705708,-6.295027,-4.687709,-4.687709,-10.982736,-0.160200,0.011405,0.011405,0.000000,-4818,6
1.778000,18.738301,-896.085250,-184.939632,5.283325,-4.943848,-8.301023,13.454976,-887.784227,-5.747156,-6.101413,-6.101413,-11.848569,-0.160200,0.024934,0.024934,0.012816,-4809,6
1.780000,16.936866,-904.904750,-167.160178,5.275635,-3.845215,-7.855442,11.661231,-897.049308,-5.193852,-7.515389,-7.515389,-12.709241,-0.160200,0.038382,0.038382,0.023496,-4802,6
1.782000,15.118682,-912.829250,-149.215425,5.267944,-3.845215,-7.454419,9.850738,-905.374831,-4.635647,-8.924660,-8.924660,-13.560306,-0.160200,0.051680,0.051680,0.039516,-4795,7
