t_s,q_joint_deg,qd_joint_deg_s,qdd_joint_deg_s2,tau_joint_ff_Nm,tau_dead_Nm,tau_joint_total_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg_est,motor_vel_native
1.978000,-9.279481,448.503500,91.584814,-0.101994,0.160200,12.714006,0.158925,0.160200,-1577,-554.414062,73
1.980000,-8.377886,452.868750,82.686425,-0.092182,0.160200,12.723818,0.159048,0.159132,-1491,-524.179688,80
1.982000,-7.468006,456.786250,73.706270,-0.082249,0.160200,12.733751,0.159172,0.158064,-1412,-496.406250,74
1.984000,-6.550741,460.251750,64.653231,-0.072209,0.160200,12.743791,0.159297,0.159132,-1331,-467.929688,70
1.986000,-5.626999,463.262000,55.536259,-0.062073,0.160200,12.753927,0.159424,0.159132,-1239,-435.585938,78
1.988000,-4.697693,465.814500,46.364370,-0.051854,0.160200,12.764146,0.159552,0.160200,-1159,-407.460938,73
1.990000,-3.763741,467.906500,37.146633,-0.041567,0.160200,12.774433,0.159680,0.164472,-1080,-379.687500,73
1.992000,-2.826067,469.535500,27.892164,-0.031224,0.160200,12.784776,0.159810,0.160200,-1000,-351.562500,74
1.994000,-1.885599,470.700250,18.610113,-0.020839,0.160200,12.795161,0.159940,0.159132,-920,-323.437500,73
1.996000,-0.943266,471.399750,0.000000,-0.013646,0.160200,12.802354,0.160029,0.160200,-839,-294.960938,80
1.998000,0.000000,471.633000,0.000000,0.000000,0.160200,12.816000,0.160200,0.156996,-746,-262.265625,82
