t_s,q_joint_deg,qd_joint_deg_s,qdd_joint_deg_s2,tau_joint_ff_Nm,tau_dead_Nm,tau_joint_total_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg_est,motor_vel_native
1.828000,-27.096430,-841.597500,267.431059,-0.285086,-0.160200,-13.101086,-0.163764,-0.161268,-2349,-2.580688,-79
1.830000,-28.766227,-827.787250,283.911305,-0.300730,-0.160200,-13.116730,-0.163959,-0.164472,-2428,-2.667480,-81
1.832000,-30.407579,-813.159000,300.110802,-0.315777,-0.160200,-13.131777,-0.164147,-0.167676,-2504,-2.750977,-79
1.834000,-32.018863,-797.726250,316.013534,-0.330214,-0.160200,-13.146214,-0.164328,-0.166608,-2596,-2.852051,-72
1.836000,-33.598484,-781.504750,331.603773,-0.344030,-0.160200,-13.160030,-0.164500,-0.165540,-2694,-2.959717,-84
1.838000,-35.144882,-764.510500,346.866104,-0.357218,-0.160200,-13.173218,-0.164665,-0.167676,-2792,-3.067383,-82
1.840000,-36.656526,-746.760000,361.785435,-0.369773,-0.160200,-13.185773,-0.164822,-0.166608,-2878,-3.161865,-78
1.842000,-38.131922,-728.271250,376.347012,-0.381695,-0.160200,-13.197695,-0.164971,-0.162336,-2955,-3.246460,-83
1.844000,-39.569611,-709.062500,390.536436,-0.392986,-0.160200,-13.208986,-0.165112,-0.166608,-3033,-3.332153,-76
1.846000,-40.968172,-689.152250,404.339676,-0.403651,-0.160200,-13.219651,-0.165246,-0.168744,-3112,-3.418945,-77
1.848000,-42.326220,-668.560750,417.743082,-0.413697,-0.160200,-13.229697,-0.165371,-0.167676,-3190,-3.504639,-66
1.850000,-43.642415,-647.308250,430.733401,-0.423135,-0.160200,-13.239135,-0.165489,-0.165540,-3275,-3.598022,-73
1.852000,-44.915453,-625.415500,443.297786,-0.431975,-0.160200,-13.247975,-0.165600,-0.165540,-3361,-3.692505,-71
1.854000,-46.144077,-602.904250,455.423814,-0.440234,-0.160200,-13.256234,-0.165703,-0.164472,-3443,-3.782593,-63
1.856000,-47.327070,-579.796750,467.099493,-0.447926,-0.160200,-13.263926,-0.165799,-0.160200,-3532,-3.880371,-71
1.858000,-48.463264,-556.116250,478.313278,-0.455069,-0.160200,-13.271069,-0.165888,-0.168744,-3628,-3.985840,-88
1.860000,-49.551535,-531.885500,489.054081,-0.461683,-0.160200,-13.277683,-0.165971,-0.165540,-3714,-4.080322,-68
1.862000,-50.590806,-507.128750,499.311279,-0.467786,-0.160200,-13.283786,-0.166047,-0.161268,-3800,-4.174805,-82
1.864000,-51.580050,-481.871000,509.074730,-0.473399,-0.160200,-13.289399,-0.166117,-0.167676,-3886,-4.269287,-72
1.866000,-52.518290,-456.136500,518.334780,-0.478545,-0.160200,-13.294545,-0.166182,-0.164472,-3979,-4.371460,-74
1.868000,-53.404596,-429.950500,527.082272,-0.483243,-0.160200,-13.299243,-0.166241,-0.168744,-4065,-4.465942,-73
1.870000,-54.238092,-403.339750,535.308555,-0.487517,-0.160200,-13.303517,-0.166294,-0.164472,-4146,-4.554932,-68
1.872000,-55.017955,-376.330500,543.005495,-0.491386,-0.160200,-13.307386,-0.166342,-0.169812,-4245,-4.663696,-82
1.874000,-55.743414,-348.948750,550.165481,-0.494873,-0.160200,-13.310873,-0.166386,-0.168744,-4335,-4.762573,-75
1.876000,-56.413750,-321.221750,556.781433,-0.497997,-0.160200,-13.313997,-0.166425,-0.164472,-4423,-4.859253,-83
1.878000,-57.028301,-293.177250,562.846808,-0.500778,-0.160200,-13.316778,-0.166460,-0.167676,-4514,-4.959229,-78
1.880000,-57.586459,-264.842750,568.355609,-0.503234,-0.160200,-13.319234,-0.166490,-0.166608,-4613,-5.067993,-77
1.882000,-58.087672,-236.246500,573.302388,-0.505384,-0.160200,-13.321384,-0.166517,-0.165540,-4696,-5.159180,-81
1.884000,-58.531445,-207.416750,577.682254,-0.507242,-0.160200,-13.323242,-0.166541,-0.168744,-4789,-5.261353,-84
1.886000,-58.917339,-178.382000,581.490875,-0.508823,-0.160200,-13.324823,-0.166560,-0.168744,-4884,-5.365723,-70
1.888000,-59.244973,-149.170500,584.724485,-0.510140,-0.160200,-13.326140,-0.166577,-0.166608,-4972,-5.462402,-69
1.890000,-59.514021,-119.811500,587.379888,-0.511205,-0.160200,-13.327205,-0.166590,-0.166608,-5071,-5.571167,-67
1.892000,-59.724219,-90.334250,589.454456,-0.512025,-0.160200,-13.328025,-0.166600,-0.169812,-5169,-5.678833,-80
1.894000,-59.875358,-60.767500,590.946139,-0.512609,-0.160200,-13.328609,-0.166608,-0.167676,-5271,-5.790894,-91
1.896000,-59.967289,-31.140750,591.853461,-0.512962,-0.160200,-13.328962,-0.166612,-0.167676,-5368,-5.897461,-92
1.898000,-59.999921,-1.483000,592.175526,-0.513087,-0.160200,-13.329087,-0.166614,-0.168744,-5459,-5.997437,-66
1.900000,-59.973221,28.176000,591.912014,-0.512985,0.160200,12.303015,0.153788,0.150588,-5547,-6.094116,-17
1.902000,-59.887217,57.807000,591.063187,-0.512655,0.160200,12.303345,0.153792,0.153792,-5544,-6.090820,53
1.904000,-59.741993,87.381000,589.629883,-0.512094,0.160200,12.303906,0.153799,0.154860,-5468,-6.007324,70
1.906000,-59.537693,116.868500,587.613520,-0.511298,0.160200,12.304702,0.153809,0.153792,-5372,-5.901855,85
1.908000,-59.274519,146.240750,585.016093,-0.510258,0.160200,12.305742,0.153822,0.155928,-5261,-5.779907,81
1.910000,-58.952730,175.468250,581.840169,-0.508967,0.160200,12.307033,0.153838,0.153792,-5167,-5.676636,67
1.912000,-58.572646,204.522000,578.088888,-0.507412,0.160200,12.308588,0.153857,0.159132,-5076,-5.576660,83
1.914000,-58.134642,233.373750,573.765962,-0.505582,0.160200,12.310418,0.153880,0.156996,-4993,-5.485474,64
1.916000,-57.639151,261.994500,568.875663,-0.503463,0.160200,12.312537,0.153907,0.154860,-4904,-5.387695,76
1.918000,-57.086664,290.356250,563.422828,-0.501038,0.160200,12.314962,0.153937,0.153792,-4808,-5.282227,68
1.920000,-56.477726,318.431250,557.412850,-0.498290,0.160200,12.317710,0.153971,0.154860,-4724,-5.189941,79
1.922000,-55.812939,346.191000,550.851670,-0.495201,0.160200,12.320799,0.154010,0.154860,-4639,-5.096558,60
1.924000,-55.092962,373.608500,543.745778,-0.491752,0.160200,12.324248,0.154053,0.154860,-4551,-4.999878,65
1.926000,-54.318505,400.656500,536.102199,-0.487921,0.160200,12.328079,0.154101,0.149520,-4470,-4.910889,73
1.928000,-53.490336,427.308250,527.928493,-0.483689,0.160200,12.332311,0.154154,0.153792,-4384,-4.816406,59
1.930000,-52.609272,453.537750,519.232741,-0.479034,0.160200,12.336966,0.154212,0.154860,-4292,-4.715332,73
1.932000,-51.676185,479.318500,510.023544,-0.473935,0.160200,12.342065,0.154276,0.154860,-4203,-4.617554,62
1.934000,-50.691998,504.625250,500.310006,-0.468369,0.160200,12.347631,0.154345,0.156996,-4121,-4.527466,59
1.936000,-49.657684,529.433000,490.101734,-0.462316,0.160200,12.353684,0.154421,0.154860,-4033,-4.430786,72
1.938000,-48.574266,553.717500,479.408822,-0.455754,0.160200,12.360246,0.154503,0.162336,-3953,-4.342896,73
1.940000,-47.442814,577.454250,468.241844,-0.448665,0.160200,12.367335,0.154592,0.152724,-3869,-4.250610,66
1.942000,-46.264449,600.619750,456.611842,-0.441028,0.160200,12.374972,0.154687,0.160200,-3787,-4.160522,65
1.944000,-45.040335,623.191750,444.530316,-0.432827,0.160200,12.383173,0.154790,0.156996,-3704,-4.069336,54
1.946000,-43.771682,645.147500,432.009215,-0.424045,0.160200,12.391955,0.154899,0.153792,-3619,-3.975952,75
1.948000,-42.459745,666.465000,419.060918,-0.414668,0.160200,12.401332,0.155017,0.152724,-3531,-3.879272,60
1.950000,-41.105822,687.123500,405.698231,-0.404683,0.160200,12.411317,0.155141,0.158064,-3448,-3.788086,52
1.952000,-39.711251,707.102750,391.934367,-0.394081,0.160200,12.421919,0.155274,0.154860,-3370,-3.702393,56
1.954000,-38.277411,726.382500,377.782936,-0.382852,0.160200,12.433148,0.155414,0.155928,-3295,-3.619995,76
1.956000,-36.805721,744.944000,363.257932,-0.370994,0.160200,12.445006,0.155563,0.153792,-3213,-3.529907,58
1.958000,-35.297635,762.769000,348.373719,-0.358502,0.160200,12.457498,0.155719,0.155928,-3125,-3.433228,77
1.960000,-33.754645,779.839750,333.145014,-0.345377,0.160200,12.470623,0.155883,0.152724,-3035,-3.334351,55
1.962000,-32.178276,796.139500,317.586877,-0.331624,0.160200,12.484376,0.156055,0.153792,-2955,-3.246460,62
1.964000,-30.570087,811.651500,301.714692,-0.317249,0.160200,12.498751,0.156234,0.160200,-2865,-3.147583,72
1.966000,-28.931670,826.361000,285.544154,-0.302262,0.160200,12.513738,0.156422,0.153792,-2772,-3.045410,82
1.968000,-27.264643,840.253750,269.091255,-0.286677,0.160200,12.529323,0.156617,0.158064,-2677,-2.941040,81
1.970000,-25.570655,853.315500,252.372264,-0.270511,0.160200,12.545489,0.156819,0.156996,-2583,-2.837769,75
1.972000,-23.851381,865.533250,235.403712,-0.253784,0.160200,12.562216,0.157028,0.156996,-2494,-2.739990,59
1.974000,-22.108522,876.895000,218.202380,-0.236520,0.160200,12.579480,0.157244,0.156996,-2404,-2.641113,73
1.976000,-20.343801,887.390000,200.785278,-0.218745,0.160200,12.597255,0.157466,0.158064,-2316,-2.544434,70
1.978000,-18.558962,897.007250,183.169628,-0.200489,0.160200,12.615511,0.157694,0.158064,-2234,-2.454346,61
1.980000,-16.755772,905.737500,165.372849,-0.181786,0.160200,12.634214,0.157928,0.156996,-2147,-2.358765,68
1.982000,-14.936012,913.572250,147.412541,-0.162671,0.160200,12.653329,0.158167,0.156996,-2072,-2.276367,59
1.984000,-13.101483,920.503500,129.306462,-0.143183,0.160200,12.672817,0.158410,0.158064,-1995,-2.191772,66
1.986000,-11.253998,926.524500,111.072519,-0.123362,0.160200,12.692638,0.158658,0.159132,-1918,-2.107178,62
1.988000,-9.395385,931.629250,92.728741,-0.103253,0.160200,12.712747,0.158909,0.159132,-1824,-2.003906,58
1.990000,-7.527481,935.812750,74.293267,-0.082899,0.160200,12.733101,0.159164,0.156996,-1730,-1.900635,62
1.992000,-5.652134,939.071000,55.784328,-0.062349,0.160200,12.753651,0.159421,0.161268,-1643,-1.805054,74
1.994000,-3.771197,941.400750,37.220226,-0.041649,0.160200,12.774351,0.159679,0.159132,-1545,-1.697388,64
1.996000,-1.886531,942.799250,0.000000,-0.027289,0.160200,12.788711,0.159859,0.160200,-1469,-1.613892,71
1.998000,0.000000,943.265500,0.000000,0.000000,0.160200,12.816000,0.160200,0.159132,-1395,-1.532593,74
