t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.106000,-59.626491,105.085750,588.489918,-59.626491,588.489918,16.736572,6.450000,-76.363063,98.635750,19.135192,-0.715170,18.420022,-19.303196,-0.883174,0.160200,0.149160,0.147384,-15234,86
1.108000,-59.386838,134.507750,586.124640,-59.386838,586.124640,16.621216,7.125000,-76.008054,127.382750,19.058284,-0.713411,18.344873,-19.009563,-0.664690,0.160200,0.151891,0.153792,-15129,95
1.110000,-59.088460,163.796250,583.179770,-59.088460,583.179770,16.484985,7.125000,-75.573445,156.671250,18.962529,-0.711203,18.251326,-18.691310,-0.439984,0.160200,0.154700,0.156996,-15005,95
1.112000,-58.731653,192.923000,579.658219,-58.731653,579.658219,16.367432,7.200000,-75.099085,185.723000,18.848023,-0.708537,18.139486,-18.364303,-0.224817,0.160200,0.157390,0.155928,-14898,96
1.114000,-58.316768,221.859250,575.563469,-58.316768,575.563469,16.261963,7.275000,-74.578731,214.584250,18.714879,-0.705403,18.009476,-18.026585,-0.017109,0.160200,0.159986,0.156996,-14802,97
1.116000,-57.844216,250.575750,570.899570,-57.844216,570.899570,16.156494,7.050000,-74.000710,243.525750,18.563229,-0.701788,17.861441,-17.673210,0.188230,0.160200,0.162553,0.158064,-14706,94
1.118000,-57.314465,279.044500,565.671134,-57.314465,565.671134,16.038940,6.975000,-73.353405,272.069500,18.393222,-0.697679,17.695543,-17.304473,0.391070,0.160200,0.165088,0.160200,-14599,93
1.120000,-56.728038,307.237500,559.883330,-56.728038,559.883330,15.923584,6.750000,-72.651622,300.487500,18.205028,-0.693061,17.511967,-16.922352,0.589615,0.160200,0.167570,0.164472,-14494,90
1.122000,-56.085515,335.126750,553.541883,-56.085515,553.541883,15.810425,6.750000,-71.895940,328.376750,17.998831,-0.687918,17.310913,-16.529811,0.781102,0.160200,0.169964,0.168744,-14391,90
1.124000,-55.387531,362.684250,546.653063,-55.387531,546.653063,15.697266,6.825000,-71.084797,355.859250,17.774835,-0.682232,17.092603,-16.125590,0.967013,0.160200,0.172288,0.170880,-14288,91
1.126000,-54.634778,389.883250,539.223681,-54.634778,539.223681,15.592896,5.850000,-70.227674,384.033250,17.533264,-0.675987,16.857276,-15.704504,1.152772,0.160200,0.174610,0.169812,-14193,78
1.128000,-53.827998,416.697000,531.261085,-53.827998,531.261085,15.478638,5.400000,-69.306636,411.297000,17.274354,-0.669165,16.605189,-15.273040,1.332149,0.160200,0.176852,0.173016,-14089,72
1.130000,-52.967990,443.098250,522.773149,-52.967990,522.773149,15.374268,6.000000,-68.342258,437.098250,16.998362,-0.661746,16.336616,-14.840440,1.496176,0.160200,0.178902,0.178356,-13994,80
1.132000,-52.055605,469.061500,513.768265,-52.055605,513.768265,15.257812,6.375000,-67.313417,462.686500,16.705562,-0.653713,16.051849,-14.392450,1.659399,0.160200,0.180942,0.176220,-13888,85
1.134000,-51.091744,494.561000,504.255338,-51.091744,504.255338,15.141357,7.950000,-66.233101,486.611000,16.396242,-0.645046,15.751196,-13.942600,1.808596,0.160200,0.182807,0.181560,-13782,106
1.136000,-50.077361,519.571500,494.243776,-50.077361,494.243776,15.011719,8.025000,-65.089080,511.546500,16.070708,-0.635728,15.434981,-13.469013,1.965968,0.160200,0.184775,0.182628,-13664,107
1.138000,-49.013458,544.068250,483.743477,-49.013458,483.743477,14.865601,7.650000,-63.879059,536.418250,15.729283,-0.625740,15.103543,-12.978593,2.124950,0.160200,0.186762,0.186900,-13531,102
1.140000,-47.901088,568.026750,472.764826,-47.901088,472.764826,14.738159,9.000000,-62.639247,559.026750,15.372304,-0.615068,14.757236,-12.496174,2.261063,0.160200,0.188463,0.187968,-13415,120
1.142000,-46.741351,591.423500,461.318679,-46.741351,461.318679,14.600830,7.950000,-61.342181,583.473500,15.000124,-0.603694,14.396430,-11.985932,2.410498,0.160200,0.190331,0.185832,-13290,106
1.144000,-45.535394,614.235750,449.416355,-45.535394,449.416355,14.448120,9.225000,-59.983514,605.010750,14.613111,-0.591604,14.021507,-11.479875,2.541631,0.160200,0.191970,0.192240,-13151,123
1.146000,-44.284408,636.440500,437.069622,-44.284408,437.069622,14.292114,9.075000,-58.576522,627.365500,14.211647,-0.578786,13.632861,-10.955460,2.677401,0.160200,0.193668,0.195444,-13009,121
1.148000,-42.989632,658.015750,424.290690,-42.989632,424.290690,14.128418,10.350000,-57.118050,647.665750,13.796131,-0.565229,13.230901,-10.431911,2.798991,0.160200,0.195187,0.194376,-12860,138
1.150000,-41.652345,678.940500,411.092196,-41.652345,411.092196,13.974609,8.700000,-55.626954,670.240500,13.366972,-0.550924,12.816048,-9.883941,2.932106,0.160200,0.196851,0.192240,-12720,116
1.152000,-40.273870,699.193750,397.487191,-40.273870,397.487191,13.783447,8.625000,-54.057317,690.568750,12.924595,-0.535865,12.388730,-9.331093,3.057637,0.160200,0.198420,0.197580,-12546,115
1.154000,-38.855570,718.755750,383.489129,-38.855570,383.489129,13.629639,9.525000,-52.485209,709.230750,12.469437,-0.520046,11.949391,-8.789231,3.160160,0.160200,0.199702,0.198648,-12406,127
1.156000,-37.398847,737.607000,369.111851,-37.398847,369.111851,13.439575,8.925000,-50.838422,728.682000,12.001949,-0.503468,11.498482,-8.222308,3.276174,0.160200,0.201152,0.198648,-12233,119
1.158000,-35.905142,755.728750,354.369575,-35.905142,354.369575,13.280273,9.375000,-49.185415,746.353750,11.522593,-0.486131,11.036463,-7.666180,3.370283,0.160200,0.202329,0.202920,-12088,125
1.160000,-34.375932,773.103000,339.276878,-34.375932,339.276878,13.117676,10.125000,-47.493608,762.978000,11.031843,-0.468039,10.563804,-7.107206,3.456597,0.160200,0.203407,0.202920,-11940,135
1.162000,-32.812730,789.713000,323.848686,-32.812730,323.848686,12.959473,8.550000,-45.772203,781.163000,10.530184,-0.449201,10.080982,-6.529588,3.551394,0.160200,0.204592,0.206124,-11796,114
1.164000,-31.217080,805.542250,308.100254,-31.217080,308.100254,12.784790,9.375000,-44.001870,796.167250,10.018111,-0.429627,9.588484,-5.961367,3.627118,0.160200,0.205539,0.203988,-11637,125
1.166000,-29.590561,820.574500,292.047155,-29.590561,292.047155,12.614502,10.275000,-42.205063,810.299500,9.496133,-0.409332,9.086801,-5.392302,3.694499,0.160200,0.206381,0.207192,-11482,137
1.168000,-27.934782,834.795750,275.705263,-27.934782,275.705263,12.450806,9.225000,-40.385588,825.570750,8.964764,-0.388333,8.576431,-4.809351,3.767080,0.160200,0.207289,0.209328,-11333,123
1.170000,-26.251378,848.191500,259.090739,-26.251378,259.090739,12.264038,9.825000,-38.515416,838.366500,8.424530,-0.366651,8.057879,-4.230410,3.827469,0.160200,0.208043,0.207192,-11163,131
1.172000,-24.542016,860.748000,242.220011,-24.542016,242.220011,12.091553,9.675000,-36.633569,851.073000,7.875966,-0.344311,7.531655,-3.649035,3.882619,0.160200,0.208733,0.208260,-11006,129
1.174000,-22.808386,872.453750,225.109763,-22.808386,225.109763,11.887207,9.750000,-34.695593,862.703750,7.319613,-0.321341,6.998272,-3.060477,3.937796,0.160200,0.209422,0.208260,-10820,130
1.176000,-21.052201,883.296750,207.776914,-21.052201,207.776914,11.678467,10.425000,-32.730668,872.871750,6.756023,-0.297772,6.458250,-2.475074,3.983176,0.160200,0.209990,0.208260,-10630,139
1.178000,-19.275199,893.266250,190.238603,-19.275199,190.238603,11.481812,10.425000,-30.757011,882.841250,6.185751,-0.273640,5.912112,-1.888772,4.023340,0.160200,0.210492,0.210396,-10451,139
1.180000,-17.479136,902.352500,172.512173,-17.479136,172.512173,11.279663,10.275000,-28.758799,892.077500,5.609363,-0.248981,5.360382,-1.301160,4.059222,0.160200,0.210940,0.208260,-10267,137
1.182000,-15.665789,910.546250,154.615154,-15.665789,154.615154,11.084106,11.250000,-26.749895,899.296250,5.027428,-0.223836,4.803592,-0.724834,4.078758,0.160200,0.211184,0.212532,-10089,150
1.184000,-13.836951,917.839750,136.565243,-13.836951,136.565243,10.898438,11.400000,-24.735388,906.439750,4.440522,-0.198250,4.242271,-0.147566,4.094705,0.160200,0.211384,0.211464,-9920,152
1.186000,-11.994430,924.225750,118.380289,-11.994430,118.380289,10.707275,11.550000,-22.701705,912.675750,3.849224,-0.172269,3.676956,0.428386,4.105342,0.160200,0.211517,0.212532,-9746,154
1.188000,-10.140048,929.697500,100.078273,-10.140048,100.078273,10.511719,9.675000,-20.651767,920.022500,3.254120,-0.145940,3.108181,1.016349,4.124529,0.160200,0.211757,0.213600,-9568,129
1.190000,-8.275640,934.250250,81.677295,-8.275640,81.677295,10.309570,9.825000,-18.585210,924.425250,2.655799,-0.119315,2.536484,1.588109,4.124593,0.160200,0.211757,0.212532,-9384,131
1.192000,-6.403047,937.879250,63.195549,-6.403047,63.195549,10.137085,11.700000,-16.540132,926.179250,2.054851,-0.092445,1.962405,2.135755,4.098160,0.160200,0.211427,0.212532,-9227,156
1.194000,-4.524123,940.580250,44.651312,-4.524123,44.651312,9.939331,10.650000,-14.463454,929.930250,1.451871,-0.065386,1.386485,2.705614,4.092099,0.160200,0.211351,0.207192,-9047,142
1.196000,-2.640726,942.351500,26.062922,-2.640726,26.062922,9.741577,9.975000,-12.382303,932.376500,0.847456,-0.038192,0.809263,3.267537,4.076800,0.160200,0.211160,0.211464,-8867,133
1.198000,-0.754717,943.191000,7.448759,-0.754717,7.448759,9.520752,11.175000,-10.275469,932.016000,0.242202,-0.010919,0.231283,3.816588,4.047871,0.160200,0.210798,0.212532,-8666,149
1.200000,1.132038,943.097750,-11.172770,1.132038,-11.172770,9.346069,9.975000,-8.214031,933.122750,-0.363291,0.016377,-0.346914,4.363997,4.017083,0.160200,0.210414,0.210396,-8507,133
1.202000,3.017674,942.072000,-29.783250,3.017674,-29.783250,9.149414,10.500000,-6.131740,931.572000,-0.968425,0.043639,-0.924786,4.898314,3.973528,0.160200,0.209869,0.211464,-8328,140
1.204000,4.900326,940.114500,-48.364280,4.900326,-48.364280,8.954956,9.600000,-4.054630,930.514500,-1.572601,0.070811,-1.501790,5.434717,3.932927,0.160200,0.209362,0.208260,-8151,128
1.206000,6.778132,937.227250,-66.897484,6.778132,-66.897484,8.748413,10.725000,-1.970281,926.502250,-2.175222,0.097836,-2.077386,5.952388,3.875002,0.160200,0.208638,0.200784,-7963,143
1.208000,8.649235,933.413500,-85.364535,8.649235,-85.364535,8.534180,11.625000,0.115055,921.788500,-2.775692,0.124661,-2.651031,6.465419,3.814388,0.160200,0.207880,0.207192,-7768,155
1.210000,10.511786,928.676750,-103.747174,10.511786,-103.747174,8.355103,10.125000,2.156683,918.551750,-3.373417,0.151231,-3.222187,6.977319,3.755133,0.160200,0.207139,0.210396,-7605,135
1.212000,12.363942,923.021250,-122.027222,12.363942,-122.027222,8.184814,9.600000,4.179128,913.421250,-3.967807,0.177494,-3.790313,7.470976,3.680664,0.160200,0.206208,0.209328,-7450,128
1.214000,14.203871,916.453500,-140.186602,14.203871,-140.186602,7.992554,10.275000,6.211317,906.178500,-4.558273,0.203401,-4.354872,7.952438,3.597566,0.160200,0.205170,0.206124,-7275,137
1.216000,16.029756,908.979500,-158.207358,16.029756,-158.207358,7.821167,11.700000,8.208589,897.279500,-5.144231,0.228902,-4.915329,8.413196,3.497867,0.160200,0.203923,0.207192,-7119,156
1.218000,17.839789,900.606250,-176.071670,17.839789,-176.071670,7.627808,11.325000,10.211981,889.281250,-5.725103,0.253953,-5.471150,8.881845,3.410695,0.160200,0.202834,0.201852,-6943,151
1.220000,19.632181,891.342750,-193.761872,19.632181,-193.761872,7.435547,11.625000,12.196634,879.717750,-6.300313,0.278509,-6.021804,9.334660,3.312856,0.160200,0.201611,0.202920,-6768,155
1.222000,21.405160,881.197750,-211.260472,21.405160,-211.260472,7.232300,11.325000,14.172860,869.872750,-6.869293,0.302532,-6.566761,9.783304,3.216543,0.160200,0.200407,0.200784,-6583,151
1.224000,23.156972,870.181250,-228.550165,23.156972,-228.550165,7.045532,9.525000,16.111440,860.656250,-7.431481,0.325984,-7.105497,10.226479,3.120983,0.160200,0.199212,0.200784,-6413,127
1.226000,24.885885,858.304250,-245.613856,24.885885,-245.613856,6.838989,10.725000,18.046896,847.579250,-7.986319,0.348830,-7.637489,10.641886,3.004397,0.160200,0.197755,0.200784,-6225,143
1.228000,26.590189,845.578750,-262.434670,26.590189,-262.434670,6.677490,9.000000,19.912699,836.578750,-8.533261,0.371041,-8.162220,11.053554,2.891334,0.160200,0.196342,0.197580,-6078,120
1.230000,28.268200,832.017250,-278.995973,28.268200,-278.995973,6.491821,9.975000,21.776379,822.042250,-9.071764,0.392588,-8.679176,11.439980,2.760804,0.160200,0.194710,0.196512,-5909,133
1.232000,29.918258,817.632750,-295.281390,29.918258,-295.281390,6.332520,8.700000,23.585738,808.932750,-9.601296,0.413448,-9.187849,11.822148,2.634299,0.160200,0.193129,0.195444,-5764,116
1.234000,31.538731,802.439500,-311.274816,31.538731,-311.274816,6.176514,10.350000,25.362217,792.089500,-10.121335,0.433600,-9.687735,12.169641,2.481906,0.160200,0.191224,0.192240,-5622,138
1.236000,33.128016,786.453000,-326.960436,33.128016,-326.960436,6.011719,8.700000,27.116297,777.753000,-10.631364,0.453028,-10.178337,12.528770,2.350434,0.160200,0.189580,0.192240,-5472,116
1.238000,34.684543,769.688750,-342.322740,34.684543,-342.322740,5.850220,10.125000,28.834323,759.563750,-11.130881,0.471718,-10.659164,12.851564,2.192400,0.160200,0.187605,0.186900,-5325,135
1.240000,36.206771,752.163500,-357.346536,36.206771,-357.346536,5.696411,10.125000,30.510360,742.038500,-11.619391,0.489659,-11.129733,13.168000,2.038267,0.160200,0.185678,0.185832,-5185,135
1.242000,37.693197,733.894500,-372.016967,37.693197,-372.016967,5.531616,10.200000,32.161581,723.694500,-12.096411,0.506844,-11.589567,13.472223,1.882656,0.160200,0.183733,0.184764,-5035,136
1.244000,39.142349,714.899500,-386.319527,39.142349,-386.319527,5.378906,9.750000,33.763443,705.149500,-12.561470,0.523271,-12.038199,13.762121,1.723922,0.160200,0.181749,0.185832,-4896,130
1.246000,40.552795,695.197750,-400.240073,40.552795,-400.240073,5.218506,9.375000,35.334289,685.822750,-13.014107,0.538937,-12.475170,14.038441,1.563272,0.160200,0.179741,0.182628,-4750,125
1.248000,41.923140,674.808750,-413.764839,41.923140,-413.764839,5.057007,9.375000,36.866133,665.433750,-13.453875,0.553846,-12.900029,14.297135,1.397106,0.160200,0.177664,0.180492,-4603,125
1.250000,43.252030,653.752250,-426.880452,43.252030,-426.880452,4.910889,8.925000,38.341141,644.827250,-13.880339,0.568000,-13.312339,14.539431,1.227092,0.160200,0.175539,0.177288,-4470,119
1.252000,44.538149,632.049000,-439.573941,44.538149,-439.573941,4.766968,7.950000,39.771181,624.099000,-14.293077,0.581409,-13.711669,14.769104,1.057435,0.160200,0.173418,0.175152,-4339,106
1.254000,45.780226,609.721250,-451.832755,45.780226,-451.832755,4.619751,7.425000,41.160475,602.296250,-14.691682,0.594080,-14.097602,14.980608,0.883006,0.160200,0.171238,0.174084,-4205,99
1.256000,46.977034,586.790500,-463.644772,46.977034,-463.644772,4.479126,6.900000,42.497908,579.890500,-15.075758,0.606025,-14.469733,15.174326,0.704593,0.160200,0.169007,0.167676,-4077,92
1.258000,48.127388,563.279000,-474.998310,48.127388,-474.998310,4.353882,8.175000,43.773506,555.104000,-15.444927,0.617258,-14.827669,15.335234,0.507565,0.160200,0.166545,0.167676,-3963,109
1.260000,49.230150,539.211000,-485.882144,49.230150,-485.882144,4.225342,7.800000,45.004808,531.411000,-15.798823,0.627792,-15.171031,15.492180,0.321149,0.160200,0.164214,0.167676,-3846,104
1.262000,50.284232,514.609750,-496.285511,50.284232,-496.285511,4.109985,6.450000,46.174247,508.159750,-16.137097,0.637644,-15.499452,15.636014,0.136561,0.160200,0.161907,0.164472,-3741,86
1.264000,51.288589,489.499500,-506.198122,51.288589,-506.198122,3.990234,6.075000,47.298355,483.424500,-16.459413,0.646831,-15.812582,15.757620,-0.054962,0.160200,0.159513,0.160200,-3632,81
1.266000,52.242230,463.905250,-515.610177,52.242230,-515.610177,3.870483,5.850000,48.371747,458.055250,-16.765453,0.655369,-16.110083,15.861523,-0.248561,0.160200,0.157093,0.158064,-3523,78
1.268000,53.144210,437.852250,-524.512368,53.144210,-524.512368,3.749634,6.525000,49.394576,431.327250,-17.054914,0.663278,-16.391636,15.942702,-0.448934,0.160200,0.154588,0.161268,-3413,87
1.270000,53.993639,411.366250,-532.895891,53.993639,-532.895891,3.648560,5.775000,50.345079,405.591250,-17.327511,0.670576,-16.656934,16.011872,-0.645062,0.160200,0.152137,0.158064,-3321,77
1.272000,54.789675,384.473250,-540.752457,54.789675,-540.752457,3.548584,5.550000,51.241091,378.923250,-17.582973,0.677282,-16.905691,16.060270,-0.845421,0.160200,0.149632,0.152724,-3230,74
1.274000,55.531532,357.200500,-548.074297,55.531532,-548.074297,3.444214,6.225000,52.087318,350.975500,-17.821048,0.683414,-17.137634,16.086699,-1.050935,0.160200,0.147063,0.149520,-3135,83
1.276000,56.218477,329.574500,-554.854171,56.218477,-554.854171,3.349731,5.100000,52.868746,324.474500,-18.041501,0.688989,-17.352512,16.106265,-1.246247,0.160200,0.144622,0.145248,-3049,68
1.278000,56.849830,301.622500,-561.085374,56.849830,-561.085374,3.256348,5.850000,53.593482,295.772500,-18.244113,0.694026,-17.550087,16.095622,-1.454464,0.160200,0.142019,0.145248,-2964,78
1.280000,57.424967,273.372000,-566.761744,57.424967,-566.761744,3.160767,5.925000,54.264200,267.447000,-18.428684,0.698541,-17.730143,16.073467,-1.656676,0.160200,0.139492,0.142044,-2877,79
1.282000,57.943318,244.851250,-571.877668,57.943318,-571.877668,3.073975,4.725000,54.869343,240.126250,-18.595033,0.702550,-17.892482,16.041158,-1.851324,0.160200,0.137058,0.142044,-2798,63
1.284000,58.404372,216.088500,-576.428088,58.404372,-576.428088,2.981689,5.325000,55.422683,210.763500,-18.742993,0.706068,-18.036925,15.981031,-2.055894,0.160200,0.134501,0.135636,-2714,71
1.286000,58.807672,187.112000,-580.408504,58.807672,-580.408504,2.899292,5.100000,55.908380,182.012000,-18.872419,0.709107,-18.163312,15.907463,-2.255849,0.160200,0.132002,0.134568,-2639,68
1.288000,59.152820,157.950750,-583.814980,59.152820,-583.814980,2.812500,4.500000,56.340320,153.450750,-18.983183,0.711681,-18.271502,15.821150,-2.450353,0.160200,0.129571,0.130296,-2560,60
1.290000,59.439475,128.633000,-586.644146,59.439475,-586.644146,2.738892,4.725000,56.700583,123.908000,-19.075176,0.713798,-18.361377,15.709219,-2.652158,0.160200,0.127048,0.127092,-2493,63
1.292000,59.667352,99.188000,-588.893206,59.667352,-588.893206,2.657593,4.125000,57.009759,95.063000,-19.148306,0.715469,-18.432837,15.588785,-2.844052,0.160200,0.124649,0.126024,-2419,55
1.294000,59.836227,69.645250,-590.559936,59.836227,-590.559936,2.578491,4.200000,57.257736,65.445250,-19.202500,0.716700,-18.485801,15.446934,-3.038867,0.160200,0.122214,0.124956,-2347,56
1.296000,59.945933,40.033500,-591.642687,59.945933,-591.642687,2.507080,3.900000,57.438853,36.133500,-19.237707,0.717496,-18.520211,15.289716,-3.230495,0.160200,0.119819,0.118548,-2282,52
1.298000,59.996361,10.382000,-592.140388,59.996361,-592.140388,2.441162,3.750000,57.555199,6.632000,-19.253890,0.717861,-18.536029,15.114216,-3.421813,0.160200,0.117427,0.119616,-2222,50
1.300000,59.987461,-19.279750,-592.052549,59.987461,-592.052549,2.370850,3.000000,57.616611,-22.279750,-19.251034,0.717797,-18.533237,14.928452,-3.604786,-0.160200,-0.205260,0.114276,-2158,40
1.302000,59.919242,-48.922500,-591.379254,59.919242,-591.379254,2.322510,0.000000,57.596732,-48.922500,-19.229141,0.717303,-18.511839,14.737246,-3.774593,-0.160200,-0.207382,-0.209328,-2114,0
1.304000,59.791771,-78.516750,-590.121171,59.791771,-590.121171,2.370850,-7.050000,57.420921,-71.466750,-19.188234,0.716376,-18.471857,14.533830,-3.938027,-0.160200,-0.209425,-0.208260,-2158,-94
1.306000,59.605175,-108.033250,-588.279543,59.605175,-588.279543,2.540039,-10.500000,57.065136,-97.533250,-19.128352,0.715014,-18.413338,14.258707,-4.154630,-0.160200,-0.212133,-0.209328,-2312,-140
1.308000,59.359638,-137.443000,-585.856191,59.359638,-585.856191,2.733398,-10.500000,56.626240,-126.943000,-19.049555,0.713210,-18.336344,13.938486,-4.397859,-0.160200,-0.215173,-0.214668,-2488,-140
1.310000,59.055403,-166.716750,-582.853512,59.055403,-582.853512,2.933350,-11.775000,56.122053,-154.941750,-18.951920,0.710957,-18.240963,13.611022,-4.629942,-0.160200,-0.218074,-0.210396,-2670,-157
1.312000,58.692771,-195.825750,-579.274475,58.692771,-579.274475,3.149780,-12.150000,55.542991,-183.675750,-18.835545,0.708245,-18.127300,13.258822,-4.868478,-0.160200,-0.221056,-0.217872,-2867,-162
1.314000,58.272100,-224.741000,-575.122619,58.272100,-575.122619,3.335449,-11.625000,54.936651,-213.116000,-18.700545,0.705063,-17.995481,12.894551,-5.100930,-0.160200,-0.223962,-0.220008,-3036,-155
1.316000,57.793807,-253.434250,-570.402050,57.793807,-570.402050,3.539795,-12.000000,54.254012,-241.434250,-18.547052,0.701400,-17.845652,12.518138,-5.327514,-0.160200,-0.226794,-0.226416,-3222,-160
1.318000,57.258363,-281.876750,-565.117435,57.258363,-565.117435,3.749634,-11.325000,53.508729,-270.551750,-18.375218,0.697241,-17.677978,12.119745,-5.558233,-0.160200,-0.229678,-0.227484,-3413,-151
1.320000,56.666300,-310.040500,-559.274000,56.666300,-559.274000,3.950684,-10.575000,52.715616,-299.465500,-18.185215,0.692571,-17.492644,11.710253,-5.782392,-0.160200,-0.232480,-0.230688,-3596,-141
1.322000,56.018201,-337.897750,-552.877525,56.018201,-552.877525,4.157227,-11.100000,51.860974,-326.797750,-17.977229,0.687374,-17.289855,11.295693,-5.994162,-0.160200,-0.235127,-0.233892,-3784,-148
1.324000,55.314709,-365.420750,-545.934333,55.314709,-545.934333,4.362671,-13.125000,50.952038,-352.295750,-17.751465,0.681633,-17.069832,10.879724,-6.190108,-0.160200,-0.237576,-0.233892,-3971,-175
1.326000,54.556518,-392.582500,-538.451290,54.556518,-538.451290,4.594482,-14.250000,49.962036,-378.332500,-17.508149,0.675331,-16.832817,10.438771,-6.394046,-0.160200,-0.240126,-0.233892,-4182,-190
1.328000,53.744379,-419.356000,-530.435797,53.744379,-530.435797,4.817505,-13.950000,48.926874,-405.406000,-17.247519,0.668450,-16.579069,9.978758,-6.600311,-0.160200,-0.242704,-0.242436,-4385,-186
1.330000,52.879094,-445.714750,-521.895780,52.879094,-521.895780,5.032837,-14.550000,47.846257,-431.164750,-16.969834,0.660971,-16.308863,9.516023,-6.792840,-0.160200,-0.245111,-0.245640,-4581,-194
1.332000,51.961520,-471.632750,-512.839683,51.961520,-512.839683,5.281128,-13.725000,46.680392,-457.907750,-16.675368,0.652875,-16.022493,9.024099,-6.998394,-0.160200,-0.247680,-0.244572,-4807,-183
1.334000,50.992563,-497.084500,-503.276461,50.992563,-503.276461,5.516235,-12.825000,45.476328,-484.259500,-16.364413,0.644144,-15.720269,8.524906,-7.195363,-0.160200,-0.250142,-0.249912,-5021,-171
1.336000,49.973182,-522.044750,-493.215571,49.973182,-493.215571,5.773315,-12.900000,44.199867,-509.144750,-16.037275,0.634759,-15.402516,8.016997,-7.385519,-0.160200,-0.252519,-0.249912,-5255,-172
1.338000,48.904384,-546.488500,-482.666963,48.904384,-482.666963,6.009521,-14.775000,42.894863,-531.713500,-15.694279,0.624704,-15.069575,7.517788,-7.551787,-0.160200,-0.254597,-0.253116,-5470,-197
1.340000,47.787228,-570.392000,-471.641066,47.787228,-471.641066,6.234741,-15.450000,41.552487,-554.942000,-15.335764,0.613962,-14.721802,7.004190,-7.717612,-0.160200,-0.256670,-0.249912,-5675,-206
1.342000,46.622816,-593.731750,-460.148784,46.622816,-460.148784,6.483032,-15.300000,40.139784,-578.431750,-14.962084,0.602517,-14.359567,6.470355,-7.889211,-0.160200,-0.258815,-0.260592,-5901,-204
1.344000,45.412301,-616.484000,-448.201482,45.412301,-448.201482,6.746704,-16.050000,38.665597,-600.434000,-14.573608,0.590355,-13.983253,5.930810,-8.052443,-0.160200,-0.260856,-0.260592,-6141,-214
1.346000,44.156880,-638.626500,-435.810972,44.156880,-435.810972,7.016968,-14.400000,37.139912,-624.226500,-14.170722,0.577464,-13.593257,5.365283,-8.227974,-0.160200,-0.263050,-0.259524,-6387,-192
1.348000,42.857795,-660.137750,-422.989509,42.857795,-422.989509,7.272949,-14.925000,35.584846,-645.212750,-13.753822,0.563833,-13.189989,4.811656,-8.378333,-0.160200,-0.264929,-0.262728,-6620,-199
1.350000,41.516329,-680.996500,-409.749770,41.516329,-409.749770,7.539917,-15.825000,33.976412,-665.171500,-13.323322,0.549452,-12.773869,4.251231,-8.522639,-0.160200,-0.266733,-0.263796,-6863,-211
1.352000,40.133809,-701.181500,-396.104847,40.133809,-396.104847,7.820068,-16.275000,32.313741,-684.906500,-12.879647,0.534317,-12.345330,3.678168,-8.667162,-0.160200,-0.268540,-0.269136,-7118,-217
1.354000,38.711603,-720.673000,-382.068234,38.711603,-382.068234,8.081543,-14.475000,30.630060,-706.198000,-12.423236,0.518423,-11.904813,3.088739,-8.816074,-0.160200,-0.270401,-0.267000,-7356,-193
1.356000,37.251117,-739.452250,-367.653811,37.251117,-367.653811,8.362793,-14.400000,28.888324,-725.052250,-11.954540,0.501768,-11.452772,2.501126,-8.951646,-0.160200,-0.272096,-0.271272,-7612,-192
1.358000,35.753794,-757.500000,-352.875831,35.753794,-352.875831,8.616577,-17.325000,27.137217,-740.175000,-11.474023,0.484355,-10.989668,1.937110,-9.052557,-0.160200,-0.273357,-0.274476,-7843,-231
1.360000,34.221117,-774.798750,-337.748907,34.221117,-337.748907,8.906616,-14.775000,25.314501,-760.023750,-10.982160,0.466189,-10.515971,1.321354,-9.194617,-0.160200,-0.275133,-0.274476,-8107,-197
1.362000,32.654599,-791.331500,-322.287999,32.654599,-322.287999,9.190063,-17.400000,23.464536,-773.931500,-10.479437,0.447277,-10.032160,0.739940,-9.292220,-0.160200,-0.276353,-0.273408,-8365,-232
1.364000,31.055791,-807.081500,-306.508394,31.055791,-306.508394,9.493286,-18.825000,21.562505,-788.256500,-9.966351,0.427630,-9.538721,0.141982,-9.396739,-0.160200,-0.277659,-0.277680,-8641,-251
1.366000,29.426273,-822.033500,-290.425697,29.426273,-290.425697,9.798706,-15.825000,19.627567,-806.208500,-9.443410,0.407263,-9.036147,-0.489912,-9.526059,-0.160200,-0.279276,-0.279816,-8919,-211
1.368000,27.767657,-836.172500,-274.055810,27.767657,-274.055810,10.072266,-18.675000,17.695391,-817.497500,-8.911131,0.386195,-8.524936,-1.074567,-9.599502,-0.160200,-0.280194,-0.272340,-9168,-249
1.370000,26.081583,-849.485000,-257.414922,26.081583,-257.414922,10.391968,-18.225000,15.689615,-831.260000,-8.370040,0.364446,-8.005594,-1.695758,-9.701352,-0.160200,-0.281467,-0.277680,-9459,-243
1.372000,24.369717,-861.957250,-240.519488,24.369717,-240.519488,10.665527,-16.650000,13.704190,-845.307250,-7.820672,0.342042,-7.478630,-2.313609,-9.792240,-0.160200,-0.282603,-0.280884,-9708,-222
